"current_id","duplicate_group_size","candidate_type","source_origin","preferred_source_subset","effective_rgb","effective_name","modlu_source_id","orijinal_source_id","primary_status","rgb_resolution_status","source_id_conflict_status","notes"
"10171","2","single_source","modlu","modlu_kalan","52,54,213","KilikÃ­a","10171","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10171","2","single_source","orijinal","orijinal_dogu","99,84,236","b_jinzhou_jishi","","10171","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10172","2","single_source","modlu","modlu_kalan","94,57,86","sea_crete","10172","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10172","2","single_source","orijinal","orijinal_dogu","128,240,140","b_jinzhou_fenxi","","10172","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10173","2","single_source","modlu","modlu_kalan","136,60,214","sea_ionia","10173","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10173","2","single_source","orijinal","orijinal_dogu","44,230,84","b_xizhou_xichuan","","10173","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10174","2","single_source","modlu","modlu_kalan","178,63,87","sea_ionia","10174","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10174","2","single_source","orijinal","orijinal_dogu","169,223,1","b_xizhou_shilou","","10174","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10175","2","single_source","modlu","modlu_kalan","10,66,215","sea_libya","10175","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10175","2","single_source","orijinal","orijinal_dogu","209,31,10","b_xizhou_wenquan","","10175","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10176","2","single_source","modlu","modlu_kalan","52,69,88","Golfu di Catania","10176","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10176","2","single_source","orijinal","orijinal_dogu","104,148,29","b_xizhou_pu","","10176","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10177","2","single_source","modlu","modlu_kalan","94,72,216","Thrakiko Pelagos","10177","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10177","2","single_source","orijinal","orijinal_dogu","205,22,114","b_xizhou_daning","","10177","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10178","2","single_source","modlu","modlu_kalan","136,75,89","ThermaÃ¯kÃ³s KÃ³lpos","10178","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10178","2","single_source","orijinal","orijinal_dogu","161,230,120","b_mingzhou_pingen","","10178","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10179","2","single_source","modlu","modlu_kalan","178,78,217","EvvoÃ¯kÃ³s KÃ³lpos","10179","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10179","2","single_source","orijinal","orijinal_dogu","155,123,242","b_cizhou_wuan","","10179","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10180","2","single_source","modlu","modlu_kalan","10,81,90","Kolpos Petalion","10180","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10180","2","single_source","orijinal","orijinal_dogu","139,26,202","b_cizhou_fuyang","","10180","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10181","2","single_source","modlu","modlu_kalan","52,84,218","SaronikÃ³s KÃ³lpos","10181","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10181","2","single_source","orijinal","orijinal_dogu","251,12,244","b_cizhou_yong","","10181","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10182","2","single_source","modlu","modlu_kalan","94,87,91","ArgolikÃ³s KÃ³lpos","10182","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10182","2","single_source","orijinal","orijinal_dogu","156,212,189","b_xingzhou_longgang","","10182","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10183","2","single_source","modlu","modlu_kalan","136,90,219","ImpassableArea8","10183","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10183","2","single_source","orijinal","orijinal_dogu","37,76,254","b_xingzhou_julu","","10183","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10184","2","single_source","modlu","modlu_kalan","178,93,92","Uncastillo","10184","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10184","2","single_source","orijinal","orijinal_dogu","152,172,118","b_zhaozhou_pingji","","10184","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10185","2","single_source","modlu","modlu_kalan","10,96,220","Agramunt","10185","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10185","2","single_source","orijinal","orijinal_dogu","32,239,62","b_zhaozhou_yuanshi","","10185","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10187","2","single_source","modlu","modlu_kalan","94,102,221","Balkans2","10187","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10187","2","single_source","orijinal","orijinal_dogu","212,190,82","b_zhenzhou_zhending","","10187","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10188","2","single_source","modlu","modlu_kalan","136,105,94","Balkans3","10188","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10188","2","single_source","orijinal","orijinal_dogu","188,11,44","b_nazhou_nazhou","","10188","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10189","2","single_source","modlu","modlu_kalan","178,108,222","Balkans4","10189","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10189","2","single_source","orijinal","orijinal_dogu","77,133,213","b_shuangchengzhou","","10189","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10190","2","single_source","modlu","modlu_kalan","10,111,95","Balkans5","10190","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10190","2","single_source","orijinal","orijinal_dogu","195,64,100","b_siyuanzhou_ziyuanzhou","","10190","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10191","2","single_source","modlu","modlu_kalan","52,114,223","Iberia1","10191","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10191","2","single_source","orijinal","orijinal_dogu","204,188,210","b_mingzhou_mingzhou","","10191","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10192","2","single_source","modlu","modlu_kalan","94,117,96","Asia1","10192","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10192","2","single_source","orijinal","orijinal_dogu","85,227,108","b_qingzhou_qingzhou","","10192","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10193","2","single_source","modlu","modlu_kalan","136,120,224","Asia2","10193","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10193","2","single_source","orijinal","orijinal_dogu","20,38,58","b_something_zangke_long","","10193","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10194","2","single_source","modlu","modlu_kalan","178,123,97","Asia3","10194","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10194","2","single_source","orijinal","orijinal_dogu","27,252,32","b_nanpingzhou_nanpingzhou","","10194","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10195","2","single_source","modlu","modlu_kalan","10,126,225","Asia4","10195","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10195","2","single_source","orijinal","orijinal_dogu","84,242,241","b_luogong_luogong","","10195","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10196","2","single_source","modlu","modlu_kalan","52,129,98","Asia5","10196","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10196","2","single_source","orijinal","orijinal_dogu","79,255,195","b_bangzhou_bangzhou","","10196","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10197","2","single_source","modlu","modlu_kalan","94,132,226","Asia6","10197","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10197","2","single_source","orijinal","orijinal_dogu","26,167,68","b_poyan_tribe","","10197","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10198","2","single_source","modlu","modlu_kalan","136,135,99","Asia7","10198","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10198","2","single_source","orijinal","orijinal_dogu","130,86,115","b_wudeng_tribe","","10198","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10199","2","single_source","modlu","modlu_kalan","178,138,227","Asia8","10199","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10199","2","single_source","orijinal","orijinal_dogu","134,39,220","b_nuozuo_nuozuo","","10199","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10200","2","single_source","modlu","modlu_kalan","10,141,0","Asia9","10200","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10200","2","single_source","orijinal","orijinal_dogu","209,237,112","b_quzhou_quzhou","","10200","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10201","2","single_source","modlu","modlu_kalan","52,144,128","Asia10","10201","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10201","2","single_source","orijinal","orijinal_dogu","38,125,61","b_shama_tribe","","10201","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10202","2","single_source","modlu","modlu_kalan","94,147,1","Asia11","10202","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10202","2","single_source","orijinal","orijinal_dogu","210,139,115","b_nanzhou_nanzhou","","10202","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10205","2","single_source","modlu","modlu_kalan","10,156,130","Impassable1","10205","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10205","2","single_source","orijinal","orijinal_dogu","171,71,28","b_nengzhou_nengzhou","","10205","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10206","2","single_source","modlu","modlu_kalan","52,159,3","Impassable3","10206","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10206","2","single_source","orijinal","orijinal_dogu","173,166,120","b_shunzhou_shunzhou","","10206","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10207","2","single_source","modlu","modlu_kalan","94,162,131","","10207","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10207","2","single_source","orijinal","orijinal_dogu","185,89,73","b_yuzhou_bishan","","10207","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10209","2","single_source","modlu","modlu_kalan","178,168,132","","10209","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10209","2","single_source","orijinal","orijinal_dogu","82,175,204","b_yuzhou_jiangjin","","10209","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10210","2","single_source","modlu","modlu_kalan","10,171,5","","10210","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10210","2","single_source","orijinal","orijinal_dogu","201,252,32","b_yaochuan_yaochuan","","10210","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10211","2","single_source","modlu","modlu_kalan","52,174,133","","10211","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10211","2","single_source","orijinal","orijinal_dogu","113,178,135","b_yuannanzhou_yuannanzhou","","10211","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10212","2","single_source","modlu","modlu_kalan","94,177,6","","10212","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10212","2","single_source","orijinal","orijinal_dogu","76,125,18","b_lizhou_hanyuan","","10212","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10213","2","single_source","modlu","modlu_kalan","136,180,134","","10213","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10213","2","single_source","orijinal","orijinal_dogu","19,181,26","b_lizhou_tongwang","","10213","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10214","2","single_source","modlu","modlu_kalan","178,183,7","","10214","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10214","2","single_source","orijinal","orijinal_dogu","162,97,250","b_yazhou_mingshan","","10214","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10215","2","single_source","modlu","modlu_kalan","10,186,135","","10215","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10215","2","single_source","orijinal","orijinal_dogu","8,164,201","b_yazhou_rongjing","","10215","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10216","2","single_source","modlu","modlu_kalan","52,189,8","","10216","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10216","2","single_source","orijinal","orijinal_dogu","41,105,252","b_chengdu_chengdu","","10216","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10217","2","single_source","modlu","modlu_kalan","94,192,136","","10217","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10217","2","single_source","orijinal","orijinal_dogu","167,122,159","b_chengdu_lingchi","","10217","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10218","2","single_source","modlu","modlu_kalan","136,195,9","","10218","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10218","2","single_source","orijinal","orijinal_dogu","222,14,198","b_chengdu_shuangliu","","10218","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10219","2","single_source","modlu","modlu_kalan","178,198,137","","10219","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10219","2","single_source","orijinal","orijinal_dogu","253,145,226","b_pengzhou_jiulong","","10219","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10220","2","single_source","modlu","modlu_kalan","10,201,10","","10220","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10220","2","single_source","orijinal","orijinal_dogu","45,161,137","b_siqiongzhou_yuexi","","10220","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10221","2","single_source","modlu","modlu_kalan","52,204,138","","10221","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10221","2","single_source","orijinal","orijinal_dogu","94,95,54","b_jiazhou_longyou","","10221","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10222","2","single_source","modlu","modlu_kalan","94,207,11","","10222","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10222","2","single_source","orijinal","orijinal_dogu","252,36,248","b_jiazhou_qianwei","","10222","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10223","2","single_source","modlu","modlu_kalan","136,210,139","","10223","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10223","2","single_source","orijinal","orijinal_dogu","36,237,38","b_jiazhou_suishan","","10223","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10224","2","single_source","modlu","modlu_kalan","178,0,12","","10224","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10224","2","single_source","orijinal","orijinal_dogu","59,164,217","b_meizhou_danling","","10224","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10225","2","single_source","modlu","modlu_kalan","10,3,140","","10225","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10225","2","single_source","orijinal","orijinal_dogu","255,64,69","b_meizhou_hongya","","10225","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10226","2","single_source","modlu","modlu_kalan","52,6,13","","10226","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10226","2","single_source","orijinal","orijinal_dogu","111,153,48","b_rongzhou_bodao","","10226","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10227","2","single_source","modlu","modlu_kalan","94,9,141","","10227","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10227","2","single_source","orijinal","orijinal_dogu","179,32,139","b_rongzhou_yibin","","10227","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10228","2","single_source","modlu","modlu_kalan","136,12,14","","10228","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10228","2","single_source","orijinal","orijinal_dogu","145,24,76","","","10228","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10229","2","single_source","modlu","modlu_kalan","178,15,142","","10229","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10229","2","single_source","orijinal","orijinal_dogu","141,98,107","b_huizhou_huizhou","","10229","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10230","2","single_source","modlu","modlu_kalan","10,18,15","","10230","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10230","2","single_source","orijinal","orijinal_dogu","21,80,132","b_puningzhou_puningzhou","","10230","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10231","2","single_source","modlu","modlu_kalan","52,21,143","","10231","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10231","2","single_source","orijinal","orijinal_dogu","63,44,14","b_yanzhou_changle","","10231","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10232","2","single_source","modlu","modlu_kalan","94,24,16","","10232","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10232","2","single_source","orijinal","orijinal_dogu","11,222,127","b_baizhou_bobai","","10232","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10233","2","single_source","modlu","modlu_kalan","136,27,144","","10233","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10233","2","single_source","orijinal","orijinal_dogu","167,77,136","b_shunzhou_longhua","","10233","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10234","2","single_source","modlu","modlu_kalan","178,30,17","","10234","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10234","2","single_source","orijinal","orijinal_dogu","230,132,130","b_yulinzhou_yulin","","10234","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10235","2","single_source","modlu","modlu_kalan","10,33,145","","10235","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets. Name is empty."
"10235","2","single_source","orijinal","orijinal_dogu","98,75,245","b_yuzhou_eshi","","10235","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10236","2","single_source","modlu","modlu_kalan","52,36,18","Qattara","10236","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10236","2","single_source","orijinal","orijinal_dogu","49,10,120","b_douzhou_xinyi","","10236","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10237","2","single_source","modlu","modlu_kalan","94,39,146","Siwa_corridor","10237","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10237","2","single_source","orijinal","orijinal_dogu","215,143,20","b_yizhou_puning","","10237","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10238","2","single_source","modlu","modlu_kalan","136,42,19","Garnich","10238","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10238","2","single_source","orijinal","orijinal_dogu","208,176,241","b_yizhou_cenxi","","10238","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10239","2","single_source","modlu","modlu_kalan","178,45,147","Arlon","10239","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10239","2","single_source","orijinal","orijinal_dogu","88,202,67","b_guzhou_legu","","10239","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10240","2","single_source","modlu","modlu_kalan","10,48,20","Messancy","10240","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10240","2","single_source","orijinal","orijinal_dogu","36,51,125","b_guzhou_lexing","","10240","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10241","2","single_source","modlu","modlu_kalan","52,51,148","Paliseul","10241","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10241","2","single_source","orijinal","orijinal_dogu","48,201,222","b_guzhou_gushu","","10241","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10242","2","single_source","modlu","modlu_kalan","94,54,21","Avesnes","10242","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10242","2","single_source","orijinal","orijinal_dogu","93,35,58","b_rongzhou_wuyang","","10242","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10243","2","single_source","modlu","modlu_kalan","136,57,149","Chastel","10243","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10243","2","single_source","orijinal","orijinal_dogu","206,21,3","b_rongzhou_something","","10243","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10244","2","single_source","modlu","modlu_kalan","178,60,22","Mortagne","10244","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10244","2","single_source","orijinal","orijinal_dogu","77,110,178","b_liuzhou_maping","","10244","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10245","2","single_source","modlu","modlu_kalan","10,63,150","Azincourt","10245","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10245","2","single_source","orijinal","orijinal_dogu","170,211,171","b_liuzhou_luorong","","10245","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10246","2","single_source","modlu","modlu_kalan","52,66,23","Douai","10246","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10246","2","single_source","orijinal","orijinal_dogu","1,105,16","b_liuzhou_langcangdong","","10246","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10247","2","single_source","modlu","modlu_kalan","94,69,151","Bapaume","10247","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10247","2","single_source","orijinal","orijinal_dogu","10,156,192","b_xiangzhou_yangshou","","10247","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10248","2","single_source","modlu","modlu_kalan","136,72,24","Deveren","10248","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10248","2","single_source","orijinal","orijinal_dogu","68,159,81","b_xiangzhou_wuxian","","10248","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10249","2","single_source","modlu","modlu_kalan","178,75,152","Hazebroek","10249","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10249","2","single_source","orijinal","orijinal_dogu","92,197,0","b_shouzhou_shouchun","","10249","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10250","2","single_source","modlu","modlu_kalan","10,78,25","Toerkonje","10250","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10250","2","single_source","orijinal","orijinal_dogu","32,31,190","b_shouzhou_huoqiu","","10250","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10251","2","single_source","modlu","modlu_kalan","52,81,153","Wervik","10251","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10251","2","single_source","orijinal","orijinal_dogu","111,66,131","b_shouzhou_shengtang","","10251","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10252","2","single_source","modlu","modlu_kalan","94,84,26","Kassel","10252","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10252","2","single_source","orijinal","orijinal_dogu","194,207,188","b_shuozhou_huoshan","","10252","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10253","2","single_source","modlu","modlu_kalan","136,87,154","Poperinge","10253","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10253","2","single_source","orijinal","orijinal_dogu","1,35,251","b_guangzhou_gushi","","10253","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10254","2","single_source","modlu","modlu_kalan","178,90,27","Diksmuide","10254","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10254","2","single_source","orijinal","orijinal_dogu","139,232,129","b_guangzhou_yincheng","","10254","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10255","2","single_source","modlu","modlu_kalan","10,93,155","Leuze","10255","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10255","2","single_source","orijinal","orijinal_dogu","175,216,102","b_guangzhou_guangshan","","10255","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10256","2","single_source","modlu","modlu_kalan","52,96,28","Tielt","10256","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10256","2","single_source","orijinal","orijinal_dogu","102,81,220","b_guangzhou_dingcheng","","10256","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10257","2","single_source","modlu","modlu_kalan","94,99,156","Deinze","10257","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10257","2","single_source","orijinal","orijinal_dogu","133,164,180","b_guozhou_hongnong","","10257","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10258","2","single_source","modlu","modlu_kalan","136,102,29","Sint-Niklaas","10258","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10258","2","single_source","orijinal","orijinal_dogu","65,220,13","b_guozhou_lushi","","10258","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10259","2","single_source","modlu","modlu_kalan","178,105,157","Waregem","10259","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10259","2","single_source","orijinal","orijinal_dogu","177,5,179","b_xiazhou_xia","","10259","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10260","2","single_source","modlu","modlu_kalan","10,108,30","Oudenaarde","10260","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10260","2","single_source","orijinal","orijinal_dogu","33,87,15","b_shaowu_shaowu","","10260","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10261","2","single_source","modlu","modlu_kalan","52,111,158","Geraardsbergen","10261","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10261","2","single_source","orijinal","orijinal_dogu","9,49,226","b_shaowu_luxi","","10261","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10262","2","single_source","modlu","modlu_kalan","94,114,31","Dendermonde","10262","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10262","2","single_source","orijinal","orijinal_dogu","93,119,232","b_shaowu_taining","","10262","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10263","2","single_source","modlu","modlu_kalan","136,117,159","Aalst","10263","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10263","2","single_source","orijinal","orijinal_dogu","63,185,195","b_shaowu_jianning","","10263","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
"10264","2","single_source","modlu","modlu_kalan","178,120,32","Asse","10264","","id_conflict","unchanged","id_conflict","Same ID maps to different RGB values across subsets."
