"final_new_id","placeholder_rgb","x","y","overwritten_rgb","overwritten_final_new_id","overwritten_name","overwritten_row_type","overwritten_source_origin"
"14152","1,3,26","9201","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14153","1,3,27","9200","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14154","1,3,28","9199","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14155","1,3,29","9198","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14156","1,3,30","9197","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14157","1,3,31","9196","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14158","1,3,32","9195","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14159","1,3,33","9194","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14160","1,3,34","9193","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14161","1,3,35","9192","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14162","1,3,36","9191","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14163","1,3,37","9190","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14164","1,3,38","9189","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14165","1,3,39","9188","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14166","1,3,40","9187","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14167","1,3,41","9186","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14168","1,3,42","9185","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14169","1,3,43","9184","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14170","1,3,44","9183","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14171","1,3,45","9182","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14172","1,3,46","9181","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14173","1,3,47","9180","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14174","1,3,48","9179","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14175","1,3,49","9178","4583","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14176","1,3,50","9215","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14177","1,3,51","9214","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14178","1,3,52","9213","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14179","1,3,53","9212","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14180","1,3,54","9211","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14181","1,3,55","9210","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14182","1,3,56","9209","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14183","1,3,57","9208","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14184","1,3,58","9207","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14185","1,3,59","9206","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14186","1,3,60","9205","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14187","1,3,61","9204","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14188","1,3,62","9203","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14189","1,3,63","9202","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14190","1,3,64","9201","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14191","1,3,65","9200","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14192","1,3,66","9199","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14193","1,3,67","9198","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14194","1,3,68","9197","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14195","1,3,69","9196","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14196","1,3,70","9195","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14197","1,3,71","9194","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14198","1,3,72","9193","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14199","1,3,73","9192","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14200","1,3,74","9191","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14201","1,3,76","9190","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14202","1,3,77","9189","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14203","1,3,78","9188","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14204","1,3,79","9187","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14205","1,3,80","9186","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14206","1,3,81","9185","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14207","1,3,82","9184","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14208","1,3,83","9183","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14209","1,3,84","9182","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14210","1,3,85","9181","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14211","1,3,86","9180","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14212","1,3,87","9179","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14213","1,3,88","9178","4582","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14214","1,3,89","9215","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14215","1,3,90","9214","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14216","1,3,91","9213","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14217","1,3,92","9212","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14218","1,3,93","9211","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14219","1,3,94","9210","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14220","1,3,95","9209","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14221","1,3,96","9208","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14222","1,3,97","9207","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14223","1,3,98","9206","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14224","1,3,99","9205","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14225","1,3,100","9204","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14226","1,3,101","9203","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14227","1,3,102","9202","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14228","1,3,103","9201","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14229","1,3,104","9200","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14230","1,3,105","9199","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14231","1,3,106","9198","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14232","1,3,107","9197","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14233","1,3,108","9196","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14234","1,3,109","9195","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14235","1,3,110","9194","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14236","1,3,111","9193","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14237","1,3,112","9192","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14238","1,3,113","9191","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14239","1,3,114","9190","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14240","1,3,115","9189","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14241","1,3,116","9188","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14242","1,3,117","9187","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14243","1,3,118","9186","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14244","1,3,119","9185","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14245","1,3,120","9184","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14246","1,3,121","9183","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14247","1,3,122","9182","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14248","1,3,123","9181","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14249","1,3,124","9180","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14250","1,3,125","9179","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14251","1,3,126","9178","4581","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14252","1,3,127","9215","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14253","1,3,128","9214","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14254","1,3,129","9213","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14255","1,3,130","9212","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14256","1,3,131","9211","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14257","1,3,132","9210","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14258","1,3,133","9209","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14259","1,3,134","9208","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14260","1,3,135","9207","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14261","1,3,136","9206","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14262","1,3,137","9205","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14263","1,3,138","9204","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14264","1,3,139","9203","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14265","1,3,140","9202","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14266","1,3,141","9201","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14267","1,3,142","9200","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14268","1,3,143","9199","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14269","1,3,144","9198","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14270","1,3,145","9197","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14271","1,3,146","9196","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14272","1,3,147","9195","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14273","1,3,148","9194","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14274","1,3,149","9193","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14275","1,3,150","9192","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14276","1,3,151","9191","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14277","1,3,152","9190","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14278","1,3,153","9189","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14279","1,3,154","9188","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14280","1,3,155","9187","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14281","1,3,156","9186","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14282","1,3,157","9185","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14283","1,3,158","9184","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14284","1,3,159","9183","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14285","1,3,160","9182","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14286","1,3,161","9181","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14287","1,3,162","9180","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14288","1,3,163","9179","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14289","1,3,164","9178","4580","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14290","1,3,165","9215","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14291","1,3,166","9214","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14292","1,3,167","9213","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14293","1,3,168","9212","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14294","1,3,169","9211","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14295","1,3,170","9210","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14296","1,3,171","9209","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14297","1,3,172","9208","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14298","1,3,173","9207","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14299","1,3,174","9206","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14300","1,3,175","9205","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14301","1,3,176","9204","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14302","1,3,177","9203","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14303","1,3,178","9202","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14304","1,3,179","9201","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14305","1,3,181","9200","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14306","1,3,182","9199","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14307","1,3,183","9198","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14308","1,3,184","9197","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14309","1,3,185","9196","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14310","1,3,186","9195","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14311","1,3,187","9194","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14312","1,3,188","9193","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14313","1,3,189","9192","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14314","1,3,190","9191","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14315","1,3,191","9190","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14316","1,3,192","9189","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14317","1,3,193","9188","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14318","1,3,194","9187","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14319","1,3,195","9186","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14320","1,3,196","9185","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14321","1,3,197","9184","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14322","1,3,198","9183","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14323","1,3,199","9182","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14324","1,3,200","9181","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14325","1,3,201","9180","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14326","1,3,202","9179","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14327","1,3,203","9178","4579","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14328","1,3,204","9215","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14329","1,3,205","9214","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14330","1,3,206","9213","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14331","1,3,207","9212","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14332","1,3,208","9211","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14333","1,3,209","9210","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14334","1,3,210","9209","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14335","1,3,211","9208","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14336","1,3,212","9207","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14337","1,3,213","9206","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14338","1,3,214","9205","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14339","1,3,215","9204","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14340","1,3,216","9203","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14341","1,3,217","9202","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14342","1,3,218","9201","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14343","1,3,219","9200","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14344","1,3,220","9199","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14345","1,3,221","9198","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14346","1,3,222","9197","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14347","1,3,223","9196","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14348","1,3,224","9195","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14349","1,3,225","9194","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14350","1,3,226","9193","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14351","1,3,227","9192","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14352","1,3,228","9191","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14353","1,3,229","9190","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14354","1,3,230","9189","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14355","1,3,231","9188","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14356","1,3,232","9187","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14357","1,3,233","9186","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14358","1,3,234","9185","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14359","1,3,235","9184","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14360","1,3,236","9183","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14361","1,3,237","9182","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14362","1,3,238","9181","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14363","1,3,239","9180","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14364","1,3,240","9179","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14365","1,3,241","9178","4578","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14366","1,3,242","9215","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14367","1,3,243","9214","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14368","1,3,244","9213","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14369","1,3,245","9212","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14370","1,3,246","9211","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14371","1,3,247","9210","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14372","1,3,248","9209","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14373","1,3,249","9208","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14374","1,3,250","9207","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14375","1,3,251","9206","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14376","1,3,252","9205","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14377","1,3,253","9204","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14378","1,3,254","9203","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14379","1,3,255","9202","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14380","1,4,1","9201","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14381","1,4,2","9200","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14382","1,4,3","9199","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14383","1,4,4","9198","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14384","1,4,5","9197","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14385","1,4,6","9196","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14386","1,4,7","9195","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14387","1,4,8","9194","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14388","1,4,9","9193","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14389","1,4,10","9192","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14390","1,4,11","9191","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14391","1,4,12","9190","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14392","1,4,13","9189","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14393","1,4,14","9188","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14394","1,4,15","9187","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14395","1,4,16","9186","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14396","1,4,17","9185","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14397","1,4,18","9184","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14398","1,4,19","9183","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14399","1,4,20","9182","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14400","1,4,21","9181","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14401","1,4,22","9180","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14402","1,4,23","9179","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14403","1,4,24","9178","4577","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14404","1,4,25","9215","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14405","1,4,26","9214","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14406","1,4,27","9213","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14407","1,4,28","9212","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14408","1,4,29","9211","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14409","1,4,30","9210","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14410","1,4,31","9209","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14411","1,4,32","9208","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14412","1,4,33","9207","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14413","1,4,34","9206","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14414","1,4,35","9205","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14415","1,4,36","9204","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14416","1,4,37","9203","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14417","1,4,38","9202","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14418","1,4,39","9201","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14419","1,4,40","9200","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14420","1,4,41","9199","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14421","1,4,42","9198","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14422","1,4,43","9197","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14423","1,4,44","9196","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14424","1,4,45","9195","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14425","1,4,46","9194","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14426","1,4,47","9193","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14427","1,4,48","9192","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14428","1,4,49","9191","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14429","1,4,50","9190","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14430","1,4,51","9189","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14431","1,4,52","9188","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14432","1,4,53","9187","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14433","1,4,54","9186","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14434","1,4,55","9185","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14435","1,4,56","9184","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14436","1,4,57","9183","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14437","1,4,58","9182","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14438","1,4,59","9181","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14439","1,4,60","9180","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14440","1,4,61","9179","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14441","1,4,62","9178","4576","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14442","1,4,63","9215","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14443","1,4,64","9214","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14444","1,4,65","9213","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14445","1,4,66","9212","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14446","1,4,67","9211","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14447","1,4,68","9210","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14448","1,4,69","9209","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14449","1,4,70","9208","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14450","1,4,71","9207","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14451","1,4,72","9206","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14452","1,4,73","9205","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14453","1,4,74","9204","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14454","1,4,75","9203","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14455","1,4,76","9202","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14456","1,4,77","9201","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14457","1,4,78","9200","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14458","1,4,79","9199","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14459","1,4,80","9198","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
"14460","1,4,81","9197","4575","126,186,199","12763","sea_indian_ocean","candidate","orijinal"
