"candidate_type","source_origin","preferred_source_subset","current_id","effective_rgb","effective_name","modlu_source_id","modlu_source_rgb","modlu_source_name","orijinal_source_id","orijinal_source_rgb","orijinal_source_name","primary_status","rgb_resolution_status","source_id_conflict_status","final_new_id","final_id_status","notes"
"single_source","orijinal","orijinal_dogu","11781","193,106,166","Liao_Qizhou","","","","11781","193,106,166","Liao_Qizhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11782","17,91,11","Liao_Yinzhou","","","","11782","17,91,11","Liao_Yinzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11783","40,79,99","Liao_Guangzhou","","","","11783","40,79,99","Liao_Guangzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11784","81,17,248","Liao_Tangzhou","","","","11784","81,17,248","Liao_Tangzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11785","255,146,119","Liao_Shenyang","","","","11785","255,146,119","Liao_Shenyang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11786","198,78,3","Liao_Liaoyang","","","","11786","198,78,3","Liao_Liaoyang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11787","35,7,20","Liao_Haizhou","","","","11787","35,7,20","Liao_Haizhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11788","147,60,144","Liao_Yaozhou","","","","11788","147,60,144","Liao_Yaozhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11789","166,21,214","Liao_Tongzhou","","","","11789","166,21,214","Liao_Tongzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11790","87,17,232","Liao_Zhenzhou","","","","11790","87,17,232","Liao_Zhenzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11791","96,2,18","Liao_Fuping","","","","11791","96,2,18","Liao_Fuping","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11792","82,42,84","Liao_Suning","","","","11792","82,42,84","Liao_Suning","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11793","76,26,38","FIC_Liao_Biliujiang","","","","11793","76,26,38","FIC_Liao_Biliujiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11794","165,122,120","Liao_Diezhou","","","","11794","165,122,120","Liao_Diezhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11795","92,17,232","Liao_Kaizhou","","","","11795","92,17,232","Liao_Kaizhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11796","10,48,42","Liao_Dandong","","","","11796","10,48,42","Liao_Dandong","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11797","39,38,45","FIC_Liao_Shaozijiang","","","","11797","39,38,45","FIC_Liao_Shaozijiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11798","158,109,134","Liao_Xiyuan","","","","11798","158,109,134","Liao_Xiyuan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11799","4,25,68","Liao_Guidezhou","","","","11799","4,25,68","Liao_Guidezhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11800","97,18,232","Liao_Fengcheng","","","","11800","97,18,232","Liao_Fengcheng","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11801","19,48,38","Liao_Kuandianzi","","","","11801","19,48,38","Liao_Kuandianzi","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11802","45,79,65","Liao_Zhengzhou","","","","11802","45,79,65","Liao_Zhengzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11803","83,90,104","FIC_Liao_Huangcaocun","","","","11803","83,90,104","FIC_Liao_Huangcaocun","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11804","146,216,17","FIC_Liao_Baichang","","","","11804","146,216,17","FIC_Liao_Baichang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11805","75,89,137","Liao_Huanzhou","","","","11805","75,89,137","Liao_Huanzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11806","184,190,211","Liao_Xijing","","","","11806","184,190,211","Liao_Xijing","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11807","33,4,27","FIC_Liao_Yaluan","","","","11807","33,4,27","FIC_Liao_Yaluan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11808","53,81,56","Liao_Hezhou","","","","11808","53,81,56","Liao_Hezhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11809","106,18,248","Liao_Changling","","","","11809","106,18,248","Liao_Changling","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11810","209,131,179","FIC_Liao_Moedu","","","","11810","209,131,179","FIC_Liao_Moedu","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11811","109,80,25","FIC_Liao_Ximoan","","","","11811","109,80,25","FIC_Liao_Ximoan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11812","144,92,209","Liao_Ningjiang","","","","11812","144,92,209","Liao_Ningjiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11813","132,107,54","Liao_Mozhou","","","","11813","132,107,54","Liao_Mozhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11814","153,219,78","Liao_Gaozhou2","","","","11814","153,219,78","Liao_Gaozhou2","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11815","168,196,131","FIC_Liao_Xitielian","","","","11815","168,196,131","FIC_Liao_Xitielian","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11816","193,145,122","Liao_Delizhen","","","","11816","193,145,122","Liao_Delizhen","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11817","120,108,221","Liao_Yingzhou","","","","11817","120,108,221","Liao_Yingzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11818","115,18,244","FIC_Liao_Daguokuishan","","","","11818","115,18,244","FIC_Liao_Daguokuishan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11819","132,137,110","FIC_Liao_Longfengshan","","","","11819","132,137,110","FIC_Liao_Longfengshan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11820","71,42,70","FIC_Liao_Suping","","","","11820","71,42,70","FIC_Liao_Suping","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11821","32,43,34","Liao_Suzhou2","","","","11821","32,43,34","Liao_Suzhou2","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11822","38,45,18","FIC_Liao_Nansuan","","","","11822","38,45,18","FIC_Liao_Nansuan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11823","158,170,155","FIC_Liao_Erdaojiang","","","","11823","158,170,155","FIC_Liao_Erdaojiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11824","62,49,71","Liao_Tangzhou2","","","","11824","62,49,71","Liao_Tangzhou2","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11825","49,76,17","FIC_Liao_Mudanjiang","","","","11825","49,76,17","FIC_Liao_Mudanjiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11826","4,12,155","FIC_Liao_Yingan","","","","11826","4,12,155","FIC_Liao_Yingan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11827","78,45,142","Liao_Bozhou","","","","11827","78,45,142","Liao_Bozhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11828","43,25,58","Liao_Shangjing","","","","11828","43,25,58","Liao_Shangjing","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11829","126,18,248","Liao_Sushen","","","","11829","126,18,248","Liao_Sushen","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11830","70,234,229","Liao_Tongzhou2","","","","11830","70,234,229","Liao_Tongzhou2","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11831","139,175,159","FIC_Liao_Tumen","","","","11831","139,175,159","FIC_Liao_Tumen","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11832","146,160,128","FIC_Liao_Yanji","","","","11832","146,160,128","FIC_Liao_Yanji","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11833","134,131,147","Liao_Luzhou","","","","11833","134,131,147","Liao_Luzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11834","237,192,221","Liao_Zhongjing","","","","11834","237,192,221","Liao_Zhongjing","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11835","175,221,200","Liao_Fusong","","","","11835","175,221,200","Liao_Fusong","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11836","50,34,112","FIC_Liao_Changbaishan","","","","11836","50,34,112","FIC_Liao_Changbaishan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11837","7,18,240","FIC_Liao_Tianchi","","","","11837","7,18,240","FIC_Liao_Tianchi","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11838","102,92,98","Liao_Xingzhou","","","","11838","102,92,98","Liao_Xingzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11839","132,55,14","FIC_Liao_Helong","","","","11839","132,55,14","FIC_Liao_Helong","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11840","81,57,48","Liao_Luzhou2","","","","11840","81,57,48","Liao_Luzhou2","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11841","96,147,99","Liao_Tianqing","","","","11841","96,147,99","Liao_Tianqing","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11842","45,175,141","Liao_Nanjing","","","","11842","45,175,141","Liao_Nanjing","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11843","249,162,226","FIC_Liao_Nanhaikou","","","","11843","249,162,226","FIC_Liao_Nanhaikou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11844","6,89,83","Liao_Fengzhou4","","","","11844","6,89,83","Liao_Fengzhou4","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11845","79,31,7","FIC_Liao_Nandongkou","","","","11845","79,31,7","FIC_Liao_Nandongkou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11846","16,18,236","Liao_Helan","","","","11846","16,18,236","Liao_Helan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11847","38,109,147","Liao_Wanhaifu","","","","11847","38,109,147","Liao_Wanhaifu","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11848","38,119,107","Liao_Dongjing","","","","11848","38,119,107","Liao_Dongjing","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11849","201,134,192","Liao_Lungyuanfu","","","","11849","201,134,192","Liao_Lungyuanfu","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11850","131,66,163","FIC_Liao_Huanghekou","","","","11850","131,66,163","FIC_Liao_Huanghekou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11851","39,162,196","Liao_Jianzhou2","","","","11851","39,162,196","Liao_Jianzhou2","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11852","135,29,13","FIC_Liao_Tongan","","","","11852","135,29,13","FIC_Liao_Tongan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11853","142,111,84","FIC_Liao_Qingquan","","","","11853","142,111,84","FIC_Liao_Qingquan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11854","86,99,30","EMan_Huligai","","","","11854","86,99,30","EMan_Huligai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11855","25,18,232","FIC_EMan_Zhongtieli","","","","11855","25,18,232","FIC_EMan_Zhongtieli","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11856","5,19,33","FIC_EMan_Dongying","","","","11856","5,19,33","FIC_EMan_Dongying","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11857","14,48,99","FIC_EMan_Hulilusean","","","","11857","14,48,99","FIC_EMan_Hulilusean","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11858","242,208,191","FIC_EMan_Baihuaicun","","","","11858","242,208,191","FIC_EMan_Baihuaicun","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11859","111,174,219","FIC_EMan_Songhuajiang","","","","11859","111,174,219","FIC_EMan_Songhuajiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11860","226,132,54","FIC_EMan_Huaicao","","","","11860","226,132,54","FIC_EMan_Huaicao","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11861","43,145,102","FIC_EMan_Qiligashan","","","","11861","43,145,102","FIC_EMan_Qiligashan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11862","33,13,31","FIC_EMan_Heihubo","","","","11862","33,13,31","FIC_EMan_Heihubo","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11863","124,193,63","FIC_EMan_Huanghuai","","","","11863","124,193,63","FIC_EMan_Huanghuai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11864","168,234,224","FIC_EMan_Dacun","","","","11864","168,234,224","FIC_EMan_Dacun","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11865","67,90,124","FIC_EMan_Beihuaicun","","","","11865","67,90,124","FIC_EMan_Beihuaicun","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11866","36,18,236","FIC_EMan_Nanshuian","","","","11866","36,18,236","FIC_EMan_Nanshuian","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11867","73,73,19","FIC_EMan_Alimenan","","","","11867","73,73,19","FIC_EMan_Alimenan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11868","17,25,15","FIC_EMan_Naolijiang","","","","11868","17,25,15","FIC_EMan_Naolijiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11869","57,14,117","FIC_EMan_Beidongan","","","","11869","57,14,117","FIC_EMan_Beidongan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11870","119,76,80","EMan_Yizhou","","","","11870","119,76,80","EMan_Yizhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11871","135,130,175","EMan_Jixi","","","","11871","135,130,175","EMan_Jixi","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11872","147,133,110","FIC_EMan_Dongxian","","","","11872","147,133,110","FIC_EMan_Dongxian","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11873","175,39,39","FIC_EMan_Nanxingkai","","","","11873","175,39,39","FIC_EMan_Nanxingkai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11874","6,0,201","FIC_EMan_Xuduohe","","","","11874","6,0,201","FIC_EMan_Xuduohe","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11875","31,56,3","FIC_EMan_Dongxingkai","","","","11875","31,56,3","FIC_EMan_Dongxingkai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11876","46,18,236","EMan_Supin","","","","11876","46,18,236","EMan_Supin","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11877","128,221,134","EMan_Boli","","","","11877","128,221,134","EMan_Boli","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11878","38,15,17","FIC_EMan_Wuguijiang","","","","11878","38,15,17","FIC_EMan_Wuguijiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11879","158,47,25","FIC_EMan_Yemanshui","","","","11879","158,47,25","FIC_EMan_Yemanshui","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11880","201,229,149","FIC_EMan_Shangkhor","","","","11880","201,229,149","FIC_EMan_Shangkhor","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11881","22,56,10","EMan_Molihewen","","","","11881","22,56,10","EMan_Molihewen","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11882","247,197,0","FIC_EMan_Heishanan","","","","11882","247,197,0","FIC_EMan_Heishanan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11883","164,173,154","FIC_EMan_Beihean","","","","11883","164,173,154","FIC_EMan_Beihean","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11884","244,216,166","FIC_EMan_Heishuiyang","","","","11884","244,216,166","FIC_EMan_Heishuiyang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11885","168,178,89","FIC_EMan_Shuishanpu","","","","11885","168,178,89","FIC_EMan_Shuishanpu","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11886","173,165,186","FIC_EMan_Xiaoheijiang","","","","11886","173,165,186","FIC_EMan_Xiaoheijiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11887","57,18,240","FIC_EMan_Wuguihai","","","","11887","57,18,240","FIC_EMan_Wuguihai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11888","99,151,163","FIC_EMan_Elejiang","","","","11888","99,151,163","FIC_EMan_Elejiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11889","158,119,61","FIC_EMan_Shuilinhai","","","","11889","158,119,61","FIC_EMan_Shuilinhai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11890","93,30,171","FIC_EMan_Yozejiang","","","","11890","93,30,171","FIC_EMan_Yozejiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11891","147,134,131","FIC_EMan_Bixinshang","","","","11891","147,134,131","FIC_EMan_Bixinshang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11892","128,32,163","FIC_EMan_Yerenhe","","","","11892","128,32,163","FIC_EMan_Yerenhe","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11893","124,128,150","FIC_EMan_Mohean","","","","11893","124,128,150","FIC_EMan_Mohean","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11894","28,7,25","FIC_EMan_Khorhe","","","","11894","28,7,25","FIC_EMan_Khorhe","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11895","76,18,201","FIC_EMan_Bixinjiang","","","","11895","76,18,201","FIC_EMan_Bixinjiang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11896","66,18,236","FIC_EMan_Alimenyang","","","","11896","66,18,236","FIC_EMan_Alimenyang","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11897","97,97,124","FIC_EMan_Zhonganyuan","","","","11897","97,97,124","FIC_EMan_Zhonganyuan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11898","0,18,84","FIC_EMan_Dongning","","","","11898","0,18,84","FIC_EMan_Dongning","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11899","13,35,12","EMan_Ningzhou","","","","11899","13,35,12","EMan_Ningzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11900","74,23,86","FIC_EMan_Qingshancun","","","","11900","74,23,86","FIC_EMan_Qingshancun","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11901","178,177,221","FIC_EMan_Huangyuan","","","","11901","178,177,221","FIC_EMan_Huangyuan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11902","216,214,212","FIC_EMan_Beiqiulin","","","","11902","216,214,212","FIC_EMan_Beiqiulin","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11903","76,7,34","FIC_EMan_Heizhuhai","","","","11903","76,7,34","FIC_EMan_Heizhuhai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11904","234,49,89","FIC_EMan_Zhenzhuhai","","","","11904","234,49,89","FIC_EMan_Zhenzhuhai","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11905","166,181,172","EMan_Anzhou","","","","11905","166,181,172","EMan_Anzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11906","76,19,236","FIC_EMan_Silata_an","","","","11906","76,19,236","FIC_EMan_Silata_an","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11907","9,160,148","FIC_EMan_Luseqiu","","","","11907","9,160,148","FIC_EMan_Luseqiu","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11908","41,47,94","FIC_EMan_Sanhean","","","","11908","41,47,94","FIC_EMan_Sanhean","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11909","33,119,96","FIC_EMan_Shanganjugu","","","","11909","33,119,96","FIC_EMan_Shanganjugu","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11910","4,25,56","FIC_EMan_Dinglian","","","","11910","4,25,56","FIC_EMan_Dinglian","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11911","173,76,108","EMan_Dingzhou","","","","11911","173,76,108","EMan_Dingzhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11912","247,195,158","EMan_Yongmingcheng","","","","11912","247,195,158","EMan_Yongmingcheng","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11913","164,134,165","EMan_Huazhou","","","","11913","164,134,165","EMan_Huazhou","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11914","56,20,48","FIC_EMan_Shuaibinan","","","","11914","56,20,48","FIC_EMan_Shuaibinan","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11915","89,90,91","river_amur","","","","11915","89,90,91","river_amur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
"single_source","orijinal","orijinal_dogu","11916","86,19,236","river_amur","","","","11916","86,19,236","river_amur","orijinal_only","unchanged","no_id_conflict_flag","","pending_keep_candidate",""
