"final_new_id","final_name","final_rgb","preferred_source_subset","source_origin","source_old_id","source_old_name","source_file_labels","source_binding_count","source_root_title","source_kingdom","source_duchy","source_county","source_barony","source_title_path","cluster_root","cluster_subtree","live_binding_defined","live_binding_count","live_root_title_present","live_kingdom_present","live_duchy_present","live_county_present","status"
"11836","FIC_Liao_Changbaishan","50,34,112","orijinal_dogu","orijinal","11836","FIC_Liao_Changbaishan","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_amnok_jangryeong","c_BAL_east_amnok","b_FIC_Liao_Changbaishan","e_andong > k_balhae > d_BAL_amnok_jangryeong > c_BAL_east_amnok > b_FIC_Liao_Changbaishan","e_andong","d_BAL_amnok_jangryeong","True","1","True","True","True","True","ok"
"11837","FIC_Liao_Tianchi","7,18,240","orijinal_dogu","orijinal","11837","FIC_Liao_Tianchi","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_amnok_jangryeong","c_BAL_east_amnok","b_FIC_Liao_Tianchi","e_andong > k_balhae > d_BAL_amnok_jangryeong > c_BAL_east_amnok > b_FIC_Liao_Tianchi","e_andong","d_BAL_amnok_jangryeong","True","1","True","True","True","True","ok"
"11838","Liao_Xingzhou","102,92,98","orijinal_dogu","orijinal","11838","Liao_Xingzhou","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_parhae","c_BAL_east_hyeondeok","b_Liao_Xingzhou","e_andong > k_balhae > d_BAL_parhae > c_BAL_east_hyeondeok > b_Liao_Xingzhou","e_andong","d_BAL_parhae","True","1","True","True","True","True","ok"
"11839","FIC_Liao_Helong","132,55,14","orijinal_dogu","orijinal","11839","FIC_Liao_Helong","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_parhae","c_BAL_east_hyeondeok","b_FIC_Liao_Helong","e_andong > k_balhae > d_BAL_parhae > c_BAL_east_hyeondeok > b_FIC_Liao_Helong","e_andong","d_BAL_parhae","True","1","True","True","True","True","ok"
"11840","Liao_Luzhou2","81,57,48","orijinal_dogu","orijinal","11840","Liao_Luzhou2","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_amnok_jangryeong","c_BAL_east_amnok","b_Liao_Luzhou2","e_andong > k_balhae > d_BAL_amnok_jangryeong > c_BAL_east_amnok > b_Liao_Luzhou2","e_andong","d_BAL_amnok_jangryeong","True","1","True","True","True","True","ok"
"11841","Liao_Tianqing","96,147,99","orijinal_dogu","orijinal","11841","Liao_Tianqing","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_southern_balhae","c_BAL_namhae","b_Liao_Tianqing","e_andong > k_balhae > d_BAL_southern_balhae > c_BAL_namhae > b_Liao_Tianqing","e_andong","d_BAL_southern_balhae","True","1","True","True","True","True","ok"
"11842","Liao_Nanjing","45,175,141","orijinal_dogu","orijinal","11842","Liao_Nanjing","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_southern_balhae","c_BAL_namhae","b_Liao_Nanjing","e_andong > k_balhae > d_BAL_southern_balhae > c_BAL_namhae > b_Liao_Nanjing","e_andong","d_BAL_southern_balhae","True","1","True","True","True","True","ok"
"11843","FIC_Liao_Nanhaikou","249,162,226","orijinal_dogu","orijinal","11843","FIC_Liao_Nanhaikou","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_southern_balhae","c_BAL_namhae","b_FIC_Liao_Nanhaikou","e_andong > k_balhae > d_BAL_southern_balhae > c_BAL_namhae > b_FIC_Liao_Nanhaikou","e_andong","d_BAL_southern_balhae","True","1","True","True","True","True","ok"
"11844","Liao_Fengzhou4","6,89,83","orijinal_dogu","orijinal","11844","Liao_Fengzhou4","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_southern_balhae","c_BAL_fengzhou","b_Liao_Fengzhou4","e_andong > k_balhae > d_BAL_southern_balhae > c_BAL_fengzhou > b_Liao_Fengzhou4","e_andong","d_BAL_southern_balhae","True","1","True","True","True","True","ok"
"11845","FIC_Liao_Nandongkou","79,31,7","orijinal_dogu","orijinal","11845","FIC_Liao_Nandongkou","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_southern_balhae","c_BAL_fengzhou","b_FIC_Liao_Nandongkou","e_andong > k_balhae > d_BAL_southern_balhae > c_BAL_fengzhou > b_FIC_Liao_Nandongkou","e_andong","d_BAL_southern_balhae","True","1","True","True","True","True","ok"
"11846","Liao_Helan","16,18,236","orijinal_dogu","orijinal","11846","Liao_Helan","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_southern_balhae","c_BAL_southyongwon","b_Liao_Helan","e_andong > k_balhae > d_BAL_southern_balhae > c_BAL_southyongwon > b_Liao_Helan","e_andong","d_BAL_southern_balhae","True","1","True","True","True","True","ok"
"11847","Liao_Wanhaifu","38,109,147","orijinal_dogu","orijinal","11847","Liao_Wanhaifu","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_southern_balhae","c_BAL_southyongwon","b_Liao_Wanhaifu","e_andong > k_balhae > d_BAL_southern_balhae > c_BAL_southyongwon > b_Liao_Wanhaifu","e_andong","d_BAL_southern_balhae","True","1","True","True","True","True","ok"
"11848","Liao_Dongjing","38,119,107","orijinal_dogu","orijinal","11848","Liao_Dongjing","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_southern_balhae","c_BAL_southyongwon","b_Liao_Dongjing","e_andong > k_balhae > d_BAL_southern_balhae > c_BAL_southyongwon > b_Liao_Dongjing","e_andong","d_BAL_southern_balhae","True","1","True","True","True","True","ok"
"11849","Liao_Lungyuanfu","201,134,192","orijinal_dogu","orijinal","11849","Liao_Lungyuanfu","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_southern_balhae","c_BAL_northyongwon","b_Liao_Lungyuanfu","e_andong > k_balhae > d_BAL_southern_balhae > c_BAL_northyongwon > b_Liao_Lungyuanfu","e_andong","d_BAL_southern_balhae","True","1","True","True","True","True","ok"
"11850","FIC_Liao_Huanghekou","131,66,163","orijinal_dogu","orijinal","11850","FIC_Liao_Huanghekou","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_southern_balhae","c_BAL_northyongwon","b_FIC_Liao_Huanghekou","e_andong > k_balhae > d_BAL_southern_balhae > c_BAL_northyongwon > b_FIC_Liao_Huanghekou","e_andong","d_BAL_southern_balhae","True","1","True","True","True","True","ok"
"11851","Liao_Jianzhou2","39,162,196","orijinal_dogu","orijinal","11851","Liao_Jianzhou2","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_solbin","b_Liao_Jianzhou2","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_solbin > b_Liao_Jianzhou2","e_andong","d_BAL_yeojintang","True","1","True","True","True","True","ok"
"11852","FIC_Liao_Tongan","135,29,13","orijinal_dogu","orijinal","11852","FIC_Liao_Tongan","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_parhae","c_BAL_dongju","b_FIC_Liao_Tongan","e_andong > k_balhae > d_BAL_parhae > c_BAL_dongju > b_FIC_Liao_Tongan","e_andong","d_BAL_parhae","True","1","True","True","True","True","ok"
"11853","FIC_Liao_Qingquan","142,111,84","orijinal_dogu","orijinal","11853","FIC_Liao_Qingquan","00_landed_titles.txt","1","e_andong","k_balhae","d_BAL_parhae","c_BAL_yongcheon","b_FIC_Liao_Qingquan","e_andong > k_balhae > d_BAL_parhae > c_BAL_yongcheon > b_FIC_Liao_Qingquan","e_andong","d_BAL_parhae","True","1","True","True","True","True","ok"
"11854","EMan_Huligai","86,99,30","orijinal_dogu","orijinal","11854","EMan_Huligai","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_huligai","b_EMan_Huligai","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_huligai > b_EMan_Huligai","e_andong","d_BAL_cheolli","True","1","True","True","True","True","ok"
"11855","FIC_EMan_Zhongtieli","25,18,232","orijinal_dogu","orijinal","11855","FIC_EMan_Zhongtieli","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_delizhen","b_FIC_EMan_Zhongtieli","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_delizhen > b_FIC_EMan_Zhongtieli","e_andong","d_BAL_cheolli","True","1","True","True","True","True","ok"
"11856","FIC_EMan_Dongying","5,19,33","orijinal_dogu","orijinal","11856","FIC_EMan_Dongying","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_jixi","b_FIC_EMan_Dongying","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_jixi > b_FIC_EMan_Dongying","e_andong","d_BAL_dongpyeong","True","1","True","True","True","True","ok"
"11857","FIC_EMan_Hulilusean","14,48,99","orijinal_dogu","orijinal","11857","FIC_EMan_Hulilusean","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_huligai","b_FIC_EMan_Hulilusean","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_huligai > b_FIC_EMan_Hulilusean","e_andong","d_BAL_cheolli","True","1","True","True","True","True","ok"
"11858","FIC_EMan_Baihuaicun","242,208,191","orijinal_dogu","orijinal","11858","FIC_EMan_Baihuaicun","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_south_hoewon","b_FIC_EMan_Baihuaicun","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_south_hoewon > b_FIC_EMan_Baihuaicun","e_andong","d_BAL_hoewon","True","1","True","True","True","True","ok"
"11859","FIC_EMan_Songhuajiang","111,174,219","orijinal_dogu","orijinal","11859","FIC_EMan_Songhuajiang","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_south_hoewon","b_FIC_EMan_Songhuajiang","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_south_hoewon > b_FIC_EMan_Songhuajiang","e_andong","d_BAL_hoewon","True","1","True","True","True","True","ok"
"11860","FIC_EMan_Huaicao","226,132,54","orijinal_dogu","orijinal","11860","FIC_EMan_Huaicao","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_south_hoewon","b_FIC_EMan_Huaicao","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_south_hoewon > b_FIC_EMan_Huaicao","e_andong","d_BAL_hoewon","True","1","True","True","True","True","ok"
"11861","FIC_EMan_Qiligashan","43,145,102","orijinal_dogu","orijinal","11861","FIC_EMan_Qiligashan","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_huligai","b_FIC_EMan_Qiligashan","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_huligai > b_FIC_EMan_Qiligashan","e_andong","d_BAL_cheolli","True","1","True","True","True","True","ok"
"11862","FIC_EMan_Heihubo","33,13,31","orijinal_dogu","orijinal","11862","FIC_EMan_Heihubo","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_dongpyeong_yizhou","b_FIC_EMan_Heihubo","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_dongpyeong_yizhou > b_FIC_EMan_Heihubo","e_andong","d_BAL_dongpyeong","True","1","True","True","True","True","ok"
"11863","FIC_EMan_Huanghuai","124,193,63","orijinal_dogu","orijinal","11863","FIC_EMan_Huanghuai","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_central_hoewon","b_FIC_EMan_Huanghuai","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_central_hoewon > b_FIC_EMan_Huanghuai","e_andong","d_BAL_hoewon","True","1","True","True","True","True","ok"
"11864","FIC_EMan_Dacun","168,234,224","orijinal_dogu","orijinal","11864","FIC_EMan_Dacun","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_central_hoewon","b_FIC_EMan_Dacun","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_central_hoewon > b_FIC_EMan_Dacun","e_andong","d_BAL_hoewon","True","1","True","True","True","True","ok"
"11865","FIC_EMan_Beihuaicun","67,90,124","orijinal_dogu","orijinal","11865","FIC_EMan_Beihuaicun","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_central_hoewon","b_FIC_EMan_Beihuaicun","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_central_hoewon > b_FIC_EMan_Beihuaicun","e_andong","d_BAL_hoewon","True","1","True","True","True","True","ok"
"11866","FIC_EMan_Nanshuian","36,18,236","orijinal_dogu","orijinal","11866","FIC_EMan_Nanshuian","00_landed_titles.txt","1","e_amur","k_amur","d_eman_boli","c_eman_boli","b_fic_eman_nanshuian","e_amur > k_amur > d_eman_boli > c_eman_boli > b_fic_eman_nanshuian","e_amur","d_eman_boli","True","1","True","True","True","True","ok"
"11867","FIC_EMan_Alimenan","73,73,19","orijinal_dogu","orijinal","11867","FIC_EMan_Alimenan","00_landed_titles.txt","1","e_amur","k_amur","d_eman_boli","c_eman_boli","b_fic_eman_alimenan","e_amur > k_amur > d_eman_boli > c_eman_boli > b_fic_eman_alimenan","e_amur","d_eman_boli","True","1","True","True","True","True","ok"
"11868","FIC_EMan_Naolijiang","17,25,15","orijinal_dogu","orijinal","11868","FIC_EMan_Naolijiang","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_east_hoewon","b_FIC_EMan_Naolijiang","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_east_hoewon > b_FIC_EMan_Naolijiang","e_andong","d_BAL_hoewon","True","1","True","True","True","True","ok"
"11869","FIC_EMan_Beidongan","57,14,117","orijinal_dogu","orijinal","11869","FIC_EMan_Beidongan","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_dongpyeong_yizhou","b_FIC_EMan_Beidongan","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_dongpyeong_yizhou > b_FIC_EMan_Beidongan","e_andong","d_BAL_dongpyeong","True","1","True","True","True","True","ok"
"11870","EMan_Yizhou","119,76,80","orijinal_dogu","orijinal","11870","EMan_Yizhou","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_dongpyeong_yizhou","b_EMan_Yizhou","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_dongpyeong_yizhou > b_EMan_Yizhou","e_andong","d_BAL_dongpyeong","True","1","True","True","True","True","ok"
"11871","EMan_Jixi","135,130,175","orijinal_dogu","orijinal","11871","EMan_Jixi","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_jixi","b_EMan_Jixi","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_jixi > b_EMan_Jixi","e_andong","d_BAL_dongpyeong","True","1","True","True","True","True","ok"
"11872","FIC_EMan_Dongxian","147,133,110","orijinal_dogu","orijinal","11872","FIC_EMan_Dongxian","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_jixi","b_FIC_EMan_Dongxian","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_jixi > b_FIC_EMan_Dongxian","e_andong","d_BAL_dongpyeong","True","1","True","True","True","True","ok"
"11873","FIC_EMan_Nanxingkai","175,39,39","orijinal_dogu","orijinal","11873","FIC_EMan_Nanxingkai","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_solbin","b_FIC_EMan_Nanxingkai","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_solbin > b_FIC_EMan_Nanxingkai","e_andong","d_BAL_yeojintang","True","1","True","True","True","True","ok"
"11874","FIC_EMan_Xuduohe","6,0,201","orijinal_dogu","orijinal","11874","FIC_EMan_Xuduohe","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_supin","b_FIC_EMan_Xuduohe","e_andong > k_luzhen > d_BAL_anwon > c_BAL_supin > b_FIC_EMan_Xuduohe","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11875","FIC_EMan_Dongxingkai","31,56,3","orijinal_dogu","orijinal","11875","FIC_EMan_Dongxingkai","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_supin","b_FIC_EMan_Dongxingkai","e_andong > k_luzhen > d_BAL_anwon > c_BAL_supin > b_FIC_EMan_Dongxingkai","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11876","EMan_Supin","46,18,236","orijinal_dogu","orijinal","11876","EMan_Supin","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_supin","b_EMan_Supin","e_andong > k_luzhen > d_BAL_anwon > c_BAL_supin > b_EMan_Supin","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11877","EMan_Boli","128,221,134","orijinal_dogu","orijinal","11877","EMan_Boli","00_landed_titles.txt","1","e_amur","k_amur","d_eman_boli","c_eman_boli","b_eman_boli","e_amur > k_amur > d_eman_boli > c_eman_boli > b_eman_boli","e_amur","d_eman_boli","True","1","True","True","True","True","ok"
"11878","FIC_EMan_Wuguijiang","38,15,17","orijinal_dogu","orijinal","11878","FIC_EMan_Wuguijiang","00_landed_titles.txt","1","e_amur","k_amur","d_eman_boli","c_eman_mohean","b_fic_eman_wuguijiang","e_amur > k_amur > d_eman_boli > c_eman_mohean > b_fic_eman_wuguijiang","e_amur","d_eman_boli","True","1","True","True","True","True","ok"
"11879","FIC_EMan_Yemanshui","158,47,25","orijinal_dogu","orijinal","11879","FIC_EMan_Yemanshui","00_landed_titles.txt","1","e_amur","k_amur","d_eman_boli","c_eman_mohean","b_fic_eman_yemanshui","e_amur > k_amur > d_eman_boli > c_eman_mohean > b_fic_eman_yemanshui","e_amur","d_eman_boli","True","1","True","True","True","True","ok"
"11880","FIC_EMan_Shangkhor","201,229,149","orijinal_dogu","orijinal","11880","FIC_EMan_Shangkhor","00_landed_titles.txt","1","e_amur","k_amur","d_eman_boli","c_eman_molihewen","b_fic_eman_shangkhor","e_amur > k_amur > d_eman_boli > c_eman_molihewen > b_fic_eman_shangkhor","e_amur","d_eman_boli","True","1","True","True","True","True","ok"
"11881","EMan_Molihewen","22,56,10","orijinal_dogu","orijinal","11881","EMan_Molihewen","00_landed_titles.txt","1","e_amur","k_amur","d_eman_boli","c_eman_molihewen","b_eman_molihewen","e_amur > k_amur > d_eman_boli > c_eman_molihewen > b_eman_molihewen","e_amur","d_eman_boli","True","1","True","True","True","True","ok"
"11882","FIC_EMan_Heishanan","247,197,0","orijinal_dogu","orijinal","11882","FIC_EMan_Heishanan","00_landed_titles.txt","1","e_amur","k_amur","d_eman_boli","c_eman_molihewen","b_fic_eman_heishanan","e_amur > k_amur > d_eman_boli > c_eman_molihewen > b_fic_eman_heishanan","e_amur","d_eman_boli","True","1","True","True","True","True","ok"
"11883","FIC_EMan_Beihean","164,173,154","orijinal_dogu","orijinal","11883","FIC_EMan_Beihean","00_landed_titles.txt","1","e_amur","k_amur","d_eman_sikhotebei","c_eman_beihean","b_fic_eman_beihean","e_amur > k_amur > d_eman_sikhotebei > c_eman_beihean > b_fic_eman_beihean","e_amur","d_eman_sikhotebei","True","1","True","True","True","True","ok"
"11884","FIC_EMan_Heishuiyang","244,216,166","orijinal_dogu","orijinal","11884","FIC_EMan_Heishuiyang","00_landed_titles.txt","1","e_amur","k_amur","d_eman_sikhotebei","c_eman_heishuiyang","b_fic_eman_heishuiyang","e_amur > k_amur > d_eman_sikhotebei > c_eman_heishuiyang > b_fic_eman_heishuiyang","e_amur","d_eman_sikhotebei","True","1","True","True","True","True","ok"
"11885","FIC_EMan_Shuishanpu","168,178,89","orijinal_dogu","orijinal","11885","FIC_EMan_Shuishanpu","00_landed_titles.txt","1","e_amur","k_amur","d_eman_sikhotebei","c_eman_wuguihai","b_fic_eman_shuishanpu","e_amur > k_amur > d_eman_sikhotebei > c_eman_wuguihai > b_fic_eman_shuishanpu","e_amur","d_eman_sikhotebei","True","1","True","True","True","True","ok"
"11886","FIC_EMan_Xiaoheijiang","173,165,186","orijinal_dogu","orijinal","11886","FIC_EMan_Xiaoheijiang","00_landed_titles.txt","1","e_amur","k_amur","d_eman_sikhotebei","c_eman_wuguihai","b_fic_eman_xiaoheijiang","e_amur > k_amur > d_eman_sikhotebei > c_eman_wuguihai > b_fic_eman_xiaoheijiang","e_amur","d_eman_sikhotebei","True","1","True","True","True","True","ok"
"11887","FIC_EMan_Wuguihai","57,18,240","orijinal_dogu","orijinal","11887","FIC_EMan_Wuguihai","00_landed_titles.txt","1","e_amur","k_amur","d_eman_sikhotebei","c_eman_wuguihai","b_fic_eman_wuguihai","e_amur > k_amur > d_eman_sikhotebei > c_eman_wuguihai > b_fic_eman_wuguihai","e_amur","d_eman_sikhotebei","True","1","True","True","True","True","ok"
"11888","FIC_EMan_Elejiang","99,151,163","orijinal_dogu","orijinal","11888","FIC_EMan_Elejiang","00_landed_titles.txt","1","e_amur","k_amur","d_eman_sikhotebei","c_eman_yerenhe","b_fic_eman_elejiang","e_amur > k_amur > d_eman_sikhotebei > c_eman_yerenhe > b_fic_eman_elejiang","e_amur","d_eman_sikhotebei","True","1","True","True","True","True","ok"
"11889","FIC_EMan_Shuilinhai","158,119,61","orijinal_dogu","orijinal","11889","FIC_EMan_Shuilinhai","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_heuksu_anwon","b_FIC_EMan_Shuilinhai","e_andong > k_luzhen > d_BAL_anwon > c_BAL_heuksu_anwon > b_FIC_EMan_Shuilinhai","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11890","FIC_EMan_Yozejiang","93,30,171","orijinal_dogu","orijinal","11890","FIC_EMan_Yozejiang","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_heuksu_anwon","b_FIC_EMan_Yozejiang","e_andong > k_luzhen > d_BAL_anwon > c_BAL_heuksu_anwon > b_FIC_EMan_Yozejiang","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11891","FIC_EMan_Bixinshang","147,134,131","orijinal_dogu","orijinal","11891","FIC_EMan_Bixinshang","00_landed_titles.txt","1","e_amur","k_amur","d_eman_sikhotebei","c_eman_yerenhe","b_fic_eman_bixinshang","e_amur > k_amur > d_eman_sikhotebei > c_eman_yerenhe > b_fic_eman_bixinshang","e_amur","d_eman_sikhotebei","True","1","True","True","True","True","ok"
"11892","FIC_EMan_Yerenhe","128,32,163","orijinal_dogu","orijinal","11892","FIC_EMan_Yerenhe","00_landed_titles.txt","1","e_amur","k_amur","d_eman_sikhotebei","c_eman_yerenhe","b_fic_eman_yerenhe","e_amur > k_amur > d_eman_sikhotebei > c_eman_yerenhe > b_fic_eman_yerenhe","e_amur","d_eman_sikhotebei","True","1","True","True","True","True","ok"
"11893","FIC_EMan_Mohean","124,128,150","orijinal_dogu","orijinal","11893","FIC_EMan_Mohean","00_landed_titles.txt","1","e_amur","k_amur","d_eman_boli","c_eman_mohean","b_fic_eman_mohean","e_amur > k_amur > d_eman_boli > c_eman_mohean > b_fic_eman_mohean","e_amur","d_eman_boli","True","1","True","True","True","True","ok"
"11894","FIC_EMan_Khorhe","28,7,25","orijinal_dogu","orijinal","11894","FIC_EMan_Khorhe","00_landed_titles.txt","1","e_amur","k_amur","d_eman_boli","c_eman_boli","b_fic_eman_khorhe","e_amur > k_amur > d_eman_boli > c_eman_boli > b_fic_eman_khorhe","e_amur","d_eman_boli","True","1","True","True","True","True","ok"
"11895","FIC_EMan_Bixinjiang","76,18,201","orijinal_dogu","orijinal","11895","FIC_EMan_Bixinjiang","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_east_hoewon","b_FIC_EMan_Bixinjiang","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_east_hoewon > b_FIC_EMan_Bixinjiang","e_andong","d_BAL_hoewon","True","1","True","True","True","True","ok"
"11896","FIC_EMan_Alimenyang","66,18,236","orijinal_dogu","orijinal","11896","FIC_EMan_Alimenyang","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_north_anwon","b_FIC_EMan_Alimenyang","e_andong > k_luzhen > d_BAL_anwon > c_BAL_north_anwon > b_FIC_EMan_Alimenyang","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11897","FIC_EMan_Zhonganyuan","97,97,124","orijinal_dogu","orijinal","11897","FIC_EMan_Zhonganyuan","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_north_anwon","b_FIC_EMan_Zhonganyuan","e_andong > k_luzhen > d_BAL_anwon > c_BAL_north_anwon > b_FIC_EMan_Zhonganyuan","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11898","FIC_EMan_Dongning","0,18,84","orijinal_dogu","orijinal","11898","FIC_EMan_Dongning","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_north_anwon","b_FIC_EMan_Dongning","e_andong > k_luzhen > d_BAL_anwon > c_BAL_north_anwon > b_FIC_EMan_Dongning","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11899","EMan_Ningzhou","13,35,12","orijinal_dogu","orijinal","11899","EMan_Ningzhou","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_ningzhou","b_EMan_Ningzhou","e_andong > k_luzhen > d_BAL_anwon > c_BAL_ningzhou > b_EMan_Ningzhou","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11900","FIC_EMan_Qingshancun","74,23,86","orijinal_dogu","orijinal","11900","FIC_EMan_Qingshancun","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_ningzhou","b_FIC_EMan_Qingshancun","e_andong > k_luzhen > d_BAL_anwon > c_BAL_ningzhou > b_FIC_EMan_Qingshancun","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11901","FIC_EMan_Huangyuan","178,177,221","orijinal_dogu","orijinal","11901","FIC_EMan_Huangyuan","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_anwon","c_BAL_ningzhou","b_FIC_EMan_Huangyuan","e_andong > k_luzhen > d_BAL_anwon > c_BAL_ningzhou > b_FIC_EMan_Huangyuan","e_andong","d_BAL_anwon","True","1","True","True","True","True","ok"
"11902","FIC_EMan_Beiqiulin","216,214,212","orijinal_dogu","orijinal","11902","FIC_EMan_Beiqiulin","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_north_anbyeon","b_FIC_EMan_Beiqiulin","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_north_anbyeon > b_FIC_EMan_Beiqiulin","e_andong","d_BAL_yeojintang","True","1","True","True","True","True","ok"
"11903","FIC_EMan_Heizhuhai","76,7,34","orijinal_dogu","orijinal","11903","FIC_EMan_Heizhuhai","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_north_anbyeon","b_FIC_EMan_Heizhuhai","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_north_anbyeon > b_FIC_EMan_Heizhuhai","e_andong","d_BAL_yeojintang","True","1","True","True","True","True","ok"
"11904","FIC_EMan_Zhenzhuhai","234,49,89","orijinal_dogu","orijinal","11904","FIC_EMan_Zhenzhuhai","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_north_anbyeon","b_FIC_EMan_Zhenzhuhai","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_north_anbyeon > b_FIC_EMan_Zhenzhuhai","e_andong","d_BAL_yeojintang","True","1","True","True","True","True","ok"
"11905","EMan_Anzhou","166,181,172","orijinal_dogu","orijinal","11905","EMan_Anzhou","00_landed_titles.txt","1","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_anbyeon","b_EMan_Anzhou","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_anbyeon > b_EMan_Anzhou","e_andong","d_BAL_yeojintang","True","1","True","True","True","True","ok"
