source_province_id,source_province_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,target_province_id,target_province_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,classification,status,apply_to_history,promotion_hint,target_kind,source_history_exists,confidence,overlap_score,target_coverage,target_source_count_all,target_best_source_id,target_best_overlap_score,target_overlap_gap,notes,top_candidates
13410,,e_malayadvipa,k_pahang,d_ujong_tanah,c_segamat,b_segamat,11402,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.469682,0.465569,0.249799,,,,,auto: best_target_shared_by_multiple_sources,1:11402:0.4656:0.2498 | 2:11405:0.2620:0.1738 | 3:12762:0.1467:0.0072 | 4:11400:0.1257:0.0897
14402,,e_jurchen_china,k_luzhen,d_BAL_anwon,c_BAL_supin,b_FIC_EMan_Sanhean,11817,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.469653,0.533333,0.356892,,,,,auto: best_target_shared_by_multiple_sources,1:11817:0.5333:0.3569 | 2:11816:0.3888:0.2505 | 3:11818:0.0412:0.0290 | 4:11926:0.0202:0.0473 | 5:11825:0.0157:0.0083
13431,,e_kambuja,k_isana,d_nakhon_phanom,c_khantabouli,b_sangkhone,11498,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.469616,0.539007,0.102564,,,,,auto: best_target_shared_by_multiple_sources,1:11498:0.5390:0.1026 | 2:10948:0.3617:0.0422 | 3:10941:0.0816:0.0200 | 4:10940:0.0177:0.0032
13554,,<blank>,<blank>,<blank>,<blank>,<blank>,12703,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,sea,,0.469505,0.451509,0.553178,,,,,auto: top_two_overlap_share,1:12703:0.4515:0.5532 | 2:12690:0.4306:0.4633 | 3:12694:0.0892:0.0809 | 4:11375:0.0105:0.2899 | 5:12691:0.0074:0.0058
13293,,e_angkor,k_haripunjaya,d_sukhothai,c_sukhothai,b_si_satchanalai,10961,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.469396,0.514039,0.254002,,,,,auto: best_target_shared_by_multiple_sources,1:10961:0.5140:0.2540 | 2:12854:0.2613:0.1192 | 3:12857:0.2225:0.1289 | 4:12859:0.0022:0.0017
9585,,e_ramanya,k_arakan,d_sandoway,c_sandoway,b_sandoway,9592,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.469332,0.593750,0.106675,,,,,auto: best_target_shared_by_multiple_sources,1:9592:0.5938:0.1067 | 2:9585:0.4062:0.1078
10701,,e_kalimantan,k_tanjungnagara,d_ketungau,c_bengkayang,b_seluas,12736,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.469326,0.614951,0.028231,,,,,auto: best_target_shared_by_multiple_sources,1:12736:0.6150:0.0282 | 2:11118:0.2045:0.0701 | 3:11119:0.1608:0.0472 | 4:12735:0.0197:0.0008
12960,,h_china,k_jin_china,d_hezhong_china,c_jiangzhou_china,b_quwo_china,12400,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.469280,0.592287,0.195811,,,,,auto: best_target_shared_by_multiple_sources,1:12400:0.5923:0.1958 | 2:10402:0.1983:0.1210 | 3:13174:0.1185:0.1610 | 4:12443:0.0909:0.0425
11632,,<blank>,<blank>,<blank>,<blank>,<blank>,11263,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.469243,0.496667,0.143269,,,,,auto: best_target_shared_by_multiple_sources,1:11263:0.4967:0.1433 | 2:11262:0.4167:0.1129 | 3:11237:0.0867:0.0078
12816,,h_china,k_qin_china,d_pingyi_china,c_tongguan_china,b_huashan_china,10418,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.469132,0.538012,0.289308,,,,,auto: best_target_shared_by_multiple_sources,1:10418:0.5380:0.2893 | 2:13038:0.4620:0.2516
12470,,e_great_liao,k_goguryeo,d_gewu_china,c_changling_china,b_huibacheng_china,11770,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.469113,0.328287,0.923767,,,,,auto: low_confidence,1:11770:0.3283:0.9238 | 2:11768:0.2614:0.5836 | 3:11780:0.1558:0.3774 | 4:11771:0.1120:0.2955 | 5:11769:0.0888:0.1303
12970,,e_panyupayana,k_liuqiu,d_kiray,c_amis,b_doloman,12952,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.469063,0.529674,0.363174,,,,,auto: best_target_shared_by_multiple_sources,1:12952:0.5297:0.3632 | 2:383:0.3427:0.2884 | 3:8805:0.0861:0.0445 | 4:8803:0.0193:0.0122 | 5:12624:0.0193:0.0012
12890,,h_china,k_luodian,d_yushi,c_temo,b_guangnan_china,10907,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.469063,0.498474,0.235351,,,,,auto: best_target_shared_by_multiple_sources,1:10907:0.4985:0.2354 | 2:10852:0.3703:0.2842 | 3:10449:0.1261:0.0633 | 4:11468:0.0051:0.0060
10432,,e_srivijaya,k_palembang,d_bangkahulu,c_sungai_serut,b_lebong,11291,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.468882,0.622449,0.166553,,,,,auto: best_target_shared_by_multiple_sources,1:11291:0.6224:0.1666 | 2:11290:0.3776:0.1019
13427,,<blank>,<blank>,<blank>,<blank>,<blank>,12731,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.468719,0.712195,0.008134,,,,,auto: best_target_shared_by_multiple_sources,1:12731:0.7122:0.0081 | 2:11424:0.2098:0.0511 | 3:11423:0.0780:0.0195
11052,,<blank>,<blank>,<blank>,<blank>,<blank>,12453,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.468416,0.445205,0.380859,,,,,auto: best_target_shared_by_multiple_sources,1:12453:0.4452:0.3809 | 2:12286:0.3311:0.2715 | 3:12287:0.1393:0.1230 | 4:12285:0.0594:0.0642 | 5:7115:0.0228:0.0148
13320,,e_kambuja,k_isana,d_kok_khan,c_buriram,b_buriram,10943,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.468351,0.596737,0.176979,,,,,auto: best_target_shared_by_multiple_sources,1:10943:0.5967:0.1770 | 2:10937:0.4033:0.1365
12980,,h_china,k_jin_china,d_hezhong_china,c_jinzhou_hezhong_china,b_fuchengguan_china,12241,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.467989,0.505525,0.202210,,,,,auto: best_target_shared_by_multiple_sources,1:12241:0.5055:0.2022 | 2:12400:0.4807:0.1585 | 3:12227:0.0138:0.0058
12444,,h_china,k_yinshan_china,d_zhenwu_china,c_qibingga_china,b_goupo_china,12413,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.467977,0.513748,0.173849,,,,,auto: best_target_shared_by_multiple_sources,1:12413:0.5137:0.1738 | 2:12412:0.4863:0.1875
12385,,h_china,k_shu_china,d_xichuan_china,c_chengdu,b_shuangliu_china,8747,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.467819,0.600000,0.121786,,,,,auto: best_target_shared_by_multiple_sources,1:8747:0.6000:0.1218 | 2:12283:0.4000:0.1527
12900,,h_china,k_jin_china,d_hezhong_china,c_xiezhou_china,b_xiaxian_china,10404,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.467802,0.535211,0.138182,,,,,auto: best_target_shared_by_multiple_sources,1:10404:0.5352:0.1382 | 2:12444:0.3732:0.0607 | 3:10402:0.0915:0.0218
10406,,e_srivijaya,k_melayu,d_bintan,c_natuna,b_natuna,12737,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.467629,0.651852,0.006556,,,,,auto: best_target_shared_by_multiple_sources,1:12737:0.6519:0.0066 | 2:12761:0.3481:0.0055
11914,,h_china,k_qi_china,d_ziqing_china,c_zibo_china,b_linzi_china,12389,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.467613,0.529915,0.553571,,,,,auto: best_target_shared_by_multiple_sources,1:12389:0.5299:0.5536 | 2:10417:0.3889:0.5112 | 3:12390:0.0556:0.0784 | 4:12446:0.0256:0.0253
14620,,e_great_liao,k_khitan_china,d_hejes_china,c_SW_hongxingan,b_FIC_Liao_Matudi,11703,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.467557,0.442158,0.317695,,,,,auto: best_target_shared_by_multiple_sources,1:11703:0.4422:0.3177 | 2:11574:0.3683:0.2813 | 3:11704:0.1001:0.0529 | 4:11575:0.0738:0.0412 | 5:11705:0.0156:0.0101
10801,,h_china,k_viet,d_cu_duc,c_hoan_chau,b_ha_tinh,12520,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.467539,0.696246,0.047059,,,,,auto: best_target_shared_by_multiple_sources,1:12520:0.6962:0.0471 | 2:10839:0.3038:0.0836
11712,,<blank>,<blank>,<blank>,<blank>,<blank>,12628,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.467318,0.478194,0.342574,,,,,auto: best_target_shared_by_multiple_sources,1:12628:0.4782:0.3426 | 2:12671:0.3562:0.2524 | 3:11045:0.0849:1.0000 | 4:11044:0.0752:0.9505 | 5:11046:0.0055:0.1237
12545,,h_china,k_yue_china,d_zhenhai_china,c_jiangning,b_jiangning_jianye_china,13010,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.467017,0.547496,0.262417,,,,,auto: best_target_shared_by_multiple_sources,1:13010:0.5475:0.2624 | 2:12316:0.4266:0.2836 | 3:8942:0.0259:0.0203
10607,,<blank>,<blank>,<blank>,<blank>,<blank>,12675,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.466966,0.482598,0.342766,,,,,auto: best_target_shared_by_multiple_sources,1:12675:0.4826:0.3428 | 2:12676:0.3187:0.2151 | 3:12674:0.1911:0.1096 | 4:11207:0.0056:0.0516 | 5:11209:0.0010:0.0091
12202,,h_china,k_zhao_china,d_yiding_china,c_yizhou_yan_china,b_weihuashikubao_china,13081,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.466767,0.425648,0.496815,,,,,auto: best_target_shared_by_multiple_sources,1:13081:0.4256:0.4968 | 2:13163:0.3697:0.1975 | 3:13128:0.1651:0.1594 | 4:12132:0.0396:0.0327
10474,,h_china,k_nanyue_china,d_yongguan_china,c_jinlongzhou_china,b_langning_china,10564,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.466606,0.479592,0.448840,,,,,auto: best_target_shared_by_multiple_sources,1:10564:0.4796:0.4488 | 2:10537:0.2828:0.1898 | 3:10535:0.1749:0.1737 | 4:10553:0.0627:0.0591
14138,,h_china,k_nanyue_china,d_lingnan_china,c_yingde,b_hengshi_zhenyang_china,12341,,<blank>,<blank>,<blank>,<blank>,<blank>,split,manual_review,no,blocked:no_target_title,unbound,,0.466512,0.510251,0.300268,,,,,auto: top_two_overlap_share,1:12341:0.5103:0.3003 | 2:12340:0.4191:0.2291 | 3:10426:0.0706:0.0470
14386,,e_jurchen_china,k_luzhen,d_BAL_dongpyeong,c_BAL_dongpyeong_yizhou,b_FIC_EMan_Heihubo,11699,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.466455,0.407907,0.259988,,,,,auto: low_confidence,1:11699:0.4079:0.2600 | 2:11683:0.2257:0.0732 | 3:11701:0.1813:0.1083 | 4:11684:0.1581:0.0763 | 5:11700:0.0270:0.0170
11080,,e_java,k_sunda,d_JAV_taruma,c_banten,b_pontang,12716,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.466427,0.695652,0.033285,,,,,auto: best_target_shared_by_multiple_sources,1:12716:0.6957:0.0333 | 2:12717:0.3043:0.0169
14420,,e_tunguse,k_shiwei,d_SW_heicheziguo,c_SW_zhongcheziguo,b_FIC_Mong_Beiheisha,11578,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.466283,0.357475,0.204680,,,,,auto: low_confidence,1:11578:0.3575:0.2047 | 2:11576:0.3321:0.2327 | 3:11521:0.3104:0.0115
12971,,h_china,k_qin_china,d_fufang_china,c_danzhou_china,b_danzhouyichuan_china,12224,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.466209,0.508361,0.369380,,,,,auto: best_target_shared_by_multiple_sources,1:12224:0.5084:0.3694 | 2:10139:0.2910:0.1430 | 3:13039:0.1940:0.1093 | 4:12209:0.0067:0.0051
14179,,h_china,k_yan_china,d_liaoxi_china,c_lizhou_liaoxi_china,b_dachengzi_china,12426,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.466136,0.477311,0.281467,,,,,auto: best_target_shared_by_multiple_sources,1:12426:0.4773:0.2815 | 2:12427:0.4000:0.1677 | 3:12429:0.1042:0.0392 | 4:12418:0.0185:0.0082
11284,,e_angkor,k_haripunjaya,d_phetchabun,c_ban_yaeng,b_chat_trakan,10953,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.466125,0.577657,0.139016,,,,,auto: best_target_shared_by_multiple_sources,1:10953:0.5777:0.1390 | 2:10963:0.4223:0.1319
10388,,e_srivijaya,k_palembang,d_basemah,c_prabumulih,b_muara_enim,11297,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.466058,0.573770,0.151891,,,,,auto: best_target_shared_by_multiple_sources,1:11297:0.5738:0.1519 | 2:11294:0.3232:0.0958 | 3:11295:0.1030:0.0278
13698,,e_tunguse,k_ezo,d_sum,c_iburi,b_abuta,11514,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,impassable,,0.466034,0.475504,0.289220,,,,,auto: low_confidence,1:11514:0.4755:0.2892 | 2:11910:0.2450:0.0734 | 3:11907:0.1772:0.0467 | 4:11909:0.1023:0.0287
12756,,h_china,k_jingnan,d_jingxiang_china,c_shangzhou_qin_china,b_luonan_china,12121,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.466021,0.564655,0.117912,,,,,auto: best_target_shared_by_multiple_sources,1:12121:0.5647:0.1179 | 2:13181:0.3534:0.1411 | 3:13184:0.0603:0.0235 | 4:12219:0.0216:0.0132
11783,,h_china,k_chu_china,d_guiguan_china,c_rongshui_china,b_rongzhou_rongshui_china,10389,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.465913,0.367990,0.730914,,,,,auto: low_confidence,1:10389:0.3680:0.7309 | 2:10392:0.2432:0.3810 | 3:10391:0.2067:0.3130 | 4:13260:0.1204:0.2307 | 5:12309:0.0296:0.0963
10692,,<blank>,<blank>,<blank>,<blank>,<blank>,12345,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.465851,0.346330,0.545126,,,,,auto: low_confidence,1:12345:0.3463:0.5451 | 2:10387:0.2282:0.2760 | 3:12341:0.2282:0.2668 | 4:10426:0.1755:0.2322 | 5:12347:0.0218:0.0143
12317,,e_great_liao,k_goguryeo,d_liaodong_china,c_chengzhou_china,b_anshicheng_china,11772,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.465835,0.467532,0.313589,,,,,auto: best_target_shared_by_multiple_sources,1:11772:0.4675:0.3136 | 2:12423:0.1909:0.1148 | 3:11774:0.1792:0.1627 | 4:11775:0.1623:0.1773
12094,,h_china,k_qianzhong_china,d_bozhou_qian_china,c_pingyi_china,b_feizhou_sinan_china,12074,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.465797,0.327922,0.585507,,,,,auto: low_confidence,1:12074:0.3279:0.5855 | 2:10481:0.2565:0.1756 | 3:12376:0.1964:0.1016 | 4:12073:0.1250:0.0964 | 5:10482:0.0584:0.1558
12324,,h_china,k_qianzhong_china,d_qianzhong_china,c_enshi_china,b_enshi_qingjiang_china,10440,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.465683,0.403247,0.653684,,,,,auto: low_confidence,1:10440:0.4032:0.6537 | 2:13050:0.2636:0.7342 | 3:10477:0.2221:0.3742 | 4:13215:0.0714:0.0383 | 5:10453:0.0214:0.0358
14136,,h_china,k_nanyue_china,d_rongguan_china,c_huazhou_china,b_shicheng_shilong_china,8778,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.465682,0.497608,0.281843,,,,,auto: best_target_shared_by_multiple_sources,1:8778:0.4976:0.2818 | 2:12298:0.4545:0.3069 | 3:12746:0.0478:0.0016
10881,,h_china,k_viet,d_lo,c_bao_lac,b_meo_vac,13266,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.465656,0.505300,0.090392,,,,,auto: best_target_shared_by_multiple_sources,1:13266:0.5053:0.0904 | 2:10853:0.4947:0.1748
10879,,h_china,k_viet,d_thang_long,c_bac_ha,b_phuong_nhan,10857,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.465538,0.555556,0.145695,,,,,auto: best_target_shared_by_multiple_sources,1:10857:0.5556:0.1457 | 2:10856:0.2576:0.0423 | 3:10861:0.1869:0.0247
14191,,e_great_liao,k_goguryeo,d_liaodong_china,c_liaodong_china,b_chengmu_china,11772,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.465447,0.572025,0.238676,,,,,auto: best_target_shared_by_multiple_sources,1:11772:0.5720:0.2387 | 2:11761:0.2004:0.0584 | 3:11773:0.1942:0.1174 | 4:11762:0.0334:0.0106
14431,,e_tunguse,k_shiwei,d_SW_dashiweiguo,c_SW_hailar,b_FIC_Mong_Hailargol,11622,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.465242,0.390817,0.464640,,,,,auto: best_target_shared_by_multiple_sources,1:11622:0.3908:0.4646 | 2:11619:0.2494:0.3064 | 3:11620:0.1641:0.2308 | 4:11621:0.1346:0.2012 | 5:11623:0.0326:0.0341
10697,,<blank>,<blank>,<blank>,<blank>,<blank>,12307,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.465189,0.347541,0.555556,,,,,auto: low_confidence,1:12307:0.3475:0.5556 | 2:12068:0.1607:0.3958 | 3:12306:0.1121:0.2432 | 4:12069:0.1016:0.2823 | 5:13083:0.0938:0.1039
12206,,h_china,k_qianzhong_china,d_wuxi_china,c_xizhou_qian_china,b_longshan_xizhou_china,10486,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.465139,0.465940,0.299737,,,,,auto: best_target_shared_by_multiple_sources,1:10486:0.4659:0.2997 | 2:13145:0.3229:0.2240 | 3:10548:0.2084:0.2170 | 4:13215:0.0027:0.0007
11237,,e_maluku,k_sulawesi,d_gorontalo,c_lolak,b_lolak,12676,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.465119,0.664557,0.013478,,,,,auto: best_target_shared_by_multiple_sources,1:12676:0.6646:0.0135 | 2:12678:0.3354:0.0074
10611,,e_kambuja,k_chenla,d_aninditapura,c_aninditapura,b_chaw_srei_vibol,10819,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.465111,0.512195,0.066964,,,,,auto: best_target_shared_by_multiple_sources,1:10819:0.5122:0.0670 | 2:12517:0.4000:0.0879 | 3:10803:0.0878:0.0131
11625,,<blank>,<blank>,<blank>,<blank>,<blank>,11265,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.465072,0.606154,0.084404,,,,,auto: best_target_shared_by_multiple_sources,1:11265:0.6062:0.0844 | 2:11264:0.3938:0.1182
11957,,h_china,k_wu_china,d_luling_china,c_jizhou_jiangxi_china,b_taihe_suichuan_china,8968,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.464998,0.400000,0.512775,,,,,auto: low_confidence,1:8968:0.4000:0.5128 | 2:8969:0.2543:0.2421 | 3:13233:0.2371:0.2785 | 4:13138:0.1072:0.1585 | 5:13123:0.0014:0.0029
10656,,e_kambuja,k_chenla,d_koh_kong,c_koh_kong,b_kampong_seila,10823,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.464943,0.557940,0.131712,,,,,auto: best_target_shared_by_multiple_sources,1:10823:0.5579:0.1317 | 2:12729:0.4421:0.0092
12446,,<blank>,<blank>,<blank>,<blank>,<blank>,11751,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.464749,0.346776,0.749240,,,,,auto: low_confidence,1:11751:0.3468:0.7492 | 2:11804:0.2565:0.5847 | 3:11803:0.1766:0.5457 | 4:11779:0.1315:0.3982 | 5:11808:0.0553:0.0989
12427,,h_china,k_jingnan,d_jingnan_china,c_anzhou_china,b_yunmeng_china,12103,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.464674,0.483101,0.324433,,,,,auto: low_confidence,1:12103:0.4831:0.3244 | 2:13028:0.2306:0.1196 | 3:8980:0.1710:0.0919 | 4:12101:0.0974:0.1072 | 5:8981:0.0179:0.0134
10849,,<blank>,<blank>,<blank>,<blank>,<blank>,11681,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.464629,0.539928,0.254924,,,,,auto: best_target_shared_by_multiple_sources,1:11681:0.5399:0.2549 | 2:11679:0.3337:0.1138 | 3:11673:0.1263:0.0486
13420,,e_malayadvipa,k_pahang,d_pahang,c_raub,b_jerantut,11407,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.464491,0.394930,0.452599,,,,,auto: best_target_shared_by_multiple_sources,1:11407:0.3949:0.4526 | 2:11390:0.2582:0.9281 | 3:11410:0.2495:0.3202 | 4:11409:0.0480:0.0572 | 5:11411:0.0374:0.0456
14382,,e_jurchen_china,k_luzhen,d_BAL_cheolli,c_BAL_huligai,b_FIC_EMan_Hulilusean,11664,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.464472,0.422814,0.200867,,,,,auto: best_target_shared_by_multiple_sources,1:11664:0.4228:0.2009 | 2:11702:0.2023:0.1095 | 3:11683:0.2015:0.0829 | 4:11701:0.1734:0.1313
11892,,h_china,k_jin_china,d_hezhong_china,c_xizhou_hezhong_china,b_xichuan_china,12246,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.464460,0.488701,0.359667,,,,,auto: low_confidence,1:12246:0.4887:0.3597 | 2:12441:0.2486:0.1362 | 3:12248:0.2260:0.1495 | 4:12243:0.0367:0.0177
13129,,h_china,k_viet,d_lam_tay,c_van_chan,b_nghia_lo,11445,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.464344,0.540741,0.130590,,,,,auto: best_target_shared_by_multiple_sources,1:11445:0.5407:0.1306 | 2:13268:0.4593:0.1333
13145,,h_china,k_viet,d_muong,c_hoa_binh,b_duong_xam,11492,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.464271,0.639024,0.112446,,,,,auto: best_target_shared_by_multiple_sources,1:11492:0.6390:0.1124 | 2:10858:0.3610:0.0566
11594,,<blank>,<blank>,<blank>,<blank>,<blank>,9594,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.464188,0.506667,0.079249,,,,,auto: best_target_shared_by_multiple_sources,1:9594:0.5067:0.0792 | 2:9570:0.1867:0.0208 | 3:9571:0.1800:0.0400 | 4:9593:0.1267:0.0146
12946,,<blank>,<blank>,<blank>,<blank>,<blank>,10848,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.464143,0.649616,0.134392,,,,,auto: best_target_shared_by_multiple_sources,1:10848:0.6496:0.1344 | 2:9049:0.3504:0.0999
13805,,e_japan,k_yamato,d_chugoku,c_izumo,b_iishi,12918,,<blank>,<blank>,<blank>,<blank>,<blank>,manual_review,manual_review,no,blocked:no_target_title,unbound,,0.464050,0.417339,0.888412,,,,,auto: low_confidence,1:12918:0.4173:0.8884 | 2:12032:0.1935:0.1422 | 3:12058:0.1815:0.3321 | 4:12051:0.1714:0.2078 | 5:12059:0.0141:0.0129
10899,,h_china,k_dali,d_shicheng,c_shicheng,b_zhanyi,11475,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.463862,0.536232,0.141006,,,,,auto: best_target_shared_by_multiple_sources,1:11475:0.5362:0.1410 | 2:10444:0.4638:0.0891
10369,,e_srivijaya,k_melayu,d_SUM_jambi,c_muaro_jambi,b_muaro_jambi,12723,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.463803,0.684685,0.017720,,,,,auto: best_target_shared_by_multiple_sources,1:12723:0.6847:0.0177 | 2:11280:0.3153:0.0742
13621,,<blank>,<blank>,<blank>,<blank>,<blank>,12581,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,sea,,0.463777,0.428090,0.599175,,,,,auto: best_target_shared_by_multiple_sources,1:12581:0.4281:0.5992 | 2:12580:0.2252:0.1685 | 3:12582:0.2059:0.2366 | 4:11910:0.0825:0.6766 | 5:11905:0.0408:0.2401
11322,,h_china,k_dali,d_tuodong,c_anning_yn,b_liu_jie,11489,,<blank>,<blank>,<blank>,<blank>,<blank>,merge,manual_review,no,blocked:no_target_title,unbound,,0.463762,0.516351,0.209059,,,,,auto: best_target_shared_by_multiple_sources,1:11489:0.5164:0.2091 | 2:11474:0.4062:0.1515 | 3:10863:0.0775:0.0177
