source_province_id,source_name,source_rgb,classification,status,apply_to_history,target_province_id,target_name,confidence
13635,Toyama Trough,"41,199,97",merge,manual_review,no,12765,sea_of_japan,0.424375
13636,Toyama Trough,"73,144,123",split,manual_review,no,12584,sea_japan_basin,0.646379
13637,Yamato Basin,"134,199,41",manual_review,manual_review,no,12585,sea_japan_basin,0.437132
13638,Yamato Basin,"83,107,170",manual_review,manual_review,no,12062,Goryeo_Gyeongsang_Ilseon,0.319818
13639,Tsushima Strait,"74,99,156",merge,manual_review,no,12598,sea_yellow_sea,0.403047
13640,Hekika,"78,76,107",merge,manual_review,no,12593,sea_tsushima_basin,0.605696
13641,Nakashima,"9,158,32",merge,manual_review,no,12593,sea_tsushima_basin,0.617616
13642,Aichi,"124,160,194",merge,manual_review,no,12593,sea_tsushima_basin,0.602112
13643,Shitara,"14,125,153",merge,manual_review,no,12593,sea_tsushima_basin,0.616972
13644,Atsumi,"18,13,0",merge,manual_review,no,12593,sea_tsushima_basin,0.602073
13645,Iwate,"87,150,91",merge,manual_review,no,12765,sea_of_japan,0.597885
13646,Senboku,"176,232,153",merge,manual_review,no,12765,sea_of_japan,0.597790
13647,Ogachi,"78,83,84",merge,manual_review,no,12765,sea_of_japan,0.598706
13648,Tsugaru,"75,184,122",merge,manual_review,no,12582,sea_japan_basin,0.676017
13649,Kazuno,"47,73,92",merge,manual_review,no,12765,sea_of_japan,0.521590
13650,Nukanobu,"131,133,33",merge,manual_review,no,12582,sea_japan_basin,0.497958
13651,Musha,"230,228,211",merge,manual_review,no,12590,sea_yamato_basin,0.619694
13652,Ichiha,"61,148,77",merge,manual_review,no,12590,sea_yamato_basin,0.606550
13653,Katori,"140,145,137",merge,manual_review,no,12590,sea_yamato_basin,0.631741
13654,Noma,"199,101,108",merge,manual_review,no,12595,sea_korea_strait,0.605459
13655,Iyo,"64,44,143",merge,manual_review,no,12595,sea_korea_strait,0.615637
13656,Nii,"237,235,237",merge,manual_review,no,12595,sea_korea_strait,0.602371
13657,Uwa,"144,134,219",merge,manual_review,no,12615,sea_east_china,0.511903
13658,Sakai,"41,135,102",merge,manual_review,no,12592,sea_tsushima_basin,0.618588
13659,Nyu,"154,151,219",merge,manual_review,no,12592,sea_tsushima_basin,0.618478
13660,Wakasa,"69,94,82",merge,manual_review,no,12592,sea_tsushima_basin,0.615155
13661,Yasu_ckz,"227,82,66",merge,manual_review,no,12597,sea_yellow_sea,0.618752
13662,Nakatsu,"78,100,138",merge,manual_review,no,12597,sea_yellow_sea,0.637548
13663,Sawara,"224,173,211",merge,manual_review,no,12615,sea_east_china,0.406148
13664,Munakata,"105,38,102",merge,manual_review,no,12597,sea_yellow_sea,0.654761
13665,Mii,"106,112,99",merge,manual_review,no,12615,sea_east_china,0.410547
13666,Yame,"23,2,105",merge,manual_review,no,12615,sea_east_china,0.615977
13667,Aizu,"43,148,158",merge,manual_review,no,12765,sea_of_japan,0.597943
13668,Enichi,"150,96,181",merge,manual_review,no,12765,sea_of_japan,0.597803
13669,Shinobu,"78,79,36",merge,manual_review,no,12765,sea_of_japan,0.598734
13670,Iwaki,"189,64,83",merge,manual_review,no,12765,sea_of_japan,0.597724
13671,Iwase,"216,213,222",merge,manual_review,no,12765,sea_of_japan,0.598238
13672,Namekata,"100,237,212",merge,manual_review,no,12765,sea_of_japan,0.598749
13673,Uda_Iwaki,"16,122,66",merge,manual_review,no,12765,sea_of_japan,0.599175
13674,Shirakawa,"175,196,222",merge,manual_review,no,12765,sea_of_japan,0.597313
13675,Ena,"104,68,105",merge,manual_review,no,12593,sea_tsushima_basin,0.616518
13676,Mashita,"51,97,26",merge,manual_review,no,12591,sea_tsushima_basin,0.625897
13677,Kakami,"55,222,177",merge,manual_review,no,12593,sea_tsushima_basin,0.362268
13678,Chikuma,"104,179,120",merge,manual_review,no,12591,sea_tsushima_basin,0.634258
13679,Mino,"45,107,1",merge,manual_review,no,12592,sea_tsushima_basin,0.438102
13680,Hida,"40,115,29",merge,manual_review,no,12591,sea_tsushima_basin,0.659894
13681,Kataoka,"69,115,25",merge,manual_review,no,12765,sea_of_japan,0.595077
13682,Agatsuma,"176,212,209",merge,manual_review,no,12765,sea_of_japan,0.568229
13683,Seta,"21,125,44",merge,manual_review,no,12765,sea_of_japan,0.595033
13684,Gunma,"195,199,191",merge,manual_review,no,12765,sea_of_japan,0.634548
13685,Aki,"164,184,151",merge,manual_review,no,12597,sea_yellow_sea,0.342424
13686,Sera,"184,110,184",merge,manual_review,no,12595,sea_korea_strait,0.581169
13687,Eso,"63,66,89",split,manual_review,no,12032,Goryeo_Jeolla_Seungpyeong,0.511810
13688,Toyota,"134,160,196",merge,manual_review,no,12595,sea_korea_strait,0.583922
13689,Abashiri,"138,70,120",merge,manual_review,no,11903,FIC_EMan_Heizhuhai,0.508832
13690,Sorachi,"214,107,26",merge,manual_review,no,11906,FIC_EMan_Silata_an,0.423971
13691,Akkeshi,"114,199,78",merge,manual_review,no,12578,sea_japan_basin,0.415574
13692,Ashoro,"13,102,5",merge,manual_review,no,11902,FIC_EMan_Beiqiulin,0.511604
13693,Hiyama,"121,166,158",merge,manual_review,no,12581,sea_japan_basin,0.621872
13694,Yufutsu,"195,199,119",merge,manual_review,no,11906,FIC_EMan_Silata_an,0.486036
13695,Saru,"107,31,68",split,manual_review,no,11905,EMan_Anzhou,0.705812
13696,Ishikari,"60,199,166",merge,manual_review,no,11907,FIC_EMan_Luseqiu,0.534604
13697,Kamikawa,"161,171,214",merge,manual_review,no,11515,IMPASSABLE Sikhote mountains south 2,0.587415
13698,Abuta,"59,247,222",manual_review,manual_review,no,11514,IMPASSABLE Sikhote mountains south 1,0.466034
13699,Kushiro,"194,81,232",split,manual_review,no,11904,FIC_EMan_Zhenzhuhai,0.583893
13700,Mashike,"148,212,99",merge,manual_review,no,11900,FIC_EMan_Qingshancun,0.381217
13701,Monbetsu,"160,152,212",merge,manual_review,no,11902,FIC_EMan_Beiqiulin,0.460349
13702,Nakagawa,"158,146,70",merge,manual_review,no,11900,FIC_EMan_Qingshancun,0.434980
13703,Nemuro,"54,145,124",merge,manual_review,no,11903,FIC_EMan_Heizhuhai,0.405085
13704,Yamakoshi,"112,115,135",merge,manual_review,no,11911,EMan_Dingzhou,0.658242
13705,Shiribeshi,"109,78,133",merge,manual_review,no,11907,FIC_EMan_Luseqiu,0.420561
13706,Samani,"86,53,204",merge,manual_review,no,12581,sea_japan_basin,0.437717
13707,Soya,"55,73,89",merge,manual_review,no,11895,FIC_EMan_Bixinjiang,0.478826
13708,Shihoro,"35,90,110",merge,manual_review,no,11515,IMPASSABLE Sikhote mountains south 2,0.381855
13709,Teshio,"151,148,153",merge,manual_review,no,11895,FIC_EMan_Bixinjiang,0.499250
13710,Tokachi,"168,166,165",merge,manual_review,no,12578,sea_japan_basin,0.386603
13711,Akashi,"131,163,168",merge,manual_review,no,12592,sea_tsushima_basin,0.608696
13712,Ibo,"61,23,176",merge,manual_review,no,12595,sea_korea_strait,0.385355
13713,Awaji,"35,158,101",merge,manual_review,no,12595,sea_korea_strait,0.579487
13714,Kawabe,"62,79,53",merge,manual_review,no,12592,sea_tsushima_basin,0.613485
13715,Mikata,"130,161,47",manual_review,manual_review,no,12044,Goryeo_Gyeongsang_Gyeongju,0.346952
13716,Taki_tz,"189,181,182",merge,manual_review,no,12592,sea_tsushima_basin,0.595220
13717,Izushi,"189,145,158",split,manual_review,no,12045,Goryeo_Gyeongsang_Ulju,0.664311
13718,Niihari,"99,98,102",merge,manual_review,no,12590,sea_yamato_basin,0.449128
13719,Kashima,"143,191,227",merge,manual_review,no,12590,sea_yamato_basin,0.549532
13720,Fugeshi,"104,140,49",merge,manual_review,no,12591,sea_tsushima_basin,0.425333
13721,Noto,"128,166,53",merge,manual_review,no,12591,sea_tsushima_basin,0.634044
13722,Kaga,"121,123,163",merge,manual_review,no,12592,sea_tsushima_basin,0.527883
13723,Hei,"48,150,132",merge,manual_review,no,12765,sea_of_japan,0.599700
13724,Ninohe,"92,40,49",merge,manual_review,no,12765,sea_of_japan,0.615856
13725,Isawa,"245,105,83",merge,manual_review,no,12765,sea_of_japan,0.598830
13726,Shiwa,"107,19,14",merge,manual_review,no,12765,sea_of_japan,0.598798
13727,Aya,"141,158,142",merge,manual_review,no,12595,sea_korea_strait,0.601627
13728,Kagawa,"252,13,69",merge,manual_review,no,12595,sea_korea_strait,0.601772
13729,Amami,"71,15,191",merge,manual_review,no,12766,sea_east_china,0.475631
13730,Osumi,"49,59,92",merge,manual_review,no,12766,sea_east_china,0.599933
13731,Kagoshima,"62,150,69",merge,manual_review,no,12766,sea_east_china,0.600350
13732,Soo,"189,140,158",merge,manual_review,no,12766,sea_east_china,0.599818
13733,Kamakura,"140,156,90",merge,manual_review,no,12590,sea_yamato_basin,0.618545
13734,Ashigara,"143,171,138",merge,manual_review,no,12590,sea_yamato_basin,0.630418
13735,Agawa,"125,77,26",merge,manual_review,no,12595,sea_korea_strait,0.413267
13736,Kami_Tosa,"59,10,173",merge,manual_review,no,12595,sea_korea_strait,0.462732
13737,Amakusa,"179,159,163",merge,manual_review,no,12766,sea_east_china,0.449995
13738,Kuma,"148,196,57",merge,manual_review,no,12766,sea_east_china,0.631875
13739,Tamana,"156,161,63",merge,manual_review,no,12615,sea_east_china,0.640819
13740,Ikaruga,"69,112,62",merge,manual_review,no,12592,sea_tsushima_basin,0.547059
13741,Fushimi,"148,134,126",merge,manual_review,no,12592,sea_tsushima_basin,0.560634
13742,Kuwada,"150,120,150",merge,manual_review,no,12592,sea_tsushima_basin,0.600597
13743,Soraku,"65,125,72",merge,manual_review,no,12593,sea_tsushima_basin,0.613699
13744,Tanba,"239,247,10",merge,manual_review,no,12592,sea_tsushima_basin,0.454079
13745,Kyoto,"103,105,199",merge,manual_review,no,12592,sea_tsushima_basin,0.599385
13746,Ise,"79,68,21",merge,manual_review,no,12593,sea_tsushima_basin,0.619467
13747,Muro,"26,161,86",merge,manual_review,no,12596,sea_korea_strait,0.549682
13748,Iga,"145,143,156",merge,manual_review,no,12593,sea_tsushima_basin,0.615636
13749,Shima,"224,247,146",merge,manual_review,no,12593,sea_tsushima_basin,0.599711
13750,Suzuka,"110,93,82",merge,manual_review,no,12593,sea_tsushima_basin,0.618355
13751,Ichishi,"115,76,104",merge,manual_review,no,12593,sea_tsushima_basin,0.600546
13752,Monou,"90,10,130",merge,manual_review,no,12765,sea_of_japan,0.600254
13753,Ichinoseki,"24,140,107",merge,manual_review,no,12765,sea_of_japan,0.599493
13754,Kesen,"84,145,19",merge,manual_review,no,12765,sea_of_japan,0.598660
13755,Tamatsukuri,"37,204,132",merge,manual_review,no,12765,sea_of_japan,0.600534
13756,Taga,"30,127,168",merge,manual_review,no,12765,sea_of_japan,0.600115
13757,Morokata,"133,21,81",merge,manual_review,no,12766,sea_east_china,0.599098
13758,Usuki,"100,120,135",merge,manual_review,no,12615,sea_east_china,0.562937
13759,Koyu,"48,143,10",merge,manual_review,no,12766,sea_east_china,0.627036
13760,Miyazaki,"107,21,3",merge,manual_review,no,12766,sea_east_china,0.598916
13761,Shinano,"205,161,230",merge,manual_review,no,12591,sea_tsushima_basin,0.634593
13762,Azumi,"250,150,247",merge,manual_review,no,12591,sea_tsushima_basin,0.636191
13763,Iki,"179,186,153",merge,manual_review,no,12615,sea_east_china,0.595973
13764,Matsuura,"119,125,117",merge,manual_review,no,12615,sea_east_china,0.618027
13765,Nagasaki,"72,78,84",merge,manual_review,no,12615,sea_east_china,0.556156
13766,Tsushima,"84,166,68",merge,manual_review,no,12597,sea_yellow_sea,0.314158
13767,Katsujo,"31,31,242",merge,manual_review,no,12593,sea_tsushima_basin,0.598766
13768,Nara,"64,77,38",merge,manual_review,no,12593,sea_tsushima_basin,0.596463
13769,Uda,"222,33,68",merge,manual_review,no,12593,sea_tsushima_basin,0.598564
13770,Yoshino,"135,126,132",merge,manual_review,no,12593,sea_tsushima_basin,0.457748
13771,Kanbara,"77,75,82",merge,manual_review,no,12765,sea_of_japan,0.598087
13772,Kubiki,"119,128,145",merge,manual_review,no,12765,sea_of_japan,0.510694
13773,Iwafune,"105,91,86",merge,manual_review,no,12765,sea_of_japan,0.597520
13774,Koshi,"181,179,58",merge,manual_review,no,12765,sea_of_japan,0.596485
13775,Sado,"117,32,66",merge,manual_review,no,12765,sea_of_japan,0.614852
13776,Oita,"133,234,237",split,manual_review,no,10695,Goryeo_Tamna_Tamna,0.642364
13777,Kusu,"145,12,67",split,manual_review,no,12039,Goryeo_Tamna_WestTamna,0.815193
13778,Amabe,"143,79,112",merge,manual_review,no,12615,sea_east_china,0.658376
13779,Naoiri,"118,196,122",merge,manual_review,no,12615,sea_east_china,0.570840
13780,Usa,"252,249,136",merge,manual_review,no,12597,sea_yellow_sea,0.503384
13781,Oku,"245,203,241",split,manual_review,no,12053,Goryeo_Gyeongsang_Geoje,0.704169
13782,Tomata,"135,119,107",merge,manual_review,no,12066,Goryeo_Gyeongsang_Chirwon,0.474491
13783,Oba,"108,138,66",merge,manual_review,no,12066,Goryeo_Gyeongsang_Chirwon,0.440516
13784,Katsuta,"136,235,154",merge,manual_review,no,12066,Goryeo_Gyeongsang_Chirwon,0.429297
13785,Jodo,"194,94,209",merge,manual_review,no,12595,sea_korea_strait,0.546688
13786,Shimotsu,"188,194,147",merge,manual_review,no,12595,sea_korea_strait,0.588928
13787,Sakishima,"212,60,39",manual_review,manual_review,no,12623,sea_taiwan_strait,0.618091
13788,Nanzan,"110,34,89",split,manual_review,no,12621,sea_east_china,0.542011
13789,Kawachi,"123,186,124",merge,manual_review,no,12593,sea_tsushima_basin,0.607190
13790,Hine,"240,250,105",merge,manual_review,no,12593,sea_tsushima_basin,0.508016
13791,Mishima,"217,181,152",merge,manual_review,no,12592,sea_tsushima_basin,0.597996
13792,Izumi,"167,252,245",merge,manual_review,no,12593,sea_tsushima_basin,0.537652
13793,Osaka,"52,111,140",merge,manual_review,no,12592,sea_tsushima_basin,0.625746
13794,Kishima,"155,194,2",merge,manual_review,no,12615,sea_east_china,0.617744
13795,Saga_Hizen,"103,112,18",merge,manual_review,no,12615,sea_east_china,0.615581
13796,Chichibu,"180,240,213",merge,manual_review,no,12590,sea_yamato_basin,0.415694
13797,Hatara,"61,78,115",merge,manual_review,no,12591,sea_tsushima_basin,0.484127
13798,Iruma,"144,138,148",merge,manual_review,no,12590,sea_yamato_basin,0.570726
13799,Inukami,"13,117,96",merge,manual_review,no,12592,sea_tsushima_basin,0.416398
13800,Azai,"107,52,99",merge,manual_review,no,12592,sea_tsushima_basin,0.600590
13801,Biwa-ko,"34,217,17",merge,manual_review,no,12592,sea_tsushima_basin,0.614539
13802,Enraku_Ji,"83,76,105",merge,manual_review,no,12592,sea_tsushima_basin,0.615075
13803,Otsu,"252,189,184",merge,manual_review,no,12593,sea_tsushima_basin,0.366449
13804,Iwami,"181,129,129",split,manual_review,no,12022,Goryeo_Jeolla_Jangheung,0.576279
13805,Iishi,"58,97,73",manual_review,manual_review,no,12918,korea_mountains,0.464050
13806,Izumo,"73,84,68",merge,manual_review,no,12061,Goryeo_Gyeongsang_Hapcheon,0.381911
13807,Ano_Iwami,"127,79,179",split,manual_review,no,12033,Goryeo_Jeolla_Boseong,0.490901
13808,Oki,"46,84,80",split,manual_review,no,12055,Goryeo_Gyeongsang_Sangju,0.409655
13809,Goto_Islands,"150,120,240",merge,manual_review,no,12614,sea_east_china,0.586856
13810,Izu,"110,78,97",merge,manual_review,no,12593,sea_tsushima_basin,0.495935
13811,Ihara,"156,139,48",merge,manual_review,no,12593,sea_tsushima_basin,0.542452
13812,Suruga,"159,103,199",merge,manual_review,no,12590,sea_yamato_basin,0.630135
13813,Iwata,"48,39,171",merge,manual_review,no,12593,sea_tsushima_basin,0.616596
13814,Saya,"244,222,250",merge,manual_review,no,12593,sea_tsushima_basin,0.617022
13815,Hiraoka,"69,87,89",merge,manual_review,no,12592,sea_tsushima_basin,0.531328
13816,Haga,"193,224,105",merge,manual_review,no,12765,sea_of_japan,0.616694
13817,Aso,"79,52,46",merge,manual_review,no,12765,sea_of_japan,0.614466
13818,Shioya,"138,143,39",merge,manual_review,no,12765,sea_of_japan,0.596014
13819,Tsuga,"95,186,119",merge,manual_review,no,12765,sea_of_japan,0.595385
13820,Awa,"65,209,84",merge,manual_review,no,12595,sea_korea_strait,0.602673
13821,Katsuura,"73,163,153",merge,manual_review,no,12595,sea_korea_strait,0.613787
13822,Miyoshi,"179,11,30",merge,manual_review,no,12595,sea_korea_strait,0.602735
13823,Saitama,"172,201,141",merge,manual_review,no,12590,sea_yamato_basin,0.542886
13824,Edo,"77,75,43",merge,manual_review,no,12590,sea_yamato_basin,0.420651
13825,Inaba,"224,237,206",split,manual_review,no,12047,Goryeo_Gyeongsang_Cheongdo,0.687302
13826,Hino,"110,91,19",merge,manual_review,no,12061,Goryeo_Gyeongsang_Hapcheon,0.505518
13827,Hoki,"220,213,240",split,manual_review,no,12065,Goryeo_Gyeongsang_Yeongsan,0.662438
13828,Niikawa,"207,200,202",merge,manual_review,no,12591,sea_tsushima_basin,0.698304
13829,Imizu,"89,83,62",merge,manual_review,no,12591,sea_tsushima_basin,0.661347
13830,Arida,"85,89,61",merge,manual_review,no,12596,sea_korea_strait,0.632355
13831,Nagusa,"227,211,218",merge,manual_review,no,12593,sea_tsushima_basin,0.387408
13832,Tagawa,"63,242,132",merge,manual_review,no,12765,sea_of_japan,0.598631
13833,Kitamogami,"133,56,102",merge,manual_review,no,12765,sea_of_japan,0.598873
13834,Mogami,"110,94,86",merge,manual_review,no,12765,sea_of_japan,0.599361
13835,Yuri,"74,89,135",merge,manual_review,no,12765,sea_of_japan,0.597808
13836,Tsuno,"82,45,186",merge,manual_review,no,12597,sea_yellow_sea,0.506958
13837,Asa,"90,72,102",merge,manual_review,no,12597,sea_yellow_sea,0.621132
13838,Toyoura,"66,82,19",merge,manual_review,no,12597,sea_yellow_sea,0.638239
13839,Yamanashi,"24,168,101",merge,manual_review,no,12591,sea_tsushima_basin,0.480839
13840,Japan Basin,"230,192,179",manual_review,manual_review,no,11867,FIC_EMan_Alimenan,0.506995
13841,Sōya Strait,"94,65,81",manual_review,manual_review,no,11894,FIC_EMan_Khorhe,0.436710
13842,Akita,"7,9,140",merge,manual_review,no,12765,sea_of_japan,0.616933
13843,Hinai,"91,110,179",merge,manual_review,no,12765,sea_of_japan,0.440586
13844,Awa_K,"84,209,176",merge,manual_review,no,12590,sea_yamato_basin,0.598889
13847,Kuji,"202,139,214",merge,manual_review,no,12765,sea_of_japan,0.596336
13848,Ibaraki,"153,185,247",merge,manual_review,no,12765,sea_of_japan,0.614271
13849,Yuki,"47,97,21",merge,manual_review,no,12590,sea_yamato_basin,0.453314
13850,Chiba,"37,77,15",merge,manual_review,no,12590,sea_yamato_basin,0.508528
13851,Okitama,"9,102,52",merge,manual_review,no,12765,sea_of_japan,0.598743
13852,Kuraki,"250,105,180",merge,manual_review,no,12590,sea_yamato_basin,0.368729
13853,Tama,"55,84,75",merge,manual_review,no,12590,sea_yamato_basin,0.618575
13854,Yatsushiro,"94,64,71",merge,manual_review,no,12590,sea_yamato_basin,0.611413
13855,Saku,"34,55,84",merge,manual_review,no,12591,sea_tsushima_basin,0.624313
13856,Takai,"245,241,240",merge,manual_review,no,12765,sea_of_japan,0.430483
13857,Enuma,"119,133,132",merge,manual_review,no,12592,sea_tsushima_basin,0.617220
13860,Funai,"105,99,17",merge,manual_review,no,12592,sea_tsushima_basin,0.600373
13861,Ubara,"171,167,171",merge,manual_review,no,12592,sea_tsushima_basin,0.613126
13862,Hata,"222,149,193",merge,manual_review,no,12615,sea_east_china,0.658179
13863,Shikama,"69,2,89",manual_review,manual_review,no,12046,Goryeo_Gyeongsang_Gijang,0.476901
13864,Kayo,"214,214,214",split,manual_review,no,12052,Goryeo_Gyeongsang_Jinju,0.547470
13865,Tosa,"189,167,87",merge,manual_review,no,12595,sea_korea_strait,0.617917
13866,Saba,"91,91,92",merge,manual_review,no,12597,sea_yellow_sea,0.560375
13867,Xīngkǎi Hú,"165,60,186",merge,manual_review,no,11815,FIC_Liao_Xitielian,0.440040
13868,Yasuna,"30,156,149",merge,manual_review,no,12595,sea_korea_strait,0.437626
13869,Takata,"171,29,207",manual_review,manual_review,no,12034,Goryeo_Jeolla_Heungyang,0.577893
13870,Abu,"89,21,62",merge,manual_review,no,12597,sea_yellow_sea,0.386070
13871,Suwa,"196,41,183",merge,manual_review,no,12591,sea_tsushima_basin,0.537948
13872,Satsuma,"160,161,151",merge,manual_review,no,12766,sea_east_china,0.632555
13873,Mashiki,"117,101,107",merge,manual_review,no,12766,sea_east_china,0.427179
13874,Eastern Siberia Lakes,"122,114,50",merge,manual_review,no,1466,Eastern Wasteland 1,0.592394
13875,Kunashiri,"3,171,82",split,manual_review,no,11890,FIC_EMan_Yozejiang,0.586750
13876,Eastern Steppe Lakes,"202,88,219",merge,manual_review,no,11731,Liao_Taonan,0.376411
13877,Dalai Nor,"99,65,66",merge,manual_review,no,11568,FIC_Mong_Ulanhulud,0.547340
13878,Buyır Nağur,"235,75,112",merge,manual_review,no,11567,FIC_Mong_Tulanhara,0.399473
13879,Wulan'Gaigebi,"128,138,133",merge,manual_review,no,11521,IMPASSABLE eastern Gobi,0.595619
13880,Da Linuo'er,"250,207,205",merge,manual_review,no,408,IMPASSABLE EASTERN GOBI 1,0.599265
13881,Northern_Kyushu_Mountains,"196,194,135",merge,manual_review,no,12615,sea_east_china,0.428009
13882,Northern_Ou_Mountains,"77,64,74",merge,manual_review,no,12765,sea_of_japan,0.597727
13883,Kinai_Mountains,"42,82,62",merge,manual_review,no,12593,sea_tsushima_basin,0.429430
13884,Ryohaku_Mountains,"94,94,91",merge,manual_review,no,12592,sea_tsushima_basin,0.486823
13885,Ulansuhai Nur,"41,89,48",merge,manual_review,no,10442,,0.445154
13886,Shikoku_Mountains,"176,162,162",merge,manual_review,no,12595,sea_korea_strait,0.590872
13887,Western_Chugoku_Mountains,"122,93,61",merge,manual_review,no,12597,sea_yellow_sea,0.444878
13888,Hakodate,"226,232,169",merge,manual_review,no,12581,sea_japan_basin,0.596352
13889,Miyako,"111,6,13",merge,manual_review,no,12620,sea_east_china,0.598098
13890,Hokuzan,"113,6,180",merge,manual_review,no,12618,sea_east_china,0.598784
13891,Chuuzan,"56,22,240",merge,manual_review,no,12618,sea_east_china,0.622638
13892,Inaka,"57,22,244",merge,manual_review,no,12582,sea_japan_basin,0.671183
13893,Tanegashima,"43,85,105",merge,manual_review,no,12766,sea_east_china,0.600248
13894,Ariake Sea,"74,156,128",merge,manual_review,no,12614,sea_east_china,0.476339
13895,Ariake Sea,"76,91,214",merge,manual_review,no,12766,sea_east_china,0.712980
13896,Strait of Fujian,"111,127,72",manual_review,manual_review,no,13118,b_chaozhou_chaoyang_north_4,0.332663
13897,Baima Harbor,"149,135,255",manual_review,manual_review,no,13223,,0.311916
13898,Bashi Channel,"114,108,64",manual_review,manual_review,no,12624,sea_taiwan_strait,0.337720
13899,Nansei-shotō,"240,219,99",merge,manual_review,no,12620,sea_east_china,0.382448
13900,Bashi Channel,"144,73,79",manual_review,manual_review,no,12748,sea_south_china,0.515894
13901,Luzon Strait,"240,127,99",merge,manual_review,no,12767,sea_south_china,0.657459
13902,Manila Bay,"168,240,99",merge,manual_review,no,12767,sea_south_china,0.632357
13903,Visayan Sea,"200,135,255",merge,manual_review,no,12629,sea_west_philippine,0.695356
13904,Visayan Sea,"135,171,255",merge,manual_review,no,12670,sea_sulu,0.461407
13905,Coast of Luzon,"255,135,236",merge,manual_review,no,12627,sea_west_philippine,0.443174
13906,Gulf of Leyte,"255,137,135",manual_review,manual_review,no,12661,sea_sibuyan,0.345313
13907,Maguindanao Coast,"135,255,207",merge,manual_review,no,12669,sea_sulu,0.315793
13908,Maguindanao Sea,"255,219,135",merge,manual_review,no,12672,sea_sulu,0.442821
13909,Maguindanao Coast,"255,171,135",manual_review,manual_review,no,12668,sea_moro_gulf,0.276245
13910,Sea of Japan,"255,236,0",manual_review,manual_review,no,12583,sea_japan_basin,0.332056
13911,Sakhalin-Pogobi/Pokhobi,"80,222,140",merge,manual_review,no,1466,Eastern Wasteland 1,0.423648
13912,Sakhalin-Taraika/Shisuka/Poronaysk,"81,2,194",manual_review,manual_review,no,12473,FIC_EMan_Dusse_Alin,0.529364
13913,Sakhalin-Nogl-in/Nogliki,"82,2,248",merge,manual_review,no,1466,Eastern Wasteland 1,0.357933
13914,,"81,126,240",merge,manual_review,no,11515,IMPASSABLE Sikhote mountains south 2,0.302609
13915,Donghae,"127,72,78",manual_review,manual_review,no,11840,Liao_Luzhou2,0.257471
13916,Gyeonggi Bay,"200,127,131",merge,manual_review,no,12601,sea_yellow_sea,0.426837
13917,Gyeonggi Bay,"255,0,0",merge,manual_review,no,12600,sea_yellow_sea,0.473179
13918,Ariake Sea,"217,71,46",manual_review,manual_review,no,12613,sea_east_china,0.383414
13919,Ariake Sea,"196,158,79",manual_review,manual_review,no,12619,sea_east_china,0.370206
13921,Japanese Alps,"93,18,31",merge,manual_review,no,12591,sea_tsushima_basin,0.535283
13922,Kyushu Mountains,"9,22,32",merge,manual_review,no,12766,sea_east_china,0.589183
13923,Baima Harbor,"199,217,46",manual_review,manual_review,no,12327,b_shaowu_shaowu,0.295768
13924,Donghae,"8,90,25",merge,manual_review,no,12599,sea_yellow_sea,0.430759
13925,Coast of Wonsan,"46,216,217",merge,manual_review,no,12605,sea_korean_bay,0.411909
13926,Coast of Orokot,"122,173,50",manual_review,manual_review,no,12485,IMPASSABLE North East Manchuria mountain 3,0.236171
13927,Liaodong Bay,"217,90,46",manual_review,manual_review,no,12424,CirLZJ_Yuhejing,0.432633
13928,Bohai Strait,"156,84,74",merge,manual_review,no,12608,sea_bohai_bay,0.518887
13929,Coast of Hainan,"199,115,41",merge,manual_review,no,12747,sea_gulf_of_tonkin,0.285217
13930,Vịnh Bắc Bộ,"50,210,82",merge,manual_review,no,12746,sea_gulf_of_tonkin,0.548246
13931,Coast of Natuna,"119,223,89",merge,manual_review,no,12761,sea_south_china,0.588026
13932,South Coast of Java,"82,114,64",manual_review,manual_review,no,12715,sea_java,0.235867
13933,Coast of Java,"41,53,199",merge,manual_review,no,12717,sea_java,0.488547
13934,Sōya Strait,"195,200,127",manual_review,manual_review,no,12576,sea_japan_basin,0.201488
13944,Mamiya Strait,"199,188,41",merge,manual_review,no,1466,Eastern Wasteland 1,0.538915
13946,Laoag,"79,66,0",merge,manual_review,no,12767,sea_south_china,0.592069
13947,Bigan,"92,84,43",merge,manual_review,no,12767,sea_south_china,0.592665
13948,Agoo,"188,180,2",merge,manual_review,no,12767,sea_south_china,0.594705
13949,Kandong,"78,67,11",merge,manual_review,no,12767,sea_south_china,0.593858
13950,Bayag,"112,98,31",merge,manual_review,no,12767,sea_south_china,0.591972
13951,Gatara,"105,248,27",merge,manual_review,no,12767,sea_south_china,0.623631
13952,Lombok Strait,"154,142,9",merge,manual_review,no,12718,sea_bali,0.670970
13953,Cauayan,"234,217,18",merge,manual_review,no,12767,sea_south_china,0.599077
13954,Bayombong,"234,196,18",merge,manual_review,no,12767,sea_south_china,0.592775
13955,Kasibu,"182,156,61",merge,manual_review,no,12767,sea_south_china,0.626139
13956,Kalinga,"213,109,124",merge,manual_review,no,12767,sea_south_china,0.592414
13957,Lagawe,"213,126,109",merge,manual_review,no,12767,sea_south_china,0.593142
13958,Kafagway,"204,76,51",merge,manual_review,no,12767,sea_south_china,0.594414
13959,Lingayen,"102,127,61",merge,manual_review,no,12767,sea_south_china,0.595029
13960,Umingan,"98,134,38",merge,manual_review,no,12767,sea_south_china,0.594432
