source_province_id,source_rgb,target_province_id,target_rgb,classification,confidence,overlap_score,centroid_score,neighbor_score,source_root_title,source_kingdom,source_duchy,source_county,source_barony,apply_to_history,notes,status,source_name,target_name,target_coverage,overlap_pixels,source_pixel_count,target_pixel_count,candidate_count,name_score,top_candidates
14155,"117,104,148",12607,"15,26,240",merge,0.622842,0.992138,0.989470,0.076923,h_china,k_qi_china,d_denglai_china,c_ninghai_china,b_weihaiwei_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Weihaiwei,sea_laizhou_bay,0.082939,631,636,7608,2,0.000000,1:12607:0.9921:0.0829 | 2:12608:0.0079:0.0005
14156,"196,86,156",8873,"237,93,214",manual_review,0.446105,0.491059,0.994871,0.111111,h_china,k_qi_china,d_ziqing_china,c_weizhou_qi_china,b_gaomi_china,no,auto: low_confidence,manual_review,Gaomi,b_dizhou_dihe,0.525773,357,727,679,8,0.000000,1:8873:0.4911:0.5258 | 2:8876:0.1431:0.1244 | 3:11933:0.1169:0.2273 | 4:8865:0.1114:0.1429 | 5:8872:0.0646:0.0558
14157,"103,181,109",12389,"228,128,31",merge,0.589066,0.832877,0.995129,0.111111,h_china,k_qi_china,d_ziqing_china,c_qingzhou_qi_china,b_zichuan_qingzhou_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Zichuan,b_dezhou_ande,0.339286,304,365,896,4,0.000000,1:12389:0.8329:0.3393 | 2:8873:0.0932:0.0501 | 3:11934:0.0521:0.0535 | 4:10417:0.0219:0.0112
14158,"154,157,251",10357,"220,11,192",merge,0.364480,0.401447,0.991139,0.111111,h_china,k_qi_china,d_taining_china,c_yanzhou_china,b_yanzhou_zoucheng_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Zoucheng,b_weizhou_guixiang,0.282803,222,553,785,7,0.000000,1:10357:0.4014:0.2828 | 2:10358:0.2731:0.1697 | 3:11936:0.0922:0.1560 | 4:11935:0.0868:0.1708 | 5:8885:0.0597:0.0433
14159,"63,46,227",13119,"2,31,173",split,0.567160,0.690096,0.994118,0.428571,h_china,k_qi_china,d_taining_china,c_jizhou_china,b_jining_shan_china,no,auto: top_two_overlap_share,manual_review,Jining,b_yunzhou_xiaqiu_southwest,0.246575,216,313,876,3,0.000000,1:13119:0.6901:0.2466 | 2:8889:0.2875:0.1202 | 3:8885:0.0224:0.0092
14160,"42,113,67",8890,"231,146,155",split,0.579520,0.669104,0.996733,0.375000,h_china,k_liang_china,d_biansong,c_danzhou_song_china,b_shanxian_china,no,auto: top_two_overlap_share,manual_review,Shanxian,b_caozhou_yuanju,0.468630,366,547,781,3,0.000000,1:8890:0.6691:0.4686 | 2:8889:0.2943:0.2150 | 3:8887:0.0366:0.0340
14161,"29,118,240",10472,"197,30,1",merge,0.702876,0.980000,0.996058,0.333333,h_china,k_liang_china,d_biansong,c_suzhou_song_china,b_xiangyi_fuli_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Fuli,b_kaifeng_kaifeng,0.310688,343,350,1104,2,0.000000,1:10472:0.9800:0.3107 | 2:10474:0.0200:0.0102
14162,"29,215,86",10476,"222,157,199",merge,0.469835,0.483784,0.995423,0.428571,h_china,k_liang_china,d_biansong,c_songzhou_song_china,b_ningling_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Ningling,b_kaifeng_chenliu,0.284579,179,370,629,4,0.000000,1:10476:0.4838:0.2846 | 2:10474:0.3162:0.1706 | 3:10472:0.1973:0.0661 | 4:8890:0.0027:0.0013
14163,"253,181,66",9252,"56,21,123",merge,0.456583,0.483951,0.990270,0.500000,h_china,k_zhou_china,d_chenxu_china,c_xizhou_xincai,b_zhengyang,no,auto: best_target_shared_by_multiple_sources,manual_review,Zhengyang,b_caizhou_ruyang,0.103869,196,405,1887,3,0.000000,1:9252:0.4840:0.1039 | 2:13025:0.3753:0.1511 | 3:13026:0.1407:0.0580
14164,"228,187,192",9267,"236,80,175",split,0.687373,0.868347,0.996279,0.500000,h_china,k_liang_china,d_biansong,c_shouzhou_song_china,b_fengtai_china,no,auto: top_two_overlap_share,manual_review,Fengtai,b_yingzhou_shenqiu,0.357143,310,357,868,3,0.000000,1:9267:0.8683:0.3571 | 2:10468:0.0784:0.0215 | 3:9363:0.0532:0.0185
14165,"89,35,181",13181,"22,123,118",split,0.677240,0.697479,0.999290,0.714286,,,,,,no,auto: top_two_overlap_share,manual_review,Mountains,,0.571429,332,476,581,5,0.000000,1:13181:0.6975:0.5714 | 2:12121:0.1176:0.0504 | 3:10418:0.1050:0.1572 | 4:13038:0.0483:0.0732 | 5:12219:0.0315:0.0396
14166,"74,235,83",12121,"253,41,211",merge,0.325497,0.321429,0.992563,0.181818,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,Mountains,b_something_shangluo,0.194419,216,672,1111,5,0.000000,1:12121:0.3214:0.1944 | 2:12325:0.2976:0.2594 | 3:13185:0.2113:0.9930 | 4:12122:0.1086:0.0549 | 5:13181:0.0610:0.0706
14167,"45,39,82",12151,"8,64,129",merge,0.393189,0.403974,0.993048,0.375000,h_china,k_yan_china,d_youzhou_china,c_youzhou_china,b_langfang_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Langfang,b_yizhou_yi,0.112650,122,302,1083,4,0.000000,1:12151:0.4040:0.1127 | 2:12170:0.3179:0.1093 | 3:12152:0.2020:0.0649 | 4:7077:0.0762:0.0244
14168,"172,172,55",12154,"25,135,21",merge,0.439432,0.538206,0.987850,0.300000,h_china,k_yan_china,d_yingmo_china,c_lizhou_hebei_china,b_lixian_gaoyang_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Lixian,b_dingzhou_anxi,0.076960,162,301,2105,3,0.000000,1:12154:0.5382:0.0770 | 2:12153:0.3953:0.0759 | 3:13082:0.0664:0.0220
14169,"94,206,18",12154,"25,135,21",merge,0.385002,0.513699,0.992817,0.090909,h_china,k_yan_china,d_yingmo_china,c_yingzhou_ji_china,b_suning_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Suning,b_dingzhou_anxi,0.071259,150,292,2105,2,0.000000,1:12154:0.5137:0.0713 | 2:12153:0.4863:0.0906
14170,"165,17,33",12448,"70,72,125",merge,0.500939,0.606965,0.996469,0.285714,h_china,k_yan_china,d_henghai_china,c_jingzhou_wei_china,b_dongguan_jing_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Dongguan,b_shenzhou_lucheng,0.271111,122,201,450,3,0.000000,1:12448:0.6070:0.2711 | 2:12449:0.2886:0.1135 | 3:12447:0.1045:0.0421
14171,"239,198,3",7096,"177,137,150",merge,0.414450,0.492997,0.990398,0.250000,h_china,k_yan_china,d_henghai_china,c_cangzhou_china,b_laoling_cangzhou_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Laoling,b_yingzhou_hejian,0.126074,176,357,1396,4,0.000000,1:7096:0.4930:0.1261 | 2:12447:0.4622:0.3307 | 3:12448:0.0364:0.0289 | 4:12154:0.0084:0.0014
14172,"132,242,72",12447,"198,151,204",manual_review,0.487574,0.490909,0.995917,0.428571,h_china,k_yan_china,d_bizhou_china,c_dizhou_china,b_shanghe_china,no,auto: low_confidence,manual_review,Shanghe,b_shenzhou_luze,0.378758,189,385,499,4,0.000000,1:12447:0.4909:0.3788 | 2:12445:0.2468:0.1203 | 3:12446:0.2026:0.0824 | 4:12448:0.0597:0.0511
14173,"93,102,28",12155,"0,206,127",merge,0.640251,1.000000,0.995079,0.125000,h_china,k_zhao_china,d_yiding_china,c_qizhou_hebei_china,b_shenxe_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Shenxe,b_zhenzhou_zhending,0.104955,197,197,1877,1,0.000000,1:12155:1.0000:0.1050
14174,"76,216,143",12155,"0,206,127",merge,0.447667,0.524528,0.992944,0.375000,h_china,k_zhao_china,d_yiding_china,c_qizhou_hebei_china,b_jinxian_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Jinxian,b_zhenzhou_zhending,0.074054,139,265,1877,2,0.000000,1:12155:0.5245:0.0741 | 2:12156:0.4755:0.0901
14175,"6,224,195",6604,"95,145,12",merge,0.433162,0.424198,0.994440,0.285714,h_china,k_yan_china,d_lulong_china,c_luanzhou_yan_china,b_laoting_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Laoting,b_guishunzhou_huairou,0.429838,291,686,677,4,0.000000,1:6604:0.4242:0.4298 | 2:7072:0.3455:0.4115 | 3:6305:0.1983:0.1746 | 4:12177:0.0321:0.0243
14176,"191,52,19",12176,"124,142,112",merge,0.447777,0.463768,0.991303,0.428571,h_china,k_yan_china,d_lulong_china,c_pingzhou_china,b_funing1_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Funing,CirLNJ_Jintao,0.206986,160,345,773,4,0.000000,1:12176:0.4638:0.2070 | 2:12419:0.2899:0.0964 | 3:12177:0.1913:0.0729 | 4:12418:0.0551:0.0142
14177,"134,88,6",11720,"39,58,43",merge,0.508575,0.616906,0.994508,0.285714,h_china,k_yan_china,d_liaoxi_china,c_xingzhong_liaoxi_china,b_beipiao_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Beipiao,Liao_Enzhou,0.290186,343,556,1182,3,0.000000,1:11720:0.6169:0.2902 | 2:11721:0.3129:0.1109 | 3:11719:0.0701:0.0275
14178,"155,144,24",12426,"38,23,155",merge,0.573714,0.519704,0.997584,0.600000,h_china,k_yan_china,d_liaoxi_china,c_lizhou_liaoxi_china,b_jianchang_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Jiancheng,CirLZJ_Chengde,0.627354,633,1218,1009,4,0.000000,1:12426:0.5197:0.6274 | 2:12418:0.3169:0.2891 | 3:12427:0.0870:0.0747 | 4:12425:0.0764:0.0801
14179,"12,116,127",12426,"38,23,155",merge,0.466136,0.477311,0.995465,0.428571,h_china,k_yan_china,d_liaoxi_china,c_lizhou_liaoxi_china,b_dachengzi_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Dachengzi,CirLZJ_Chengde,0.281467,284,595,1009,4,0.000000,1:12426:0.4773:0.2815 | 2:12427:0.4000:0.1677 | 3:12429:0.1042:0.0392 | 4:12418:0.0185:0.0082
14180,"222,93,218",12425,"17,71,132",merge,0.491047,0.500000,0.993805,0.375000,h_china,k_yan_china,d_liaoxi_china,c_yingzhou_liaoxi_china,b_liao_xingcheng_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Xingcheng,CirLZJ_Luexiating,0.444444,516,1032,1161,5,0.000000,1:12425:0.5000:0.4444 | 2:11721:0.3895:0.2562 | 3:13161:0.0436:0.0829 | 4:12420:0.0359:0.0261 | 5:12427:0.0310:0.0226
14181,"91,240,45",11720,"39,58,43",merge,0.560847,0.682008,0.991575,0.500000,h_china,k_yan_china,d_liaoxi_china,c_yingzhou_liaoxi_china,b_linghai_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Linghai,Liao_Enzhou,0.137902,163,239,1182,3,0.000000,1:11720:0.6820:0.1379 | 2:12424:0.2343:0.0335 | 3:11753:0.0837:0.0131
14182,"80,253,178",11753,"135,31,20",merge,0.451881,0.501404,0.993284,0.333333,h_china,k_yan_china,d_liaoxi_china,c_liaoxi_china,b_yingzhou_liaoxi_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Yingzhou,Liao_Jianzhou,0.234560,357,712,1522,3,0.000000,1:11753:0.5014:0.2346 | 2:11760:0.4649:0.3297 | 3:11720:0.0337:0.0203
14183,"184,75,167",12170,"101,39,112",split,0.550473,0.497848,0.994094,0.714286,h_china,k_yan_china,d_youzhou_china,c_youzhou_china,b_beijing_tongzhou_china,no,auto: top_two_overlap_share,manual_review,Tongzhou,CirLNJ_Baihua,0.395216,347,697,878,5,0.000000,1:12170:0.4978:0.3952 | 2:7077:0.3314:0.2452 | 3:7074:0.0775:0.0644 | 4:12151:0.0488:0.0314 | 5:12172:0.0445:0.0337
14184,"80,21,75",13081,"121,2,64",merge,0.608720,0.603030,0.996729,0.800000,h_china,k_yan_china,d_youzhou_china,c_youzhou_china,b_beijing_zhuozhou_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Zhuozhou,b_yunzhou_lingqiu_east,0.316879,199,330,628,2,0.000000,1:13081:0.6030:0.3169 | 2:12132:0.3970:0.1475
14185,"113,19,18",13068,"88,49,5",split,0.625298,0.685921,0.993547,0.600000,h_china,k_jin_china,d_yunzhong_china,c_hongzhou_datong_china,b_yonging_china,no,auto: top_two_overlap_share,manual_review,Yonging,b_yunzhou_yunzhong_southwest,0.419890,380,554,905,3,0.000000,1:13068:0.6859:0.4199 | 2:12129:0.2942:0.1622 | 3:13067:0.0199:0.0102
14186,"94,21,165",12129,"103,125,49",merge,0.738210,0.979042,0.998833,0.500000,h_china,k_jin_china,d_yunzhong_china,c_hongzhou_datong_china,b_shunseng_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Shunsheng,b_yunzhou_yunzhong,0.325373,327,334,1005,2,0.000000,1:12129:0.9790:0.3254 | 2:12130:0.0210:0.0037
14187,"168,83,69",13079,"250,252,105",merge,0.614420,0.857988,0.997212,0.285714,h_china,k_yan_china,d_youzhou_china,c_xuandezhou1_china,b_wanquan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Wanquan,b_yunzhou_something_northeast,0.190414,290,338,1523,3,0.000000,1:13079:0.8580:0.1904 | 2:12130:0.0858:0.0152 | 3:12413:0.0562:0.0093
14188,"43,16,9",11772,"69,17,240",merge,0.422123,0.459610,0.991991,0.250000,e_great_liao,k_goguryeo,d_liaodong_china,c_chengzhou_china,b_haicheng_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Haicheng,Liao_Qianzhou2,0.287456,330,718,1148,4,0.000000,1:11772:0.4596:0.2875 | 2:11775:0.2716:0.2766 | 3:11760:0.2201:0.1574 | 4:11759:0.0487:0.0250
14189,"206,36,6",11783,"40,79,99",split,0.566846,0.607495,0.995131,0.600000,e_great_liao,k_goguryeo,d_gewu_china,c_hwando_china,b_gungnae_china,no,auto: top_two_overlap_share,manual_review,Gungnae,Liao_Guangzhou,0.290566,308,507,1060,3,0.000000,1:11783:0.6075:0.2906 | 2:11785:0.3590:0.1049 | 3:11782:0.0335:0.0156
14190,"51,230,97",11762,"149,191,53",split,0.580629,0.623198,0.996848,0.375000,e_great_liao,k_goguryeo,d_liaodong_china,c_liaodong_china,b_wulongshan_china,no,auto: top_two_overlap_share,manual_review,Wulongshan,Liao_Xianzhou,0.628968,951,1526,1512,4,0.000000,1:11762:0.6232:0.6290 | 2:11761:0.1861:0.1726 | 3:11764:0.1442:0.1314 | 4:11766:0.0465:0.0454
14191,"210,228,119",11772,"69,17,240",merge,0.465447,0.572025,0.991889,0.222222,e_great_liao,k_goguryeo,d_liaodong_china,c_liaodong_china,b_chengmu_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Chengmu,Liao_Qianzhou2,0.238676,274,479,1148,4,0.000000,1:11772:0.5720:0.2387 | 2:11761:0.2004:0.0584 | 3:11773:0.1942:0.1174 | 4:11762:0.0334:0.0106
14192,"51,186,232",11758,"101,59,119",merge,0.641312,0.756927,0.993548,0.571429,e_great_liao,k_goguryeo,d_jilin_china,c_shenzhou_liao_china,b_xinmin_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Xinmin,Liao_Chengzhou,0.328057,601,794,1832,5,0.000000,1:11758:0.7569:0.3281 | 2:11755:0.1184:0.0638 | 3:11756:0.0882:0.0497 | 4:11754:0.0353:0.0148 | 5:11757:0.0013:0.0004
14193,"75,172,145",11766,"63,17,236",merge,0.598520,0.650551,0.996362,0.500000,e_great_liao,k_goguryeo,d_jilin_china,c_guidezhou_china,b_fushan_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Fushun,Liao_Suizhou,0.490723,767,1179,1563,6,0.000000,1:11766:0.6506:0.4907 | 2:11758:0.2120:0.1365 | 3:11767:0.0746:0.0709 | 4:11765:0.0390:0.0318 | 5:11757:0.0212:0.0105
14194,"93,226,188",11769,"25,61,7",split,0.659520,0.708141,0.996196,0.625000,e_great_liao,k_goguryeo,d_gewu_china,c_changling_china,b_xian_china,no,auto: top_two_overlap_share,manual_review,Xian,Liao_Wuzhou2,0.538866,922,1302,1711,4,0.000000,1:11769:0.7081:0.5389 | 2:11768:0.1851:0.2144 | 3:11739:0.1060:0.0846 | 4:11767:0.0008:0.0008
14195,"87,197,11",11730,"249,14,195",merge,0.392131,0.367680,0.987505,0.375000,e_jurchen_china,k_balhae,d_malgal_china,c_huanglong_china,b_seonju_china,no,auto: best_target_shared_by_multiple_sources,manual_review,Seonju,FIC_Liao_Zhanyu,0.230269,496,1349,2154,4,0.000000,1:11730:0.3677:0.2303 | 2:11739:0.3069:0.2537 | 3:11738:0.2698:0.2050 | 4:11729:0.0556:0.0306
14198,"129,229,16",1466,"43,138,33",merge,0.405728,0.630046,0.752086,0.076923,e_tunguse,k_amur,d_eman_boli,c_eman_mohean,b_fic_eman_yemanshui,no,auto: best_target_shared_by_multiple_sources,manual_review,FIC_EMan_Yemanshui,Eastern Wasteland 1,0.000745,952,1511,1276997,3,0.000000,1:1466:0.6300:0.0007 | 2:12435:0.2250:0.1551 | 3:12436:0.1449:0.0723
14199,"210,148,81",11798,"158,109,134",merge,0.430008,0.427980,0.993188,0.333333,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,GORYEO_TAEBAEK_MOUNTAINS,Liao_Xiyuan,0.333548,517,1208,1550,3,0.000000,1:11798:0.4280:0.3335 | 2:11787:0.3411:0.3361 | 3:11785:0.2310:0.1608
14200,"108,2,80",12605,"13,26,232",merge,0.580319,0.920771,0.984696,0.071429,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,GORYEO_MOUNTAINS,sea_korean_bay,0.047858,430,467,8985,2,0.000000,1:12605:0.9208:0.0479 | 2:12599:0.0792:0.0024
14201,"38,2,26",12599,"7,25,48",merge,0.603761,1.000000,0.985380,0.000000,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,GORYEO_MOUNTAINS,sea_yellow_sea,0.034817,539,539,15481,1,0.000000,1:12599:1.0000:0.0348
14202,"201,95,155",12599,"7,25,48",merge,0.602185,1.000000,0.992390,0.000000,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,GORYEO_MOUNTAINS,sea_yellow_sea,0.019637,304,304,15481,1,0.000000,1:12599:1.0000:0.0196
14203,"181,150,38",12604,"212,226,248",merge,0.601809,1.000000,0.990176,0.000000,,,,,,no,auto: best_target_shared_by_multiple_sources,manual_review,GORYEO_MOUNTAINS,sea_yellow_sea,0.018608,286,286,15370,1,0.000000,1:12604:1.0000:0.0186
14204,"221,215,99",12605,"13,26,232",merge,0.606405,1.000000,0.994768,0.000000,e_goryeo,k_silla,d_donggye,c_goseong,b_Goryeo_Donggye_Tongcheon,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Donggye_Tongcheon,sea_korean_bay,0.046188,415,415,8985,1,0.000000,1:12605:1.0000:0.0462
14205,"181,179,246",12605,"13,26,232",merge,0.605115,1.000000,0.993222,0.000000,e_goryeo,k_silla,d_donggye,c_goseong,b_Goryeo_Donggye_Heupgok,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Donggye_Heupgok,sea_korean_bay,0.038620,347,347,8985,1,0.000000,1:12605:1.0000:0.0386
14206,"190,228,120",12605,"13,26,232",merge,0.617061,0.990637,0.986259,0.071429,e_goryeo,k_silla,d_donggye,c_deungju,b_Goryeo_Donggye_Deungju,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Donggye_Deungju,sea_korean_bay,0.058876,529,534,8985,2,0.000000,1:12605:0.9906:0.0589 | 2:12606:0.0094:0.0002
14207,"134,73,54",11795,"92,17,232",merge,0.474653,0.546875,0.991885,0.375000,e_goryeo,k_silla,d_donggye,c_deungju,b_Goryeo_Donggye_Hwaju,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Donggye_Hwaju,Liao_Kaizhou,0.180180,280,512,1554,3,0.000000,1:11795:0.5469:0.1802 | 2:12605:0.3867:0.0220 | 3:11796:0.0664:0.0265
14208,"30,121,174",12605,"13,26,232",merge,0.457868,0.660517,0.979548,0.133333,e_goryeo,k_silla,d_donggye,c_deungju,b_Goryeo_Donggye_Yeju,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Donggye_Yeju,sea_korean_bay,0.019922,179,271,8985,2,0.000000,1:12605:0.6605:0.0199 | 2:11796:0.3395:0.0718
14209,"191,2,91",12599,"7,25,48",merge,0.534028,0.875000,0.963249,0.000000,e_goryeo,k_silla,d_donggye,c_ulleong,b_Goryeo_Donggye_Ulleung,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Donggye_Ulleung,sea_yellow_sea,0.001357,21,24,15481,2,0.000000,1:12599:0.8750:0.0014 | 2:12014:0.1250:0.0061
14210,"200,202,105",12599,"7,25,48",merge,0.613738,1.000000,0.977499,0.062500,e_goryeo,k_goryeo,d_gyoju,c_inje,b_Goryeo_Gyoju_Inje,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Inje,sea_yellow_sea,0.023254,360,360,15481,1,0.000000,1:12599:1.0000:0.0233
14211,"52,98,245",12599,"7,25,48",merge,0.602711,1.000000,0.989998,0.000000,e_goryeo,k_silla,d_donggye,c_wonju,b_Goryeo_Gyoju_Girin,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Girin,sea_yellow_sea,0.024740,383,383,15481,1,0.000000,1:12599:1.0000:0.0247
14212,"167,62,92",12605,"13,26,232",merge,0.403645,0.576687,0.978771,0.071429,e_goryeo,k_goryeo,d_gyoju,c_inje,b_Goryeo_Gyoju_Yanggu,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Yanggu,sea_korean_bay,0.020924,188,326,8985,2,0.000000,1:12605:0.5767:0.0209 | 2:12599:0.4233:0.0089
14213,"44,50,222",12605,"13,26,232",merge,0.614927,0.991803,0.986799,0.071429,e_goryeo,k_goryeo,d_gyoju,c_gyoju,b_Goryeo_Gyoju_Gyoju,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Gyoju,sea_korean_bay,0.040401,363,366,8985,2,0.000000,1:12605:0.9918:0.0404 | 2:12606:0.0082:0.0001
14214,"153,246,64",12605,"13,26,232",merge,0.605870,1.000000,0.985240,0.000000,e_goryeo,k_goryeo,d_gyoju,c_gyoju,b_Goryeo_Gyoju_Geumseong,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Geumseong,sea_korean_bay,0.048971,440,440,8985,1,0.000000,1:12605:1.0000:0.0490
14215,"151,106,169",12605,"13,26,232",merge,0.332016,0.403950,0.977137,0.142857,e_goryeo,k_goryeo,d_gyoju,c_gyoju,b_Goryeo_Gyoju_Nangcheon,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Nangcheon,sea_korean_bay,0.025042,225,557,8985,3,0.000000,1:12605:0.4039:0.0250 | 2:12606:0.3160:0.0087 | 3:12599:0.2801:0.0101
14216,"104,3,48",12606,"14,246,236",merge,0.568002,0.903302,0.968518,0.083333,e_goryeo,k_goryeo,d_gyoju,c_dongju,b_Goryeo_Gyoju_Pyeonggang,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Pyeonggang,sea_bohai_strait,0.018885,383,424,20281,2,0.000000,1:12606:0.9033:0.0189 | 2:12605:0.0967:0.0046
14217,"158,166,50",12606,"14,246,236",merge,0.600352,1.000000,0.975040,0.000000,e_goryeo,k_goryeo,d_gyoju,c_dongju,b_Goryeo_Gyoju_Icheon,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Icheon,sea_bohai_strait,0.018983,385,385,20281,1,0.000000,1:12606:1.0000:0.0190
14218,"246,217,36",12606,"14,246,236",merge,0.599288,1.000000,0.971876,0.000000,e_goryeo,k_goryeo,d_gyoju,c_dongju,b_Goryeo_Gyoju_Anhyeop,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Anhyeop,sea_bohai_strait,0.014003,284,284,20281,1,0.000000,1:12606:1.0000:0.0140
14219,"45,204,51",12599,"7,25,48",merge,0.600966,1.000000,0.978651,0.000000,e_goryeo,k_goryeo,d_gyoju,c_chunju,b_Goryeo_Gyoju_Hoengcheon,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Hoengcheon,sea_yellow_sea,0.020670,320,320,15481,1,0.000000,1:12599:1.0000:0.0207
14220,"177,108,7",12599,"7,25,48",merge,0.601960,1.000000,0.976581,0.000000,e_goryeo,k_goryeo,d_gyoju,c_chunju,b_Goryeo_Gyoju_Hongcheon,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Gyoju_Hongcheon,sea_yellow_sea,0.028680,444,444,15481,1,0.000000,1:12599:1.0000:0.0287
14221,"111,141,30",11798,"158,109,134",merge,0.511496,0.609403,0.991810,0.375000,e_goryeo,k_goryeo,d_bukgye,c_yeongwon,b_Goryeo_Bukgye_Muju,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Bukgye_Muju,Liao_Xiyuan,0.217419,337,553,1550,3,0.000000,1:11798:0.6094:0.2174 | 2:11789:0.3544:0.1536 | 3:11795:0.0362:0.0129
14222,"147,179,53",11795,"92,17,232",merge,0.678396,0.848943,0.996776,0.500000,e_goryeo,k_goryeo,d_bukgye,c_yeongwon,b_Goryeo_Bukgye_Maengju,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Bukgye_Maengju,Liao_Kaizhou,0.361647,562,662,1554,4,0.000000,1:11795:0.8489:0.3616 | 2:11794:0.1390:0.0604 | 3:12606:0.0091:0.0003 | 4:12605:0.0030:0.0002
14223,"237,44,16",11787,"35,7,20",split,0.596838,0.621429,0.995689,0.666667,e_goryeo,k_goryeo,d_yukju,c_jangjeong,b_Goryeo_Bukgye_Jangjeong,no,auto: top_two_overlap_share,manual_review,Goryeo_Bukgye_Jangjeong,Liao_Haizhou,0.354812,435,700,1226,3,0.000000,1:11787:0.6214:0.3548 | 2:11789:0.3314:0.1818 | 3:11798:0.0471:0.0213
14224,"209,145,21",12609,"175,236,248",merge,0.618212,0.993958,0.979690,0.083333,e_goryeo,k_goryeo,d_yukju,c_uiju,b_Goryeo_Bukgye_Cheolju,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Bukgye_Cheolju,sea_liaodong_bay,0.043984,329,331,7480,2,0.000000,1:12609:0.9940:0.0440 | 2:11790:0.0060:0.0020
14225,"184,66,142",11790,"87,17,232",merge,0.494571,0.515856,0.994853,0.500000,e_goryeo,k_goryeo,d_yukju,c_gwiju,b_Goryeo_Bukgye_Gwiju,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Bukgye_Gwiju,Liao_Zhenzhou,0.247716,244,473,985,3,0.000000,1:11790:0.5159:0.2477 | 2:11788:0.3023:0.1362 | 3:11789:0.1818:0.0674
14226,"92,40,196",11790,"87,17,232",merge,0.479974,0.633758,0.994574,0.166667,e_goryeo,k_goryeo,d_yukju,c_gwiju,b_Goryeo_Bukgye_Seonju,no,auto: best_target_shared_by_multiple_sources,manual_review,Goryeo_Bukgye_Seonju,Liao_Zhenzhou,0.202030,199,314,985,4,0.000000,1:11790:0.6338:0.2020 | 2:12609:0.2707:0.0114 | 3:11788:0.0573:0.0171 | 4:11791:0.0382:0.0092
