source_province_id,source_rgb,source_name,candidate_rank,target_province_id,target_rgb,target_name,overlap_pixels,overlap_score,target_coverage
13526,"129,123,208",Haizhou Bay,3,10385,"161,248,197",b_laizhou_jiaoshui,1227,0.134998,1.000000
13526,"129,123,208",Haizhou Bay,4,8854,"61,29,74",b_laizhou_jimo,987,0.108593,0.601096
13526,"129,123,208",Haizhou Bay,5,8859,"227,33,47",b_qingzhou_beihai,711,0.078226,0.771150
13527,"165,214,232",Sea of Okhotsk,1,1466,"43,138,33",Eastern Wasteland 1,51035,1.000000,0.039965
13528,"95,146,165",Donghae,1,12605,"13,26,232",sea_korean_bay,942,0.152600,0.104841
13528,"95,146,165",Donghae,2,11981,"1,5,76",Goryeo_Seohae_Anak,623,0.100923,1.000000
13528,"95,146,165",Donghae,3,12599,"7,25,48",sea_yellow_sea,602,0.097521,0.038886
13528,"95,146,165",Donghae,4,11984,"1,5,80",Goryeo_Seohae_Pungju,577,0.093472,1.000000
13528,"95,146,165",Donghae,5,11982,"1,5,77",Goryeo_Seohae_Bongju,553,0.089584,1.000000
13529,"41,126,157",Donghae,1,11833,"134,131,147",Liao_Luzhou,2195,0.104678,0.955178
13529,"41,126,157",Donghae,2,11835,"175,221,200",Liao_Fusong,1855,0.088464,1.000000
13529,"41,126,157",Donghae,3,11834,"237,192,221",Liao_Zhongjing,1825,0.087033,0.823928
13529,"41,126,157",Donghae,4,11806,"184,190,211",Liao_Xijing,1592,0.075922,0.814322
13529,"41,126,157",Donghae,5,11836,"50,34,112",FIC_Liao_Changbaishan,1548,0.073823,0.937614
13530,"72,67,138",Bohai Sea,1,12608,"116,126,244",sea_bohai_bay,2697,0.147048,0.277555
13530,"72,67,138",Bohai Sea,2,5997,"209,209,111",b_jizhou_yutian,1349,0.073551,1.000000
13530,"72,67,138",Bohai Sea,3,12385,"153,53,144",b_cangzhou_lucheng,1346,0.073387,1.000000
13530,"72,67,138",Bohai Sea,4,7073,"99,169,209",b_youzhou_wuqing,1294,0.070552,1.000000
13530,"72,67,138",Bohai Sea,5,5913,"211,124,73",b_pingzhou_macheng,1101,0.060029,0.751023
13531,"146,140,229",Yellow River,1,12446,"94,221,120",b_jizhou_fucheng,291,0.545966,0.307286
13531,"146,140,229",Yellow River,2,12445,"249,193,43",b_jizhou_tangyang,160,0.300188,0.202532
13531,"146,140,229",Yellow River,3,7106,"16,28,177",b_yingzhou_leshou,48,0.090056,0.055363
13531,"146,140,229",Yellow River,4,12389,"228,128,31",b_dezhou_ande,32,0.060038,0.035714
13531,"146,140,229",Yellow River,5,12390,"195,212,196",b_dezhou_anling,2,0.003752,0.003017
13532,"25,61,109",Nansei-shotō,1,12618,"26,26,244",sea_east_china,11032,0.443747,0.754273
13532,"25,61,109",Nansei-shotō,2,12617,"95,50,240",sea_east_china,7846,0.315595,0.316040
13532,"25,61,109",Nansei-shotō,3,12766,"35,55,95",sea_east_china,2994,0.120430,0.073715
13532,"25,61,109",Nansei-shotō,4,12621,"229,126,236",sea_east_china,2251,0.090543,0.237949
13532,"25,61,109",Nansei-shotō,5,12620,"83,82,215",sea_east_china,721,0.029001,0.057712
13533,"81,71,221",Korea Bay,1,12609,"175,236,248",sea_liaodong_bay,5517,0.471377,0.737567
13533,"81,71,221",Korea Bay,2,12606,"14,246,236",sea_bohai_strait,1947,0.166353,0.096001
13533,"81,71,221",Korea Bay,3,11792,"82,42,84",Liao_Suning,1821,0.155588,0.962474
13533,"81,71,221",Korea Bay,4,11791,"96,2,18",Liao_Fuping,1262,0.107826,0.969278
13533,"81,71,221",Korea Bay,5,11793,"76,26,38",FIC_Liao_Biliujiang,599,0.051179,0.633862
13534,"67,92,138",Chang Jiang Delta,1,8836,"165,193,67",b_wuzhou_jinhua,1039,0.041880,1.000000
13534,"67,92,138",Chang Jiang Delta,2,10347,"75,47,118",b_hangzhou_yuqian,1014,0.040872,0.779400
13534,"67,92,138",Chang Jiang Delta,3,8848,"8,83,107",b_shezhou_taiping,968,0.039018,1.000000
13534,"67,92,138",Chang Jiang Delta,4,10348,"226,141,12",b_muzhou_jiande,962,0.038776,1.000000
13534,"67,92,138",Chang Jiang Delta,5,10340,"139,179,39",b_xuanzhou_xuancheng,960,0.038696,0.930233
13535,"79,185,224",Japan Basin,1,11853,"142,111,84",FIC_Liao_Qingquan,2773,0.158811,0.966876
13535,"79,185,224",Japan Basin,2,11872,"147,133,110",FIC_EMan_Dongxian,2639,0.151137,1.000000
13535,"79,185,224",Japan Basin,3,11852,"135,29,13",FIC_Liao_Tongan,2310,0.132295,0.999135
13535,"79,185,224",Japan Basin,4,11830,"70,234,229",Liao_Tongzhou2,1447,0.082870,0.728234
13535,"79,185,224",Japan Basin,5,11848,"38,119,107",Liao_Dongjing,1324,0.075826,0.651575
13536,"52,110,133",Yangtze River,1,12095,"63,12,109",b_jianglingfu_gong_an,293,0.280383,0.336009
13536,"52,110,133",Yangtze River,2,12093,"9,145,90",b_jianglingfu_shishou,263,0.251675,0.202776
13536,"52,110,133",Yangtze River,3,10461,"252,160,240",river_yangtze,191,0.182775,0.329310
13536,"52,110,133",Yangtze River,4,13008,"89,225,32",b_jianglingfu_jiangling_northwest,181,0.173206,0.327899
13536,"52,110,133",Yangtze River,5,12091,"75,151,57",b_xiazhou_yiling,104,0.099522,0.111948
13537,"25,47,99",Yangtze River,1,12100,"240,53,43",b_fuzhou_mianyang,317,0.479576,0.180936
13537,"25,47,99",Yangtze River,2,8979,"231,45,185",b_something_chachuan,124,0.187595,0.123752
13537,"25,47,99",Yangtze River,3,12093,"9,145,90",b_jianglingfu_shishou,118,0.178517,0.090979
13537,"25,47,99",Yangtze River,4,13006,"26,228,204",b_fuzhou_jianli_northeast,89,0.134644,0.101831
13537,"25,47,99",Yangtze River,5,8980,"194,124,34",b_anzhou_yingcheng,13,0.019667,0.013889
13538,"69,96,158",Yangtze River,1,10395,"106,6,30",b_ezhou_jiangxia,298,0.440177,0.224736
13538,"69,96,158",Yangtze River,2,8979,"231,45,185",b_something_chachuan,213,0.314623,0.212575
13538,"69,96,158",Yangtze River,3,8978,"185,158,129",b_something_hanyang,82,0.121123,0.095794
13538,"69,96,158",Yangtze River,4,10459,"232,46,124",river_yangtze,43,0.063516,0.046237
13538,"69,96,158",Yangtze River,5,10396,"40,245,79",b_ezhou_wuchang,39,0.057607,0.041578
13539,"130,156,217",Yangtze River,1,8977,"232,144,162",b_qizhou_qichun,310,0.502431,0.260723
13539,"130,156,217",Yangtze River,2,10396,"40,245,79",b_ezhou_wuchang,127,0.205835,0.135394
13539,"130,156,217",Yangtze River,3,13197,"151,29,46",,91,0.147488,0.033867
13539,"130,156,217",Yangtze River,4,8976,"114,118,143",b_qizhou_qishui,53,0.085900,0.035762
13539,"130,156,217",Yangtze River,5,10458,"130,133,85",river_yangtze,36,0.058347,0.042908
13540,"39,150,192",Haizhou Bay,1,12601,"99,126,236",sea_yellow_sea,5321,0.147777,0.306262
13540,"39,150,192",Haizhou Bay,2,10380,"35,183,124",b_xuzhou_suqian,1838,0.051046,1.000000
13540,"39,150,192",Haizhou Bay,3,8866,"165,184,83",b_yizhou_yishui,1674,0.046491,1.000000
13540,"39,150,192",Haizhou Bay,4,10422,"216,81,20",b_haizhou_qushan,1379,0.038298,1.000000
13540,"39,150,192",Haizhou Bay,5,8858,"72,150,128",b_mizhou_futang,1250,0.034715,1.000000
13541,"83,116,190",Yangtze River,1,12319,"194,207,188",b_shuozhou_huoshan,288,0.356436,0.342857
13541,"83,116,190",Yangtze River,2,13010,"65,242,144",b_haozhou_zhongli_southwest,221,0.273515,0.182947
13541,"83,116,190",Yangtze River,3,13197,"151,29,46",,198,0.245050,0.073688
13541,"83,116,190",Yangtze River,4,12318,"111,66,131",b_shouzhou_shengtang,79,0.097772,0.076035
13541,"83,116,190",Yangtze River,5,13002,"63,74,137",b_luzhou_lujiang_east,22,0.027228,0.012325
13542,"66,90,145",Yangtze River,1,13009,"52,74,197",b_haozhou_zhongli_west,573,0.411342,0.406960
13542,"66,90,145",Yangtze River,2,8936,"208,185,38",b_chuzhou_qingliu,335,0.240488,0.554636
13542,"66,90,145",Yangtze River,3,4058,"146,230,241",b_haozhou_zhongli,166,0.119167,0.261006
13542,"66,90,145",Yangtze River,4,12316,"92,197,0",b_shouzhou_shouchun,163,0.117014,0.187141
13542,"66,90,145",Yangtze River,5,10377,"19,172,133",b_caizhou_baoxin,58,0.041637,0.066210
13543,"92,125,200",Korea Strait,1,12603,"11,26,244",sea_yellow_sea,6184,0.803534,0.209251
13543,"92,125,200",Korea Strait,2,12598,"106,25,244",sea_yellow_sea,1512,0.196466,0.100372
13544,"66,61,130",Yellow River,1,12229,"161,163,46",b_huaizhou_henei,226,0.400000,0.167905
13544,"66,61,130",Yellow River,2,10405,"54,140,249",b_something_wangwu,104,0.184071,0.109705
13544,"66,61,130",Yellow River,3,8801,"89,27,72",b_luoyang,88,0.155752,0.088353
13544,"66,61,130",Yellow River,4,10356,"83,25,249",b_weizhou_ji,80,0.141593,0.071878
13544,"66,61,130",Yellow River,5,11939,"147,25,49",river_yellow,67,0.118584,0.234266
13545,"129,125,194",Yellow River,1,10352,"25,37,198",b_xiangzhou_anyang,364,0.603648,0.210770
13545,"129,125,194",Yellow River,2,10355,"144,155,90",b_weizhou_gongcheng,117,0.194030,0.107241
13545,"129,125,194",Yellow River,3,10356,"83,25,249",b_weizhou_ji,50,0.082919,0.044924
13545,"129,125,194",Yellow River,4,10353,"114,235,20",b_xiangzhou_linlu,47,0.077944,0.046078
13545,"129,125,194",Yellow River,5,10354,"158,98,110",b_xiangzhou_neihuang,25,0.041459,0.016119
13546,"65,35,236",sea_andaman,1,12850,"116,224,241",sea_andaman,15676,0.658600,0.615300
13546,"65,35,236",sea_andaman,2,12769,"150,27,248",sea_andaman,7630,0.320561,0.266821
13546,"65,35,236",sea_andaman,3,1293,"127,45,174",EAST INDIAN OCEAN TI,381,0.016007,0.000470
13546,"65,35,236",sea_andaman,4,12738,"19,27,244",sea_indian_ocean,90,0.003781,0.003863
13547,"66,35,240",West Coast of Sumatra,1,12738,"19,27,244",sea_indian_ocean,13770,0.672922,0.590987
13547,"66,35,240",West Coast of Sumatra,2,1293,"127,45,174",EAST INDIAN OCEAN TI,2337,0.114206,0.002886
13547,"66,35,240",West Coast of Sumatra,3,12850,"116,224,241",sea_andaman,1393,0.068074,0.054677
13547,"66,35,240",West Coast of Sumatra,4,11253,"207,226,170",SUM_Barat,816,0.039877,0.468696
13547,"66,35,240",West Coast of Sumatra,5,11321,"150,141,143",SUM_Calang,711,0.034746,0.844418
13548,"67,35,244",West Coast of Sumatra,1,12739,"20,127,248",sea_indian_ocean,12737,0.573403,0.343204
13548,"67,35,244",West Coast of Sumatra,2,12738,"19,27,244",sea_indian_ocean,3885,0.174898,0.166738
13548,"67,35,244",West Coast of Sumatra,3,11318,"72,96,80",SUM_Barus,1174,0.052852,0.872214
13548,"67,35,244",West Coast of Sumatra,4,11317,"10,91,30",,1161,0.052267,0.831662
13548,"67,35,244",West Coast of Sumatra,5,11251,"56,10,236",Simeulue,1064,0.047900,0.991612
13549,"68,35,248",West Coast of Sumatra,1,12740,"21,27,232",sea_indian_ocean,8034,0.334778,0.298274
13549,"68,35,248",West Coast of Sumatra,2,12739,"20,127,248",sea_indian_ocean,6841,0.285065,0.184334
13549,"68,35,248",West Coast of Sumatra,3,11239,"44,10,248",IMPASSABLE Sumatra mountains 4,3179,0.132469,0.525715
13549,"68,35,248",West Coast of Sumatra,4,11313,"207,244,39",SUM_Muko_Muko,1177,0.049046,0.787291
13549,"68,35,248",West Coast of Sumatra,5,12824,"117,70,161",Siberut,979,0.040795,1.000000
13550,"69,35,232",West Coast of Sumatra,1,12740,"21,27,232",sea_indian_ocean,5791,0.233188,0.214999
13550,"69,35,232",West Coast of Sumatra,2,12741,"22,127,236",sea_sunda_strait,5471,0.220303,0.232196
13550,"69,35,232",West Coast of Sumatra,3,11240,"45,10,232",IMPASSABLE Sumatra mountains 5,2161,0.087018,1.000000
13550,"69,35,232",West Coast of Sumatra,4,11300,"115,132,119",SUM_Batu_Brak,1414,0.056938,1.000000
13550,"69,35,232",West Coast of Sumatra,5,11311,"32,219,154",SUM_Andalas,1285,0.051744,0.881949
13551,"76,35,240",South Coast of Java,1,12741,"22,127,236",sea_sunda_strait,3279,0.223365,0.139165
13551,"76,35,240",South Coast of Java,2,12716,"124,227,236",sea_java,1477,0.100613,0.133593
13551,"76,35,240",South Coast of Java,3,11330,"45,86,17",JAV_Pakuan_Pajajaran,1179,0.080313,0.994098
13551,"76,35,240",South Coast of Java,4,11308,"75,163,91",SUM_Palas_Pasemah,1131,0.077044,0.852298
13551,"76,35,240",South Coast of Java,5,11328,"50,1,48",JAV_Tugu,975,0.066417,0.950292
13552,"77,35,244",North Coast of Java,1,12714,"23,27,148",sea_java,17374,0.738753,0.764633
13552,"77,35,244",North Coast of Java,2,12717,"225,27,240",sea_java,2547,0.108300,0.267598
13552,"77,35,244",North Coast of Java,3,12715,"123,27,232",sea_java,1956,0.083170,0.128837
13552,"77,35,244",North Coast of Java,4,11324,"2,12,248",SUM_Belitung,1269,0.053959,0.852250
13552,"77,35,244",North Coast of Java,5,12713,"121,227,244",sea_java,224,0.009525,0.015912
13553,"78,35,248",North Coast of Java,1,12712,"120,27,240",sea_java,10734,0.618389,0.651968
13553,"78,35,248",North Coast of Java,2,12710,"118,227,232",sea_java,3180,0.183201,0.198762
13553,"78,35,248",North Coast of Java,3,12711,"19,27,236",sea_java,2516,0.144948,0.217798
13553,"78,35,248",North Coast of Java,4,12714,"23,27,148",sea_java,759,0.043726,0.033404
13553,"78,35,248",North Coast of Java,5,12713,"121,227,244",sea_java,112,0.006452,0.007956
13554,"79,35,232",Sawu Sea,1,12703,"211,27,244",sea_flores,7677,0.451509,0.553178
13554,"79,35,232",Sawu Sea,2,12690,"98,26,232",sea_banda,7322,0.430630,0.463271
13554,"79,35,232",Sawu Sea,3,12694,"102,126,248",sea_banda,1516,0.089161,0.080853
13554,"79,35,232",Sawu Sea,4,11375,"244,88,137",IDO_Alor,178,0.010469,0.289902
13554,"79,35,232",Sawu Sea,5,12691,"99,226,236",sea_banda,126,0.007410,0.005768
13555,"60,35,236",South Coast of Java,1,12721,"82,27,236",sea_karimata_strait,3735,0.450380,0.338561
13555,"60,35,236",South Coast of Java,2,12717,"225,27,240",sea_java,3017,0.363801,0.316978
13555,"60,35,236",South Coast of Java,3,11323,"168,237,99",SUM_Bangka,1075,0.129627,0.739849
13555,"60,35,236",South Coast of Java,4,12733,"14,127,244",sea_natuna,239,0.028819,0.021649
13555,"60,35,236",South Coast of Java,5,11324,"2,12,248",SUM_Belitung,192,0.023152,0.128946
13556,"61,35,240",South Coast of Java,1,12719,"160,27,248",sea_bali,4970,0.495810,0.833893
13556,"61,35,240",South Coast of Java,2,11360,"190,152,226",JAV_Situbondo,1262,0.125898,0.995268
13556,"61,35,240",South Coast of Java,3,12711,"19,27,236",sea_java,767,0.076516,0.066395
13556,"61,35,240",South Coast of Java,4,11361,"117,99,122",JAV_Sampang,620,0.061852,0.779874
13556,"61,35,240",South Coast of Java,5,11362,"87,16,102",JAV_Sumenep,573,0.057163,0.851412
13557,"62,35,244",Champa Sea,1,12755,"136,27,232",sea_south_china,5164,0.531549,0.138104
13557,"62,35,244",Champa Sea,2,12759,"140,127,248",sea_south_china,4278,0.440350,0.254310
13557,"62,35,244",Champa Sea,3,10825,"229,170,20",Panduranga,231,0.023778,0.231463
13557,"62,35,244",Champa Sea,4,12737,"18,127,240",sea_north_natuna,42,0.004323,0.001564
13558,"63,35,248",Cam Ranh Bay,1,12522,"255,170,228",Viet_Mountains_3,2092,0.236491,0.978485
13558,"63,35,248",Cam Ranh Bay,2,12755,"136,27,232",sea_south_china,1054,0.119150,0.028188
13558,"63,35,248",Cam Ranh Bay,3,10826,"116,229,94",Kauthara,986,0.111463,1.000000
13558,"63,35,248",Cam Ranh Bay,4,10834,"255,175,114",Malithit,932,0.105358,0.970833
13558,"63,35,248",Cam Ranh Bay,5,10921,"160,168,216",Binh_Tuy,846,0.095636,0.912621
13559,"59,35,232",sea_andaman,1,8687,"92,75,171",sea_andaman,14842,0.782847,0.294256
13559,"59,35,232",sea_andaman,2,12850,"116,224,241",sea_andaman,2936,0.154860,0.115241
13559,"59,35,232",sea_andaman,3,8688,"134,78,44",sea_bay_of_bengal,823,0.043409,0.028611
13559,"59,35,232",sea_andaman,4,12769,"150,27,248",sea_andaman,355,0.018725,0.012414
13560,"64,35,232",Red River,1,10858,"255,94,76",Hoang_Giang,158,0.457971,0.120888
13560,"64,35,232",Red River,2,10842,"185,229,200",Truong_Yen,114,0.330435,0.178683
13560,"64,35,232",Red River,3,10860,"175,109,255",Quoc_Oai,72,0.208696,0.144289
13560,"64,35,232",Red River,4,10861,"255,165,167",Thang_Long,1,0.002899,0.000666
13561,"80,35,236",Red River,1,10859,"155,216,255",Tam_Giang,137,0.314220,0.098988
13561,"80,35,236",Red River,2,11445,"134,90,155",Son_La,118,0.270642,0.105546
13561,"80,35,236",Red River,3,11500,"110,153,153",Son_La_West,106,0.243119,0.166929
13561,"80,35,236",Red River,4,10860,"175,109,255",Quoc_Oai,67,0.153670,0.134269
13561,"80,35,236",Red River,5,10862,"155,172,255",Chau_Phong,8,0.018349,0.005895
13562,"81,35,240",Red River,1,11478,"244,122,177",Muze,75,0.276753,0.040717
13562,"81,35,240",Red River,2,11477,"154,244,160",Nalou,72,0.265683,0.050919
13562,"81,35,240",Red River,3,12508,"255,97,53",Zuining_Ayue_2,68,0.250923,0.052632
13562,"81,35,240",Red River,4,10890,"175,204,247",Xiushan_Qixi,29,0.107011,0.017857
13562,"81,35,240",Red River,5,11500,"110,153,153",Son_La_West,27,0.099631,0.042520
13563,"82,35,244",Pearl River,1,12304,"215,143,20",b_yizhou_puning,120,0.284360,0.154242
13563,"82,35,244",Pearl River,2,12301,"230,132,130",b_yulinzhou_yulin,91,0.215640,0.254902
13563,"82,35,244",Pearl River,3,12343,"154,118,253",b_wuzhou_mengling,68,0.161137,0.112769
13563,"82,35,244",Pearl River,4,12346,"147,216,127",b_fuzhou_majiang,61,0.144550,0.136771
13563,"82,35,244",Pearl River,5,8917,"87,149,232",b_panzhou_panshui,47,0.111374,0.046859
13564,"83,35,248",Pearl River,1,9057,"1,5,43",Lingnan_Nanning_Fu_Yongchun,129,0.310843,0.090909
13564,"83,35,248",Pearl River,2,8783,"93,60,201",Lingnan_Xunzhou_Guigang,86,0.207229,0.181053
13564,"83,35,248",Pearl River,3,13262,"28,140,67",,52,0.125301,0.193309
13564,"83,35,248",Pearl River,4,12372,"207,210,98",b_shukunzhou,52,0.125301,0.043624
13564,"83,35,248",Pearl River,5,12315,"68,159,81",b_xiangzhou_wuxian,32,0.077108,0.063366
13565,"84,35,232",Siberia River,1,1466,"43,138,33",Eastern Wasteland 1,617,1.000000,0.000483
13566,"85,35,236",Siberia River,1,1466,"43,138,33",Eastern Wasteland 1,968,0.951819,0.000758
13566,"85,35,236",Siberia River,2,12550,"145,174,200",sea_pacific_ocean,49,0.048181,0.000031
13567,"86,35,240",Siberia River,1,1466,"43,138,33",Eastern Wasteland 1,702,1.000000,0.000550
13568,"87,35,244",Siberia River,1,1466,"43,138,33",Eastern Wasteland 1,1090,1.000000,0.000854
13569,"88,35,248",Siberia River,1,1466,"43,138,33",Eastern Wasteland 1,318,0.298592,0.000249
13569,"88,35,248",Siberia River,2,11687,"102,90,168",FIC_Amur_Longcaoan,284,0.266667,0.082271
13569,"88,35,248",Siberia River,3,11672,"77,79,74",FIC_Amur_Fulunshan,270,0.253521,0.081719
13569,"88,35,248",Siberia River,4,12437,"22,143,117",FIC_Amur_Nimen,172,0.161502,0.080000
13569,"88,35,248",Siberia River,5,11920,"90,19,232",river_amur,21,0.019718,0.024970
13570,"89,35,232",Siberia River,1,11674,"31,94,117",FIC_Amur_Heisenlin,311,0.716590,0.076866
13570,"89,35,232",Siberia River,2,11675,"82,147,91",FIC_Amur_Linyuan,103,0.237327,0.043423
13570,"89,35,232",Siberia River,3,11672,"77,79,74",FIC_Amur_Fulunshan,20,0.046083,0.006053
13571,"90,35,236",Siberia River,1,11677,"155,167,170",FIC_Amur_Luhean,161,0.328571,0.115412
13571,"90,35,236",Siberia River,2,11635,"87,102,34",FIC_Amur_Ganhejiang,130,0.265306,0.072062
13571,"90,35,236",Siberia River,3,11678,"122,216,117",FIC_Amur_Xijiadamo,90,0.183673,0.043774
13571,"90,35,236",Siberia River,4,11634,"58,47,19",FIC_Amur_Ganyijiang,72,0.146939,0.039046
13571,"90,35,236",Siberia River,5,11675,"82,147,91",FIC_Amur_Linyuan,37,0.075510,0.015599
13572,"91,35,240",Pearl River,1,9051,"1,5,49",Lingnan_Nanning_Fu_Wuxuzhen,129,0.352459,0.293850
13572,"91,35,240",Pearl River,2,8840,"1,5,44",Lingnan_Nanning_Fu_Nanning,111,0.303279,0.206320
13572,"91,35,240",Pearl River,3,10553,"1,5,46",Lingnan_Siming_Siming,59,0.161202,0.081044
13572,"91,35,240",Pearl River,4,9049,"1,5,48",Lingnan_Nanning_Fu_Shangsi,39,0.106557,0.028426
13572,"91,35,240",Pearl River,5,12371,"221,130,249",b_zizhou_zizhou,18,0.049180,0.041667
13573,"56,4,13",Goryeo_Donggye_Goseong,1,12605,"13,26,232",sea_korean_bay,340,1.000000,0.037841
13574,"57,4,76",Goryeo_Donggye_Ganseong,1,12599,"7,25,48",sea_yellow_sea,231,0.553957,0.014922
13574,"57,4,76",Goryeo_Donggye_Ganseong,2,12605,"13,26,232",sea_korean_bay,118,0.282974,0.013133
13574,"57,4,76",Goryeo_Donggye_Ganseong,3,11985,"177,165,62",Goryeo_Seohae_Jangyeon,68,0.163070,0.157407
13575,"58,4,126",Goryeo_Donggye_Myeongju,1,12599,"7,25,48",sea_yellow_sea,525,1.000000,0.033913
13576,"59,4,180",Goryeo_Donggye_Ingnyeong,1,12599,"7,25,48",sea_yellow_sea,398,1.000000,0.025709
13577,"242,33,26",Goryeo_Gyeongsang_Pyeonghae,1,12599,"7,25,48",sea_yellow_sea,465,1.000000,0.030037
13578,"61,4,13",Goryeo_Donggye_Uiju,1,12605,"13,26,232",sea_korean_bay,544,0.980180,0.060545
13578,"61,4,13",Goryeo_Donggye_Uiju,2,12606,"14,246,236",sea_bohai_strait,11,0.019820,0.000542
13579,"62,4,76",Goryeo_Gyoju_Chunju,1,12599,"7,25,48",sea_yellow_sea,552,1.000000,0.035657
13580,"63,4,126",Goryeo_Yanggwan_Wonju,1,12599,"7,25,48",sea_yellow_sea,502,0.938318,0.032427
13580,"63,4,126",Goryeo_Yanggwan_Wonju,2,12604,"212,226,248",sea_yellow_sea,33,0.061682,0.002147
13581,"96,61,164",Goryeo_Gyeongsang_Giju,1,12599,"7,25,48",sea_yellow_sea,433,0.679749,0.027970
13581,"96,61,164",Goryeo_Gyeongsang_Giju,2,12604,"212,226,248",sea_yellow_sea,170,0.266876,0.011061
13581,"96,61,164",Goryeo_Gyeongsang_Giju,3,12598,"106,25,244",sea_yellow_sea,34,0.053375,0.002257
13582,"69,184,48",Goryeo_Yanggwan_Jecheon,1,12604,"212,226,248",sea_yellow_sea,244,0.525862,0.015875
13582,"69,184,48",Goryeo_Yanggwan_Jecheon,2,12599,"7,25,48",sea_yellow_sea,220,0.474138,0.014211
13583,"66,4,13",Goryeo_Seohae_Hwangju,1,12606,"14,246,236",sea_bohai_strait,398,1.000000,0.019624
13584,"67,4,76",Goryeo_Seohae_Anak,1,12606,"14,246,236",sea_bohai_strait,530,1.000000,0.026133
13585,"68,4,126",Goryeo_Seohae_Haeju,1,12606,"14,246,236",sea_bohai_strait,413,1.000000,0.020364
13586,"69,4,180",Goryeo_Gaeseong_Jeongju,1,12606,"14,246,236",sea_bohai_strait,298,1.000000,0.014694
13587,"70,4,248",Goryeo_Gyoju_Dongju,1,12606,"14,246,236",sea_bohai_strait,366,0.968254,0.018046
13587,"70,4,248",Goryeo_Gyoju_Dongju,2,12599,"7,25,48",sea_yellow_sea,12,0.031746,0.000775
13588,"71,4,13",Goryeo_Yanggwan_Haengju,1,12600,"208,26,232",sea_yellow_sea,177,0.526786,0.010003
13588,"71,4,13",Goryeo_Yanggwan_Haengju,2,12606,"14,246,236",sea_bohai_strait,144,0.428571,0.007100
13588,"71,4,13",Goryeo_Yanggwan_Haengju,3,12599,"7,25,48",sea_yellow_sea,15,0.044643,0.000969
13589,"72,4,76",Goryeo_Yanggwan_Gwangju,1,12600,"208,26,232",sea_yellow_sea,355,0.596639,0.020062
13589,"72,4,76",Goryeo_Yanggwan_Gwangju,2,12599,"7,25,48",sea_yellow_sea,230,0.386555,0.014857
13589,"72,4,76",Goryeo_Yanggwan_Gwangju,3,12604,"212,226,248",sea_yellow_sea,10,0.016807,0.000651
13590,"73,4,126",Goryeo_Yanggwan_Ganghwa,1,12600,"208,26,232",sea_yellow_sea,265,0.617716,0.014976
13590,"73,4,126",Goryeo_Yanggwan_Ganghwa,2,12606,"14,246,236",sea_bohai_strait,164,0.382284,0.008086
13591,"74,4,180",Goryeo_Yanggwan_Dangseong,1,12600,"208,26,232",sea_yellow_sea,375,1.000000,0.021192
13592,"75,4,248",Goryeo_Yanggwan_Chungju,1,12604,"212,226,248",sea_yellow_sea,284,1.000000,0.018478
13593,"76,4,76",danluo,1,12603,"11,26,244",sea_yellow_sea,350,1.000000,0.011843
13594,"77,4,76",Goryeo_Yanggwan_Cheongju,1,12604,"212,226,248",sea_yellow_sea,470,1.000000,0.030579
13595,"78,4,126",Goryeo_Yanggwan_Gongju,1,12604,"212,226,248",sea_yellow_sea,315,1.000000,0.020494
13596,"79,4,180",Goryeo_Yanggwan_Guseong,1,12600,"208,26,232",sea_yellow_sea,380,1.000000,0.021475
13597,"80,244,248",Goryeo_Jeolla_Jeonju,1,12604,"212,226,248",sea_yellow_sea,465,0.989362,0.030254
13597,"80,244,248",Goryeo_Jeolla_Jeonju,2,12603,"11,26,244",sea_yellow_sea,5,0.010638,0.000169
13598,"81,4,13",Goryeo_Jeolla_Yeonggwang,1,12603,"11,26,244",sea_yellow_sea,192,0.646465,0.006497
13598,"81,4,13",Goryeo_Jeolla_Yeonggwang,2,12604,"212,226,248",sea_yellow_sea,105,0.353535,0.006831
13599,"82,244,76",Goryeo_Jeolla_Namwon,1,12603,"11,26,244",sea_yellow_sea,330,1.000000,0.011166
13600,"219,68,7",Goryeo_Jeolla_Hampyeong,1,12603,"11,26,244",sea_yellow_sea,459,1.000000,0.015531
13601,"84,244,180",Goryeo_Jeolla_Jangheung,1,12603,"11,26,244",sea_yellow_sea,282,1.000000,0.009542
13602,"85,4,248",Goryeo_Gyeongsang_Jinju,1,12603,"11,26,244",sea_yellow_sea,254,1.000000,0.008595
13603,"86,244,13",Goryeo_Gyeongsang_Geoje,1,12603,"11,26,244",sea_yellow_sea,328,1.000000,0.011099
13604,"87,4,76",Goryeo_Gyeongsang_Gijang,1,12604,"212,226,248",sea_yellow_sea,226,0.543269,0.014704
13604,"87,4,76",Goryeo_Gyeongsang_Gijang,2,12603,"11,26,244",sea_yellow_sea,152,0.365385,0.005143
13604,"87,4,76",Goryeo_Gyeongsang_Gijang,3,12598,"106,25,244",sea_yellow_sea,38,0.091346,0.002523
13605,"88,244,126",Goryeo_Gyeongsang_Chirwon,1,12603,"11,26,244",sea_yellow_sea,473,0.736760,0.016005
13605,"88,244,126",Goryeo_Gyeongsang_Chirwon,2,12604,"212,226,248",sea_yellow_sea,169,0.263240,0.010995
13606,"89,4,180",Goryeo_Gyeongsang_Gyeongju,1,12604,"212,226,248",sea_yellow_sea,316,0.743529,0.020560
