"final_new_id","source_subset","effective_name","source_origin","primary_status","gap_category","review_class"
"12532","orijinal_dogu","river_mun","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12533","orijinal_dogu","river_mun","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12539","orijinal_dogu","IMPASSABLE Changbai mountains west","orijinal","id_conflict","terrain_or_impassable","likely_benign_or_low_priority"
"12542","orijinal_dogu","Muang Fuang","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12544","orijinal_dogu","Lincang","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12546","orijinal_dogu","river_pearl","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12547","orijinal_dogu","river_pearl","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12548","orijinal_dogu","river_pearl","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12549","orijinal_dogu","river_pearl","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12550","orijinal_dogu","sea_pacific_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12551","orijinal_dogu","LAKES JPN","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12574","orijinal_dogu","sea_tungur_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12575","orijinal_dogu","sea_mamiya_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12576","orijinal_dogu","sea_japan_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12577","orijinal_dogu","sea_japan_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12578","orijinal_dogu","sea_japan_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12579","orijinal_dogu","sea_japan_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12580","orijinal_dogu","sea_japan_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12581","orijinal_dogu","sea_japan_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12582","orijinal_dogu","sea_japan_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12583","orijinal_dogu","sea_japan_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12584","orijinal_dogu","sea_japan_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12585","orijinal_dogu","sea_japan_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12586","orijinal_dogu","sea_tsugaru_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12587","orijinal_dogu","sea_yamato_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12588","orijinal_dogu","sea_yamato_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12589","orijinal_dogu","sea_yamato_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12590","orijinal_dogu","sea_yamato_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12591","orijinal_dogu","sea_tsushima_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12592","orijinal_dogu","sea_tsushima_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12593","orijinal_dogu","sea_tsushima_basin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12594","orijinal_dogu","sea_east_korea_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12595","orijinal_dogu","sea_korea_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12596","orijinal_dogu","sea_korea_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12597","orijinal_dogu","sea_yellow_sea","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12598","orijinal_dogu","sea_yellow_sea","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12599","orijinal_dogu","sea_yellow_sea","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12600","orijinal_dogu","sea_yellow_sea","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12601","orijinal_dogu","sea_yellow_sea","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12602","orijinal_dogu","sea_yellow_sea","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12603","orijinal_dogu","sea_yellow_sea","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12604","orijinal_dogu","sea_yellow_sea","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12605","orijinal_dogu","sea_korean_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12606","orijinal_dogu","sea_bohai_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12607","orijinal_dogu","sea_laizhou_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12608","orijinal_dogu","sea_bohai_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12609","orijinal_dogu","sea_liaodong_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12610","orijinal_dogu","sea_seto_naikai","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12611","orijinal_dogu","sea_seto_naikai","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12612","orijinal_dogu","sea_seto_naikai","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12613","orijinal_dogu","sea_east_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12614","orijinal_dogu","sea_east_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12615","orijinal_dogu","sea_east_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12616","orijinal_dogu","sea_east_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12617","orijinal_dogu","sea_east_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12618","orijinal_dogu","sea_east_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12619","orijinal_dogu","sea_east_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12620","orijinal_dogu","sea_east_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12621","orijinal_dogu","sea_east_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12622","orijinal_dogu","sea_hangzhou_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12623","orijinal_dogu","sea_taiwan_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12624","orijinal_dogu","sea_taiwan_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12625","orijinal_dogu","sea_luzon_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12626","orijinal_dogu","sea_west_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12627","orijinal_dogu","sea_west_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12628","orijinal_dogu","sea_west_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12629","orijinal_dogu","sea_west_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12630","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12631","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12632","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12633","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12634","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12635","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12636","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12637","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12638","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12639","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12640","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12641","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12642","orijinal_dogu","sea_philippine","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12643","orijinal_dogu","sea_lamon_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12644","orijinal_dogu","sea_lagonoy_gulf","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12645","orijinal_dogu","sea_ariake","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12646","orijinal_dogu","sea_kagoshima_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12647","orijinal_dogu","sea_hyuga","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12648","orijinal_dogu","sea_tosa_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12649","orijinal_dogu","sea_kumano","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12650","orijinal_dogu","sea_enshu","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12651","orijinal_dogu","sea_suruga_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12652","orijinal_dogu","sea_pacific_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12653","orijinal_dogu","sea_pacific_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12654","orijinal_dogu","sea_pacific_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12655","orijinal_dogu","sea_pacific_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12656","orijinal_dogu","sea_pacific_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12657","orijinal_dogu","sea_sendai_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12658","orijinal_dogu","sea_uchiura_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12659","orijinal_dogu","sea_nemuro_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12660","orijinal_dogu","sea_soya_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12661","orijinal_dogu","sea_sibuyan","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12662","orijinal_dogu","sea_visayan","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12663","orijinal_dogu","sea_bohol","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12664","orijinal_dogu","sea_bohol","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12665","orijinal_dogu","sea_pacific_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12666","orijinal_dogu","sea_pacific_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12667","orijinal_dogu","sea_davao_gulf","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12668","orijinal_dogu","sea_moro_gulf","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12669","orijinal_dogu","sea_sulu","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12670","orijinal_dogu","sea_sulu","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12671","orijinal_dogu","sea_sulu","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12672","orijinal_dogu","sea_sulu","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12673","orijinal_dogu","sea_celebes","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12674","orijinal_dogu","sea_celebes","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12675","orijinal_dogu","sea_celebes","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12676","orijinal_dogu","sea_celebes","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12677","orijinal_dogu","sea_celebes","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12678","orijinal_dogu","sea_celebes","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12679","orijinal_dogu","sea_molucca","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12680","orijinal_dogu","sea_molucca","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12681","orijinal_dogu","sea_molucca","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12682","orijinal_dogu","sea_ceram","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12683","orijinal_dogu","sea_ceram","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12684","orijinal_dogu","sea_ceram","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12685","orijinal_dogu","sea_gulf_of_tomini","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12686","orijinal_dogu","sea_gulf_of_tomini","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12687","orijinal_dogu","sea_banda","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12688","orijinal_dogu","sea_banda","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12689","orijinal_dogu","sea_banda","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12690","orijinal_dogu","sea_banda","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12691","orijinal_dogu","sea_banda","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12692","orijinal_dogu","sea_banda","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12693","orijinal_dogu","sea_banda","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12694","orijinal_dogu","sea_banda","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12695","orijinal_dogu","sea_arafura","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12696","orijinal_dogu","sea_arafura","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12697","orijinal_dogu","sea_timor","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12698","orijinal_dogu","sea_timor","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12699","orijinal_dogu","sea_savu","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12700","orijinal_dogu","sea_savu","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12701","orijinal_dogu","sea_gulf_of_boni","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12702","orijinal_dogu","sea_gulf_of_boni","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12703","orijinal_dogu","sea_flores","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12704","orijinal_dogu","sea_flores","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12705","orijinal_dogu","sea_flores","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12706","orijinal_dogu","sea_makassar_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12707","orijinal_dogu","sea_makassar_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12708","orijinal_dogu","sea_java","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12709","orijinal_dogu","sea_java","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12710","orijinal_dogu","sea_java","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12711","orijinal_dogu","sea_java","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12712","orijinal_dogu","sea_java","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12713","orijinal_dogu","sea_java","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12714","orijinal_dogu","sea_java","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12715","orijinal_dogu","sea_java","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12716","orijinal_dogu","sea_java","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12717","orijinal_dogu","sea_java","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12718","orijinal_dogu","sea_bali","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12719","orijinal_dogu","sea_bali","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12720","orijinal_dogu","sea_karimata_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12721","orijinal_dogu","sea_karimata_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12722","orijinal_dogu","sea_bangka_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12723","orijinal_dogu","sea_berhala_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12724","orijinal_dogu","sea_strait_of_malacca","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12725","orijinal_dogu","sea_strait_of_malacca","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12726","orijinal_dogu","sea_strait_of_malacca","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12727","orijinal_dogu","sea_strait_of_malacca","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12728","orijinal_dogu","sea_gulf_of_siam","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12729","orijinal_dogu","sea_gulf_of_siam","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12730","orijinal_dogu","sea_gulf_of_siam","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12731","orijinal_dogu","sea_gulf_of_siam","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12732","orijinal_dogu","sea_gulf_of_siam","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12733","orijinal_dogu","sea_natuna","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12734","orijinal_dogu","sea_natuna","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12735","orijinal_dogu","sea_natuna","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12736","orijinal_dogu","sea_north_natuna","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12737","orijinal_dogu","sea_north_natuna","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12738","orijinal_dogu","sea_indian_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12739","orijinal_dogu","sea_indian_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12740","orijinal_dogu","sea_indian_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12741","orijinal_dogu","sea_sunda_strait","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12742","orijinal_dogu","sea_indian_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12743","orijinal_dogu","sea_indian_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12744","orijinal_dogu","sea_indian_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12745","orijinal_dogu","sea_indian_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12746","orijinal_dogu","sea_gulf_of_tonkin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12747","orijinal_dogu","sea_gulf_of_tonkin","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12748","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12749","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12750","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12751","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12752","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12753","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12754","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12755","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12756","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12757","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12758","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12759","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12760","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12761","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12762","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12763","orijinal_dogu","sea_indian_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12764","orijinal_dogu","sea_pacific_ocean","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12765","orijinal_dogu","sea_of_japan","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12766","orijinal_dogu","sea_east_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12767","orijinal_dogu","sea_south_china","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12768","orijinal_dogu","sea_gulf_martaban","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12769","orijinal_dogu","sea_andaman","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12770","orijinal_dogu","sea_toyama_bay","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12771","orijinal_dogu","kyushu_mountains","orijinal","id_conflict","terrain_or_impassable","likely_benign_or_low_priority"
"12821","orijinal_dogu","Sea of Okhotsk","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12822","orijinal_dogu","Sea of Okhotsk","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12827","orijinal_dogu","Halmahera Sea","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12828","orijinal_dogu","sea_ceram","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12829","orijinal_dogu","sea_ceram","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12830","orijinal_dogu","papua_impassable","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12831","orijinal_dogu","sea_arafura","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12832","orijinal_dogu","sea_arafura","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12833","orijinal_dogu","sea_arafura","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12834","orijinal_dogu","sea_arafura","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12846","orijinal_dogu","papua_impassable","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12850","orijinal_dogu","sea_andaman","orijinal","orijinal_only","maritime_or_water","likely_benign_or_low_priority"
"12853","orijinal_dogu","Khun_Tan_Range","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12858","orijinal_dogu","Luang_Prabang_Range","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12859","orijinal_dogu","Khun_Tan_Range","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12860","orijinal_dogu","Tonchai_Range","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12861","orijinal_dogu","Daen_Lao_Range","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12862","orijinal_dogu","Dawna_Range","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12864","orijinal_dogu","Annamite_Range","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12865","orijinal_dogu","Annamite_Range","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12866","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12867","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12868","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12869","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12870","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12871","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12872","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12873","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12874","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12875","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12876","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12877","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12878","orijinal_dogu","Yunnan_Mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12881","orijinal_dogu","east_hokkaido_mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12900","orijinal_dogu","Annamite_Range","orijinal","orijinal_only","named_land_or_special","needs_manual_review"
"12901","orijinal_dogu","Viet_Mountains_6","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12902","orijinal_dogu","Viet_Mountains_7","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12903","orijinal_dogu","Viet_Mountains_8","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12904","orijinal_dogu","shinano_mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12905","orijinal_dogu","shinano_mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12906","orijinal_dogu","shinano_mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
"12907","orijinal_dogu","shinano_mountains","orijinal","orijinal_only","terrain_or_impassable","likely_benign_or_low_priority"
