"line_number","barony","expected_name","current_id","current_name","new_id","new_name","reason","status"
"94396","b_mahamuni","mahamuni","9579","Mahamuni","","","already_matches_expected_name","kept"
"94401","b_akyab","akyab","9580","Akyab","","","already_matches_expected_name","kept"
"94419","b_ramu","ramu","9581","Ramu","","","already_matches_expected_name","kept"
"94424","b_chakaria","chakaria","11543","FIC_Mong_Ichar_Ekin","","","no_unique_definition_match","unresolved"
"94429","b_dianga","dianga","9582","Dianga","","","already_matches_expected_name","kept"
"94438","b_thabeik_taung","thabeik_taung","9583","Thabeik_Taung","","","already_matches_expected_name","kept"
"94443","b_kyauktaw","kyauktaw","11580","FIC_Mong_Khanabaruun","","","no_unique_definition_match","unresolved"
"94456","b_matamuhuri","matamuhuri","9584","Matamuhuri","","","already_matches_expected_name","kept"
"94461","b_paletwa","paletwa","11581","Mong_Jiangbian","","","no_unique_definition_match","unresolved"
"94475","b_sandoway","sandoway","9585","Sandoway","","","already_matches_expected_name","kept"
"94480","b_shwehle","shwehle","11547","FIC_Mong_Ononekh","","","no_unique_definition_match","unresolved"
"94485","b_kyeintali","kyeintali","10797","Teshio","","","no_unique_definition_match","unresolved"
"94490","b_gwa","gwa","11522","IMPASSABLE eastern Mongolia desert 1","","","no_unique_definition_match","unresolved"
"94499","b_an","an","9587","An","","","multiple_definition_matches","unresolved"
"94504","b_ramree","ramree","9586","Ramree","","","already_matches_expected_name","kept"
"94509","b_toungup","toungup","11546","FIC_Mong_Kyursugol","","","no_unique_definition_match","unresolved"
"94548","b_pegu","pegu","9596","Pegu","","","already_matches_expected_name","kept"
"94558","b_vaan","vaan","11063","PHI_Hamtik","","","no_unique_definition_match","unresolved"
"94563","b_mi_chen","mi_chen","11532","FIC_Mong_Chusolalin","","","no_unique_definition_match","unresolved"
"94568","b_ohn_hne","ohn_hne","11533","FIC_Mong_Ulyntsana","","","no_unique_definition_match","unresolved"
"94573","b_thongwa","thongwa","11534","FIC_Mong_Herulun","","","no_unique_definition_match","unresolved"
"94582","b_sittaung","sittaung","9637","Sittaung","","","already_matches_expected_name","kept"
"94587","b_nyaunglebin","nyaunglebin","9638","Shwegyin","","","no_unique_definition_match","unresolved"
"94600","b_phyu","phyu","9636","Phyu","","","already_matches_expected_name","kept"
"94605","b_bago_yoma","bago_yoma","11531","FIC_Mong_Elskhol","","","no_unique_definition_match","unresolved"
"94626","b_dagon","dagon","9598","Dagon","","","already_matches_expected_name","kept"
"94635","b_hlegu","hlegu","11530","FIC_Mong_Ulantolgod","","","no_unique_definition_match","unresolved"
"94647","b_tharrawaddy","tharrawaddy","9635","Tharrawaddy","","","already_matches_expected_name","kept"
"94656","b_hmawbi","hmawbi","11062","PHI_Irong_Irong","","","no_unique_definition_match","unresolved"
"94669","b_krapan","krapan","9599","Krapan","","","already_matches_expected_name","kept"
"94674","b_nyaungdon","nyaungdon","11529","Mong_Zhen","","","no_unique_definition_match","unresolved"
"94683","b_syriam","syriam","9597","Syriam","","","already_matches_expected_name","kept"
"94688","b_laganpahun","laganpahun","9597","Syriam","","","no_unique_definition_match","unresolved"
"94705","b_kusima","kusima","9632","Kusumi","","","no_unique_definition_match","unresolved"
"94714","b_ngapudaw","ngapudaw","11525","IMPASSABLE Liaoning field","","","no_unique_definition_match","unresolved"
"94719","b_thabaung","thabaung","11524","IMPASSABLE eastern Mongolia desert 3","","","no_unique_definition_match","unresolved"
"94724","b_ngwesaung","ngwesaung","11523","IMPASSABLE eastern Mongolia desert 2","","","no_unique_definition_match","unresolved"
"94736","b_myaungmya","myaungmya","9633","Myaungmya","","","already_matches_expected_name","kept"
"94745","b_negrais","negrais","9631","Negrais","","","already_matches_expected_name","kept"
"94750","b_laputta","laputta","11526","IMPASSABLE Amur-Songhua pincer field","","","no_unique_definition_match","unresolved"
"94759","b_pantanaw","pantanaw","11060","PHI_Binalbagan","","","no_unique_definition_match","unresolved"
"94764","b_wakema","wakema","11527","LAKES eastern Mongolia","","","no_unique_definition_match","unresolved"
"94773","b_bogale","bogale","9626","Bogale","","","already_matches_expected_name","kept"
"94778","b_maubin","maubin","11059","PHI_Nabingkalan","","","no_unique_definition_match","unresolved"
"94783","b_pyapon","pyapon","11528","LAKE Khanka","","","no_unique_definition_match","unresolved"
"94819","b_maynila","maynila","13969","zz_placeholder_13969","","","no_unique_definition_match","unresolved"
"94824","b_tangway","tangway","13975","zz_placeholder_13975","","","no_unique_definition_match","unresolved"
"94829","b_taytay","taytay","13974","zz_placeholder_13974","","","no_unique_definition_match","unresolved"
"94837","b_pangil","pangil","13978","zz_placeholder_13978","","","no_unique_definition_match","unresolved"
"94842","b_pila_ph","pila_ph","13979","zz_placeholder_13979","","","no_unique_definition_match","unresolved"
"94855","b_masinlok","masinlok","13961","zz_placeholder_13961","","","no_unique_definition_match","unresolved"
"94860","b_botolan","botolan","10750","Nukata","","","no_unique_definition_match","unresolved"
"94865","b_bolinao","bolinao","13962","zz_placeholder_13962","","","no_unique_definition_match","unresolved"
"94874","b_bataan","bataan","13971","zz_placeholder_13971","","","no_unique_definition_match","unresolved"
"94879","b_hubek","hubek","13963","zz_placeholder_13963","","","no_unique_definition_match","unresolved"
"94892","b_tondo","tondo","13973","zz_placeholder_13973","","","no_unique_definition_match","unresolved"
"94897","b_binwangan","binwangan","11148","BOR_Muara_Wehea","","","no_unique_definition_match","unresolved"
"94902","b_pulilan","pulilan","13972","zz_placeholder_13972","","","no_unique_definition_match","unresolved"
"94911","b_binangonan","binangonan","13970","zz_placeholder_13970","","","no_unique_definition_match","unresolved"
"94916","b_umiray","umiray","13967","zz_placeholder_13967","","","no_unique_definition_match","unresolved"
"94924","b_tarlak","tarlak","13964","zz_placeholder_13964","","","no_unique_definition_match","unresolved"
"94929","b_lubao","lubao","13965","zz_placeholder_13965","","","no_unique_definition_match","unresolved"
"94934","b_pinagpanaan","pinagpanaan","13966","zz_placeholder_13966","","","no_unique_definition_match","unresolved"
"94947","b_balayan","balayan","13976","zz_placeholder_13976","","","no_unique_definition_match","unresolved"
"94952","b_tulay","tulay","13977","zz_placeholder_13977","","","no_unique_definition_match","unresolved"
"94962","b_atimunan","atimunan","13981","zz_placeholder_13981","","","no_unique_definition_match","unresolved"
"94967","b_tayabas","tayabas","13980","zz_placeholder_13980","","","no_unique_definition_match","unresolved"
"94972","b_katanauan","katanauan","13983","zz_placeholder_13983","","","no_unique_definition_match","unresolved"
"94977","b_buak","buak","13982","zz_placeholder_13982","","","no_unique_definition_match","unresolved"
"94990","b_donsol","donsol","13988","zz_placeholder_13988","","","no_unique_definition_match","unresolved"
"94995","b_sorsogon","sorsogon","13989","zz_placeholder_13989","","","no_unique_definition_match","unresolved"
"95004","b_salog","salog","13986","zz_placeholder_13986","","","no_unique_definition_match","unresolved"
"95009","b_katanduan","katanduan","13987","zz_placeholder_13987","","","no_unique_definition_match","unresolved"
"95018","b_daet","daet","13985","zz_placeholder_13985","","","no_unique_definition_match","unresolved"
"95023","b_talolong","talolong","13984","zz_placeholder_13984","","","no_unique_definition_match","unresolved"
"95036","b_ilin","ilin","13991","zz_placeholder_13991","","","no_unique_definition_match","unresolved"
"95042","b_mait_ph","mait_ph","11157","BOR_Sibutu","","","no_unique_definition_match","unresolved"
"95047","b_bongabong","bongabong","13993","zz_placeholder_13993","","","no_unique_definition_match","unresolved"
"95056","b_paluan","paluan","13990","zz_placeholder_13990","","","no_unique_definition_match","unresolved"
"95061","b_mangarin","mangarin","11158","BOR_Lahad_Datu","","","no_unique_definition_match","unresolved"
"95070","b_minolo","minolo","13992","zz_placeholder_13992","","","no_unique_definition_match","unresolved"
"95075","b_nauhang","nauhang","11144","BOR_Kutai_Loman","","","no_unique_definition_match","unresolved"
"95096","b_nankan","nankan","11825","FIC_Liao_Mudanjiang","","","no_unique_definition_match","unresolved"
"95105","b_middag","middag","12904","shinano_mountains","","","no_unique_definition_match","unresolved"
"95114","b_takao","takao","12726","sea_strait_of_malacca","","","no_unique_definition_match","unresolved"
"95127","b_nahuy","nahuy","10483","b_jinzhou_luyang","","","no_unique_definition_match","unresolved"
"95136","b_kabeyawan","kabeyawan","10470","b_zhengzhou_yangwu","","","no_unique_definition_match","unresolved"
"95145","b_bunun","bunun","11827","Liao_Bozhou","","","no_unique_definition_match","unresolved"
"95154","b_doloman","doloman","12970","b_chaozhou_chenghai","","","no_unique_definition_match","unresolved"
"95184","b_laoag","laoag","13946","zz_placeholder_13946","","","no_unique_definition_match","unresolved"
"95189","b_bigan","bigan","13947","zz_placeholder_13947","","","no_unique_definition_match","unresolved"
"95198","b_kandong","kandong","13949","zz_placeholder_13949","","","no_unique_definition_match","unresolved"
"95203","b_narbakan","narbakan","10764","Tagata","","","no_unique_definition_match","unresolved"
"95212","b_lagawe","lagawe","13957","zz_placeholder_13957","","","no_unique_definition_match","unresolved"
"95217","b_bayag","bayag","13950","zz_placeholder_13950","","","no_unique_definition_match","unresolved"
"95222","b_kalinga","kalinga","13956","zz_placeholder_13956","","","no_unique_definition_match","unresolved"
"95235","b_umingan","umingan","13960","zz_placeholder_13960","","","no_unique_definition_match","unresolved"
"95240","b_lingayen","lingayen","13959","zz_placeholder_13959","","","no_unique_definition_match","unresolved"
"95249","b_kafagway","kafagway","13958","zz_placeholder_13958","","","no_unique_definition_match","unresolved"
"95254","b_agoo","agoo","13948","zz_placeholder_13948","","","no_unique_definition_match","unresolved"
"95267","b_bayombong","bayombong","13954","zz_placeholder_13954","","","no_unique_definition_match","unresolved"
"95272","b_kawayan","kawayan","13953","zz_placeholder_13953","","","no_unique_definition_match","unresolved"
"95277","b_karig","karig","14089","zz_placeholder_14089","","","no_unique_definition_match","unresolved"
"95282","b_kasibu","kasibu","13955","zz_placeholder_13955","","","no_unique_definition_match","unresolved"
"95291","b_bolo_ph","bolo_ph","14095","zz_placeholder_14095","","","no_unique_definition_match","unresolved"
"95296","b_gatara","gatara","13951","zz_placeholder_13951","","","no_unique_definition_match","unresolved"
"95301","b_babuyan","babuyan","14090","zz_placeholder_14090","","","no_unique_definition_match","unresolved"
"95311","b_kasiguran","kasiguran","13968","zz_placeholder_13968","","","no_unique_definition_match","unresolved"
"95316","b_dupaningan","dupaningan","11151","BOR_Sambiliong","","","no_unique_definition_match","unresolved"
"95332","b_sugbu","sugbu","14004","zz_placeholder_14004","","","no_unique_definition_match","unresolved"
"95337","b_nahalin","nahalin","14034","zz_placeholder_14034","","","no_unique_definition_match","unresolved"
"95342","b_sialo","sialo","14005","zz_placeholder_14005","","","no_unique_definition_match","unresolved"
"95351","b_panglao","panglao","14002","zz_placeholder_14002","","","no_unique_definition_match","unresolved"
"95356","b_bo_ol","bo_ol","14003","zz_placeholder_14003","","","no_unique_definition_match","unresolved"
"95370","b_oton","oton","11160","BOR_Kinabatangan","","","no_unique_definition_match","unresolved"
"95375","b_tigbawan","tigbawan","13999","zz_placeholder_13999","","","no_unique_definition_match","unresolved"
"95380","b_hantik","hantik","13998","zz_placeholder_13998","","","no_unique_definition_match","unresolved"
"95389","b_akean","akean","13997","zz_placeholder_13997","","","no_unique_definition_match","unresolved"
"95394","b_lomlom","lomlom","13996","zz_placeholder_13996","","","no_unique_definition_match","unresolved"
"95403","b_mandaon","mandaon","14007","zz_placeholder_14007","","","no_unique_definition_match","unresolved"
"95409","b_palanas","palanas","14037","zz_placeholder_14037","","","no_unique_definition_match","unresolved"
"95423","b_tanghay","tanghay","14001","zz_placeholder_14001","","","no_unique_definition_match","unresolved"
"95428","b_tayasan","tayasan","14036","zz_placeholder_14036","","","no_unique_definition_match","unresolved"
"95433","b_sigay","sigay","11119","BOR_Sambas","","","no_unique_definition_match","unresolved"
"95442","b_binalbagan","binalbagan","14006","zz_placeholder_14006","","","no_unique_definition_match","unresolved"
"95447","b_magsungay","magsungay","14000","zz_placeholder_14000","","","no_unique_definition_match","unresolved"
"95461","b_libunao","libunao","14010","zz_placeholder_14010","","","no_unique_definition_match","unresolved"
"95466","b_kalbiga","kalbiga","14038","zz_placeholder_14038","","","no_unique_definition_match","unresolved"
"95471","b_kankabatok","kankabatok","11308","SUM_Palas_Pasemah","","","no_unique_definition_match","unresolved"
"95480","b_borongan","borongan","14009","zz_placeholder_14009","","","no_unique_definition_match","unresolved"
"95485","b_tubig","tubig","11310","SUM_Pugong","","","no_unique_definition_match","unresolved"
"95494","b_palapag","palapag","14008","zz_placeholder_14008","","","no_unique_definition_match","unresolved"
"95499","b_kataruman","kataruman","11311","SUM_Andalas","","","no_unique_definition_match","unresolved"
"95508","b_ormok","ormok","14011","zz_placeholder_14011","","","no_unique_definition_match","unresolved"
"95513","b_biliran","biliran","11309","SUM_Batu_Betil","","","no_unique_definition_match","unresolved"
"95522","b_abuyog","abuyog","14012","zz_placeholder_14012","","","no_unique_definition_match","unresolved"
"95527","b_limasawa","limasawa","11307","SUM_Menggala","","","no_unique_definition_match","unresolved"
"95544","b_butuan","butuan","14014","zz_placeholder_14014","","","no_unique_definition_match","unresolved"
"95549","b_suligaw","suligaw","14013","zz_placeholder_14013","","","no_unique_definition_match","unresolved"
"95554","b_dinagat","dinagat","11304","SUM_FIC_Rawatimur","","","no_unique_definition_match","unresolved"
"95563","b_tandag","tandag","14087","zz_placeholder_14087","","","no_unique_definition_match","unresolved"
"95568","b_lianga","lianga","14086","zz_placeholder_14086","","","no_unique_definition_match","unresolved"
"95577","b_agusan","agusan","14015","zz_placeholder_14015","","","no_unique_definition_match","unresolved"
"95582","b_linao","linao","11306","SUM_Tulangbawang","","","no_unique_definition_match","unresolved"
"95595","b_dabaw","dabaw","14032","zz_placeholder_14032","","","no_unique_definition_match","unresolved"
"95600","b_bisaya","bisaya","14016","zz_placeholder_14016","","","no_unique_definition_match","unresolved"
"95609","b_mansaka","mansaka","14017","zz_placeholder_14017","","","no_unique_definition_match","unresolved"
"95614","b_baganga","baganga","14085","zz_placeholder_14085","","","no_unique_definition_match","unresolved"
"95627","b_himologan","himologan","14018","zz_placeholder_14018","","","no_unique_definition_match","unresolved"
"95632","b_kabangalasan","kabangalasan","14019","zz_placeholder_14019","","","no_unique_definition_match","unresolved"
"95641","b_ramulog","ramulog","11305","SUM_Mesuji","","","no_unique_definition_match","unresolved"
"95646","b_ag_ramag","ag_ramag","11651","FIC_Amur_Nendadu","","","no_unique_definition_match","unresolved"
"95671","b_kotabatu","kotabatu","14021","zz_placeholder_14021","","","no_unique_definition_match","unresolved"
"95680","b_buayan","buayan","14031","zz_placeholder_14031","","","no_unique_definition_match","unresolved"
"95689","b_kidapawan","kidapawan","14022","zz_placeholder_14022","","","no_unique_definition_match","unresolved"
"95694","b_kalalaw","kalalaw","11652","FIC_Amur_Jianali","","","no_unique_definition_match","unresolved"
"95707","b_buluan","buluan","14023","zz_placeholder_14023","","","no_unique_definition_match","unresolved"
"95712","b_marb_el","marb_el","11653","FIC_Amur_Nalidu","","","no_unique_definition_match","unresolved"
"95717","b_flomlok","flomlok","14020","zz_placeholder_14020","","","no_unique_definition_match","unresolved"
"95726","b_dinadasan","dinadasan","11654","Amur_Taizhou","","","no_unique_definition_match","unresolved"
"95732","b_lais_ph","lais_ph","14084","zz_placeholder_14084","","","no_unique_definition_match","unresolved"
"95745","b_masiu","masiu","11470","Gengma","","","no_unique_definition_match","unresolved"
"95750","b_bayabao","bayabao","11154","BOR_Selamban","","","no_unique_definition_match","unresolved"
"95759","b_unayan","unayan","14024","zz_placeholder_14024","","","no_unique_definition_match","unresolved"
"95764","b_banoi","banoi","14083","zz_placeholder_14083","","","no_unique_definition_match","unresolved"
"95777","b_samboangan","samboangan","14029","zz_placeholder_14029","","","no_unique_definition_match","unresolved"
"95782","b_bakalan","bakalan","14028","zz_placeholder_14028","","","no_unique_definition_match","unresolved"
"95787","b_kipit","kipit","14082","zz_placeholder_14082","","","no_unique_definition_match","unresolved"
"95796","b_dapitan","dapitan","14027","zz_placeholder_14027","","","no_unique_definition_match","unresolved"
"95801","b_layawan","layawan","14025","zz_placeholder_14025","","","no_unique_definition_match","unresolved"
"95806","b_kumalarang","kumalarang","14026","zz_placeholder_14026","","","no_unique_definition_match","unresolved"
"95823","b_maimbung","maimbung","14030","zz_placeholder_14030","","","no_unique_definition_match","unresolved"
"95828","b_tagima","tagima","11153","BOR_Tanjung_Selor","","","no_unique_definition_match","unresolved"
"95833","b_jawi_jawi","jawi_jawi","11150","BOR_Sangkulirang","","","no_unique_definition_match","unresolved"
"95847","b_ipolot","ipolot","13994","zz_placeholder_13994","","","no_unique_definition_match","unresolved"
"95853","b_balabak","balabak","14109","zz_placeholder_14109","","","no_unique_definition_match","unresolved"
"95858","b_aborlan","aborlan","14108","zz_placeholder_14108","","","no_unique_definition_match","unresolved"
"95868","b_taytay_2","taytay_2","13995","zz_placeholder_13995","","","no_unique_definition_match","unresolved"
"95873","b_irawan","irawan","14107","zz_placeholder_14107","","","no_unique_definition_match","unresolved"
"95878","b_busuanga","busuanga","14106","zz_placeholder_14106","","","no_unique_definition_match","unresolved"
"95893","b_kinabatangan","kinabatangan","11479","Keng_Tung","","","no_unique_definition_match","unresolved"
"95898","b_sandakan","sandakan","12987","zz_placeholder_12987","","","no_unique_definition_match","unresolved"
"95903","b_beluran","beluran","12988","b_tanzhou_xiangtan","","","no_unique_definition_match","unresolved"
"95912","b_tomborungan","tomborungan","12989","b_tanzhou_xinhua","","","no_unique_definition_match","unresolved"
"95917","b_pertan","pertan","11478","Muze","","","no_unique_definition_match","unresolved"
"95978","b_chuuzan","chuuzan","13891","zz_placeholder_13891","","","no_unique_definition_match","unresolved"
"95987","b_nanzan","nanzan","13788","zz_placeholder_13788","","","no_unique_definition_match","unresolved"
"96000","b_hokuzan","hokuzan","13890","zz_placeholder_13890","","","no_unique_definition_match","unresolved"
"96009","b_amami","amami","13729","zz_placeholder_13729","","","no_unique_definition_match","unresolved"
"96033","b_saki","saki","13787","zz_placeholder_13787","","","no_unique_definition_match","unresolved"
"96051","b_miyako","miyako","13889","zz_placeholder_13889","","","no_unique_definition_match","unresolved"
"96097","b_ambon","ambon","11701","FIC_Amur_Cangcao","","","no_unique_definition_match","unresolved"
"96102","b_piru","piru","11702","FIC_Amur_Gonghejiang","","","no_unique_definition_match","unresolved"
"96130","b_bobot","bobot","11706","FIC_Liao_Xilin","","","no_unique_definition_match","unresolved"
"96135","b_masiwang","masiwang","11707","Liao_Qingzhou","","","no_unique_definition_match","unresolved"
"96203","b_sanana","sanana","11695","Amur_Dazhou","","","no_unique_definition_match","unresolved"
"96208","b_taliabu","taliabu","11696","FIC_Amur_Dahedu","","","no_unique_definition_match","unresolved"
"96221","b_namrole","namrole","11697","FIC_Amur_Henghetieli","","","no_unique_definition_match","unresolved"
"96226","b_namlea","namlea","11699","FIC_Amur_Fancao","","","no_unique_definition_match","unresolved"
"96243","b_tidore","tidore","11709","Liao_Linhuang","","","no_unique_definition_match","unresolved"
"96252","b_ternate","ternate","11710","Liao_Songzhanzhou","","","no_unique_definition_match","unresolved"
"96261","b_tobelo","tobelo","11711","Liao_Zuzhou","","","no_unique_definition_match","unresolved"
"96266","b_morotai","morotai","11713","FIC_Liao_Dalinuor","","","no_unique_definition_match","unresolved"
"96275","b_wasile","wasile","11714","FIC_Liao_Hongdali","","","no_unique_definition_match","unresolved"
"96280","b_binagara","binagara","11715","Liao_Yikunzhou","","","no_unique_definition_match","unresolved"
"96289","b_bajan","bajan","11716","Liao_Fengzhou","","","no_unique_definition_match","unresolved"
"96294","b_obira","obira","11717","Liao_Yungzhou","","","no_unique_definition_match","unresolved"
"96303","b_weda","weda","11718","Liao_Gaozhou","","","no_unique_definition_match","unresolved"
"96308","b_gane","gane","11719","Liao_Songshanzhou","","","no_unique_definition_match","unresolved"
"96313","b_maba","maba","11720","Liao_Enzhou","","","no_unique_definition_match","unresolved"
"96326","b_waisai","waisai","11722","FIC_Liao_Wuluan","","","no_unique_definition_match","unresolved"
"96335","b_samate","samate","11723","FIC_Liao_Liquan","","","no_unique_definition_match","unresolved"
"96344","b_matbat","matbat","11724","Liao_Wuzhou","","","no_unique_definition_match","unresolved"
"96362","b_palu","palu","11161","BOR_Marudu","","","no_unique_definition_match","unresolved"
"96367","b_pipikoro","pipikoro","11169","IMPASSABLE Sulawesi Mountains 5","","","no_unique_definition_match","unresolved"
"96372","b_lore","lore","11235","Sulawesi Lakes south","","","no_unique_definition_match","unresolved"
"96381","b_pasangkayu","pasangkayu","11220","MAL_Waru","","","no_unique_definition_match","unresolved"
"96386","b_baras","baras","11236","IMPASSABLE Sumatra mountains 1","","","no_unique_definition_match","unresolved"
"96399","b_tolitoli","tolitoli","11210","SUL_Gorontalo","","","no_unique_definition_match","unresolved"
"96404","b_sojol","sojol","11194","SUL_Balantak","","","no_unique_definition_match","unresolved"
"96409","b_balaesang","balaesang","11190","SUL_Bhauu","","","no_unique_definition_match","unresolved"
"96418","b_tinombo","tinombo","11224","MAL_Bacan","","","no_unique_definition_match","unresolved"
"96423","b_lambunu","lambunu","11234","Sulawesi Lakes central","","","no_unique_definition_match","unresolved"
"96436","b_hulondalo","hulondalo","11219","MAL_Wahai","","","no_unique_definition_match","unresolved"
"96441","b_tilamuta","tilamuta","11222","MAL_Waisai","","","no_unique_definition_match","unresolved"
"96446","b_marisa","marisa","11206","SUL_Parigi","","","no_unique_definition_match","unresolved"
"96455","b_lolak","lolak","11237","IMPASSABLE Sumatra mountains 2","","","no_unique_definition_match","unresolved"
"96460","b_sumalata","sumalata","11182","SUL_Towuti","","","no_unique_definition_match","unresolved"
"96465","b_buol","buol","11181","SUL_Pano","","","no_unique_definition_match","unresolved"
"96474","b_molibagu","molibagu","11175","SUL_Tosora","","","no_unique_definition_match","unresolved"
"96479","b_suwawa","suwawa","11212","SUL_Bolaang","","","no_unique_definition_match","unresolved"
"96492","b_manado","manado","11186","SUL_Kendari","","","no_unique_definition_match","unresolved"
"96497","b_karakelong","karakelong","11162","BOR_Ranau","","","no_unique_definition_match","unresolved"
"96502","b_tomohon","tomohon","11229","MAL_Ternate","","","no_unique_definition_match","unresolved"
"96511","b_tondano","tondano","11192","SUL_Kabaena","","","no_unique_definition_match","unresolved"
"96516","b_modayag","modayag","11233","Borneo Lakes","","","no_unique_definition_match","unresolved"
"96529","b_luwuk","luwuk","11187","SUL_Wowoni","","","no_unique_definition_match","unresolved"
"96534","b_bunta","bunta","11188","SUL_Tukangbesi","","","no_unique_definition_match","unresolved"
"96539","b_ampana","ampana","11197","SUL_Togian","","","no_unique_definition_match","unresolved"
"96548","b_salakan","salakan","11168","IMPASSABLE Sulawesi Mountains 4","","","no_unique_definition_match","unresolved"
"96553","b_bualemo","bualemo","11205","SUL_Donggala","","","no_unique_definition_match","unresolved"
"96566","b_poso","poso","11176","SUL_Palopo","","","no_unique_definition_match","unresolved"
"96571","b_pamona","pamona","11177","SUL_Malangke","","","no_unique_definition_match","unresolved"
"96576","b_malakosa","malakosa","11213","SUL_Wenang","","","no_unique_definition_match","unresolved"
"96585","b_beturube","beturube","11239","IMPASSABLE Sumatra mountains 4","","","no_unique_definition_match","unresolved"
"96590","b_kolonodale","kolonodale","11195","SUL_Luwuk","","","no_unique_definition_match","unresolved"
"96616","b_malili","malili","11230","MAL_Jailolo","","","no_unique_definition_match","unresolved"
"96621","b_beteleme","beteleme","11198","SUL_Tojo","","","no_unique_definition_match","unresolved"
"96630","b_marsaoleh","marsaoleh","11172","SUL_Boni","","","no_unique_definition_match","unresolved"
"96635","b_asera","asera","11173","SUL_Bungoro","","","no_unique_definition_match","unresolved"
"96644","b_lasusua","lasusua","11226","MAL_Tidore","","","no_unique_definition_match","unresolved"
"96649","b_porehu","porehu","11228","MAL_Wasile","","","no_unique_definition_match","unresolved"
"96662","b_muna","muna","11167","IMPASSABLE Sulawesi Mountains 3","","","no_unique_definition_match","unresolved"
"96667","b_kabaena","kabaena","11170","SUL_Makassar","","","no_unique_definition_match","unresolved"
"96676","b_baubau","baubau","11166","IMPASSABLE Sulawesi Mountains 2","","","no_unique_definition_match","unresolved"
"96681","b_bangkudu","bangkudu","11165","IMPASSABLE Sulawesi Mountains 1","","","no_unique_definition_match","unresolved"
"96712","b_tinanggea","tinanggea","11184","SUL_Kolaka","","","no_unique_definition_match","unresolved"
"96717","b_konda","konda","11189","SUL_Goram","","","no_unique_definition_match","unresolved"
"96726","b_bombana","bombana","11218","MAL_Ambwan","","","no_unique_definition_match","unresolved"
"96731","b_pomalaa","pomalaa","11185","SUL_Polean","","","no_unique_definition_match","unresolved"
"96740","b_kendari","kendari","11221","MAL_Misool","","","no_unique_definition_match","unresolved"
"96745","b_latoma","latoma","11183","SUL_Rahambuu","","","no_unique_definition_match","unresolved"
"96750","b_kolaka","kolaka","11225","MAL_Weda","","","no_unique_definition_match","unresolved"
"96773","b_makassar","makassar","11232","IMPASSABLE Borneo Mountains 4","","","no_unique_definition_match","unresolved"
"96778","b_sungguminasa","sungguminasa","11211","SUL_Suwawa","","","no_unique_definition_match","unresolved"
"96783","b_bulukumba","bulukumba","11208","SUL_Bolango","","","no_unique_definition_match","unresolved"
"96788","b_selayar","selayar","11214","SUL_Sangihe","","","no_unique_definition_match","unresolved"
"96797","b_watampone","watampone","11209","SUL_Kali","","","no_unique_definition_match","unresolved"
"96802","b_sopeng","sopeng","11215","IMPASSABLE Islands east of north Sulawesi","","","no_unique_definition_match","unresolved"
"96807","b_palattae","palattae","11216","MAL_Sula","","","no_unique_definition_match","unresolved"
"96812","b_parepare","parepare","11178","SUL_Ussu","","","no_unique_definition_match","unresolved"
"96826","b_burau","burau","11223","MAL_Obi","","","no_unique_definition_match","unresolved"
"96831","b_palopo","palopo","11203","SUL_Tamala","","","no_unique_definition_match","unresolved"
"96840","b_larompong","larompong","11217","MAL_Buru","","","no_unique_definition_match","unresolved"
"96845","b_sengkang","sengkang","11238","IMPASSABLE Sumatra mountains 3","","","no_unique_definition_match","unresolved"
"96850","b_sidenreng","sidenreng","11174","SUL_Amparita","","","no_unique_definition_match","unresolved"
"96863","b_topoyo","topoyo","11201","SUL_Poso","","","no_unique_definition_match","unresolved"
"96868","b_kalukku","kalukku","11193","SUL_Banggai","","","no_unique_definition_match","unresolved"
"96877","b_seko","seko","11202","SUL_Lemo_Lemo","","","no_unique_definition_match","unresolved"
"96882","b_sadan","sadan","11204","SUL_Tipor","","","no_unique_definition_match","unresolved"
"96895","b_mamuju","mamuju","11164","BOR_Kudat","","","no_unique_definition_match","unresolved"
"96900","b_majene","majene","11180","SUL_Tamboa","","","no_unique_definition_match","unresolved"
"96909","b_toraja","toraja","11171","SUL_Bantaeg","","","no_unique_definition_match","unresolved"
"96914","b_mamasa","mamasa","11199","SUL_Waya","","","no_unique_definition_match","unresolved"
"96919","b_polewali","polewali","11191","SUL_Muna","","","no_unique_definition_match","unresolved"
"101632","b_zetang","zetang","9230","Zetang","","","already_matches_expected_name","kept"
"101637","b_taktse","taktse","9226","Taktse","","","already_matches_expected_name","kept"
"101642","b_yumbu_lakhang","yumbu_lakhang","9229","Yumbu_Lakhang","","","already_matches_expected_name","kept"
"101647","b_qusum","qusum","9231","Qusum","","","already_matches_expected_name","kept"
"101656","b_nagarze","nagarze","9223","Nagarze","","","already_matches_expected_name","kept"
"101661","b_gonggar","gonggar","9232","Gonggar","","","already_matches_expected_name","kept"
"101670","b_comai","comai","9225","Comai","","","already_matches_expected_name","kept"
"101675","b_lhozhag","lhozhag","9224","Lhozhag","","","already_matches_expected_name","kept"
"101684","b_gyaca","gyaca","9233","Gyaca","","","already_matches_expected_name","kept"
"101689","b_daklha_gampo","daklha_gampo","9234","Daklha_Gampo","","","already_matches_expected_name","kept"
"101698","b_nang","nang","9235","Nang","","","already_matches_expected_name","kept"
"101703","b_gedang","gedang","9265","Gedang","","","already_matches_expected_name","kept"
