"root","barony","source_type","old_source_id","final_new_id","reason"
"e_andong","b_Liao_Yizhou","orijinal","11736","11736","tracking"
"e_andong","b_Liao_Fengzhou3","orijinal","11741","11741","tracking"
"e_andong","b_Liao_Jizhou","orijinal","11742","11742","tracking"
"e_andong","b_Liao_Xinzhou","orijinal","11752","11752","tracking"
"e_andong","b_FIC_Liao_Fuyunan","orijinal","11749","11749","tracking"
"e_andong","b_Liao_Xijing","orijinal","11806","11806","tracking"
"e_andong","b_Liao_Luzhou2","orijinal","11840","11840","tracking"
"e_andong","b_Liao_Fusong","orijinal","11835","11835","tracking"
"e_andong","b_FIC_Liao_Changbaishan","orijinal","11836","11836","tracking"
"e_andong","b_FIC_Liao_Tianchi","orijinal","11837","11837","tracking"
"e_andong","b_Liao_Zhengzhou","orijinal","11802","11802","tracking"
"e_andong","b_Liao_Kuandianzi","orijinal","11801","11801","tracking"
"e_andong","b_Liao_Huanzhou","orijinal","11805","11805","tracking"
"e_andong","b_FIC_Liao_Yaluan","orijinal","11807","11807","tracking"
"e_andong","b_Liao_Changling","orijinal","11809","11809","tracking"
"e_andong","b_FIC_Liao_Quliuan","orijinal","11748","11748","tracking"
"e_andong","b_FIC_Liao_Beichang","orijinal","11750","11750","tracking"
"e_andong","b_Liao_Hezhou","orijinal","11808","11808","tracking"
"e_andong","b_FIC_Liao_Hongfucun","orijinal","11751","11751","tracking"
"e_andong","b_FIC_Liao_Baichang","orijinal","11804","11804","tracking"
"e_andong","b_Liao_Nanjing","orijinal","11842","11842","tracking"
"e_andong","b_Liao_Tianqing","orijinal","11841","11841","tracking"
"e_andong","b_FIC_Liao_Nanhaikou","orijinal","11843","11843","tracking"
"e_andong","b_Liao_Fengzhou4","orijinal","11844","11844","tracking"
"e_andong","b_FIC_Liao_Nandongkou","orijinal","11845","11845","tracking"
"e_andong","b_Liao_Dongjing","orijinal","11848","11848","tracking"
"e_andong","b_Liao_Helan","orijinal","11846","11846","tracking"
"e_andong","b_Liao_Wanhaifu","orijinal","11847","11847","tracking"
"e_andong","b_Liao_Lungyuanfu","orijinal","11849","11849","tracking"
"e_andong","b_FIC_Liao_Huanghekou","orijinal","11850","11850","tracking"
"e_andong","b_FIC_Liao_Tumen","orijinal","11831","11831","tracking"
"e_andong","b_Liao_Shenyang","orijinal","11785","11785","tracking"
"e_andong","b_Liao_Tangzhou","orijinal","11784","11784","tracking"
"e_andong","b_Liao_Liaoyang","orijinal","11786","11786","tracking"
"e_andong","b_Liao_Haizhou","orijinal","11787","11787","tracking"
"e_andong","b_Liao_Yaozhou","orijinal","11788","11788","tracking"
"e_andong","b_Liao_Yinzhou","orijinal","11782","11782","tracking"
"e_andong","b_Liao_Qizhou","orijinal","11781","11781","tracking"
"e_andong","b_Liao_Guangzhou","orijinal","11783","11783","tracking"
"e_andong","b_FIC_Liao_Huangcaocun","orijinal","11803","11803","tracking"
"e_andong","b_Liao_Zhenzhou","orijinal","11790","11790","tracking"
"e_andong","b_Liao_Fuping","orijinal","11791","11791","tracking"
"e_andong","b_Liao_Suning","orijinal","11792","11792","tracking"
"e_andong","b_FIC_Liao_Biliujiang","orijinal","11793","11793","tracking"
"e_andong","b_Liao_Diezhou","orijinal","11794","11794","tracking"
"e_andong","b_Liao_Tongzhou","orijinal","11789","11789","tracking"
"e_andong","b_Liao_Kaizhou","orijinal","11795","11795","tracking"
"e_andong","b_Liao_Dandong","orijinal","11796","11796","tracking"
"e_andong","b_Liao_Guidezhou","orijinal","11799","11799","tracking"
"e_andong","b_Liao_Xiyuan","orijinal","11798","11798","tracking"
"e_andong","b_Liao_Fengcheng","orijinal","11800","11800","tracking"
"e_andong","b_FIC_Liao_Shaozijiang","orijinal","11797","11797","tracking"
"e_andong","b_FIC_Amur_Jiahuangtou","orijinal","11638","11638","tracking"
"e_andong","b_FIC_Amur_Caoqiu","orijinal","11639","11639","tracking"
"e_andong","b_FIC_Amur_Ganheyang","orijinal","11637","11637","tracking"
"e_andong","b_FIC_Amur_Xinener","orijinal","11640","11640","tracking"
"e_andong","b_FIC_Amur_Xinganling","orijinal","11641","11641","tracking"
"e_andong","b_FIC_Amur_Zhongnenjiang","orijinal","11647","11647","tracking"
"e_andong","b_FIC_Amur_Baihetudi","orijinal","11646","11646","tracking"
"e_andong","b_FIC_Amur_Jindiaotudi","orijinal","11645","11645","tracking"
"e_andong","b_FIC_Amur_Bailangtudi","orijinal","11644","11644","tracking"
"e_andong","b_FIC_Amur_Xianbeishan","orijinal","11642","11642","tracking"
"e_andong","b_FIC_Amur_Gaocaoer","orijinal","11643","11643","tracking"
"e_andong","b_FIC_Amur_Jialuotuo","orijinal","11650","11650","tracking"
"e_andong","b_FIC_Amur_Jinshujiang","orijinal","11649","11649","tracking"
"e_andong","b_FIC_Amur_Yalujiang","orijinal","11648","11648","tracking"
"e_andong","b_FIC_Amur_Nendadu","orijinal","11651","11651","tracking"
"e_andong","b_FIC_Amur_Jialingxi","orijinal","11631","11631","tracking"
"e_andong","b_FIC_Amur_Yuancao","orijinal","11629","11629","tracking"
"e_andong","b_FIC_Amur_Hurka","orijinal","11630","11630","tracking"
"e_andong","b_FIC_Amur_Beihelin","orijinal","11627","11627","tracking"
"e_andong","b_FIC_Amur_Humari","orijinal","11628","11628","tracking"
"e_andong","b_FIC_Mong_Banouhe","orijinal","11610","11610","tracking"
"e_andong","b_FIC_Amur_Jiapowo","orijinal","11632","11632","tracking"
"e_andong","b_FIC_Amur_Iskenhe","orijinal","11633","11633","tracking"
"e_andong","b_FIC_Amur_Ganyijiang","orijinal","11634","11634","tracking"
"e_andong","b_FIC_Amur_Ganhejiang","orijinal","11635","11635","tracking"
"e_andong","b_Jiqin_Hari","orijinal","11657","11657","tracking"
"e_andong","b_FIC_Amur_Jiaruzhe","orijinal","11658","11658","tracking"
"e_andong","b_FIC_Amur_Xuduohubo","orijinal","11659","11659","tracking"
"e_andong","b_FIC_Amur_Nenshidi","orijinal","11667","11667","tracking"
"e_andong","b_FIC_Amur_Ruzhejiang","orijinal","11661","11661","tracking"
"e_andong","b_FIC_Amur_Dalukou","orijinal","11660","11660","tracking"
"e_andong","b_FIC_Amur_Heyucun","orijinal","11662","11662","tracking"
"e_andong","b_FIC_Amur_Fanlinan","orijinal","11665","11665","tracking"
"e_andong","b_FIC_Amur_Pilutidu","orijinal","11663","11663","tracking"
"e_andong","b_FIC_Amur_Nenshuide","orijinal","11666","11666","tracking"
"e_andong","b_Amur_Puyu","orijinal","11671","11671","tracking"
"e_andong","b_FIC_Amur_Xipuyu","orijinal","11670","11670","tracking"
"e_andong","b_FIC_Amur_Fulunshan","orijinal","11672","11672","tracking"
"e_andong","b_FIC_Amur_Yemaotudi","orijinal","11673","11673","tracking"
"e_andong","b_Amur_Mergen","orijinal","11680","11680","tracking"
"e_andong","b_FIC_Amur_Xijiadamo","orijinal","11678","11678","tracking"
"e_andong","b_FIC_Amur_Xiaoqiu","orijinal","11679","11679","tracking"
"e_andong","b_FIC_Amur_Luhean","orijinal","11677","11677","tracking"
"e_andong","b_FIC_Amur_Jiashanbei","orijinal","11682","11682","tracking"
"e_andong","b_FIC_Amur_Dongweian","orijinal","11681","11681","tracking"
"e_andong","b_FIC_Amur_Nemorjiang","orijinal","11668","11668","tracking"
"e_andong","b_FIC_Amur_Jinshuhe","orijinal","11669","11669","tracking"
"e_andong","b_FIC_Amur_Heisenlin","orijinal","11674","11674","tracking"
"e_andong","b_FIC_Amur_Linyuan","orijinal","11675","11675","tracking"
"e_andong","b_FIC_Amur_Yuanlin","orijinal","11676","11676","tracking"
"e_andong","b_Amur_Suihua","orijinal","11690","11690","tracking"
"e_andong","b_FIC_Amur_Lindu","orijinal","11689","11689","tracking"
"e_andong","b_FIC_Amur_Yingcao","orijinal","11698","11698","tracking"
"e_andong","b_FIC_Amur_Yingsenlin","orijinal","11684","11684","tracking"
"e_andong","b_FIC_Amur_Heilonglin","orijinal","11688","11688","tracking"
"e_andong","b_FIC_Amur_Longcaoan","orijinal","11687","11687","tracking"
"e_andong","b_FIC_Amur_Lupingyuan","orijinal","11683","11683","tracking"
"e_andong","b_FIC_Amur_Yemantudi","orijinal","11685","11685","tracking"
"e_andong","b_FIC_Amur_Yerencao","orijinal","11686","11686","tracking"
"e_andong","b_FIC_Amur_Fancao","orijinal","11699","11699","tracking"
"e_andong","b_FIC_Amur_Erliuyu","orijinal","11700","11700","tracking"
"e_andong","b_FIC_Amur_Cangcao","orijinal","11701","11701","tracking"
"e_andong","b_FIC_Amur_Gonghejiang","orijinal","11702","11702","tracking"
"e_andong","b_FIC_Amur_Dasenlin","orijinal","11664","11664","tracking"
"e_andong","b_FIC_Mong_Zuunbuir","orijinal","11570","11570","tracking"
"e_andong","b_FIC_Mong_Xisaiyin","orijinal","11571","11571","tracking"
"e_andong","b_FIC_Mong_Beiheisha","orijinal","11577","11577","tracking"
"e_andong","b_FIC_Mong_Nanchezi","orijinal","11576","11576","tracking"
"e_andong","b_FIC_Mong_Jiasaihe","orijinal","11572","11572","tracking"
"e_andong","b_FIC_Mong_Dongheisha","orijinal","11573","11573","tracking"
"e_andong","b_FIC_Mong_Chezier","orijinal","11574","11574","tracking"
"e_andong","b_FIC_Mong_Kharulagai","orijinal","11575","11575","tracking"
"e_andong","b_FIC_Mong_Oyuhulun","orijinal","11623","11623","tracking"
"e_andong","b_FIC_Mong_Khailangol","orijinal","11624","11624","tracking"
"e_andong","b_FIC_Mong_Kharbuir","orijinal","11625","11625","tracking"
"e_andong","b_FIC_Mong_Khalkagol","orijinal","11626","11626","tracking"
"e_andong","b_Liao_Wuzhou","orijinal","11724","11724","tracking"
"e_andong","b_FIC_Liao_Liquan","orijinal","11723","11723","tracking"
"e_andong","b_FIC_Liao_Wuluan","orijinal","11722","11722","tracking"
"e_andong","b_FIC_Amur_Shangwulu","orijinal","11656","11656","tracking"
"e_andong","b_Mong_Pibeihe","orijinal","11622","11622","tracking"
"e_andong","b_FIC_Mong_Genhegol","orijinal","11620","11620","tracking"
"e_andong","b_FIC_Mong_Olanuur","orijinal","11621","11621","tracking"
"e_andong","b_FIC_Mong_Banukhol","orijinal","11609","11609","tracking"
"e_andong","b_FIC_Mong_Kamaraekh","orijinal","11611","11611","tracking"
"e_andong","b_FIC_Mong_Ilkuriuul","orijinal","11612","11612","tracking"
"e_andong","b_FIC_Mong_Xiailehuli","orijinal","11613","11613","tracking"
"e_andong","b_FIC_Mong_Huraalin","orijinal","11608","11608","tracking"
"e_andong","b_FIC_Mong_Oyuulvzar","orijinal","11606","11606","tracking"
"e_andong","b_FIC_Mong_Emurgol","orijinal","11607","11607","tracking"
"e_andong","b_FIC_Mong_Telburgol","orijinal","11619","11619","tracking"
"e_andong","b_FIC_Mong_Gangoluul","orijinal","11617","11617","tracking"
"e_andong","b_FIC_Mong_Nyurgol","orijinal","11618","11618","tracking"
"e_andong","b_FIC_Mong_Hailargol","orijinal","11616","11616","tracking"
"e_andong","b_FIC_Mong_Gaoxuanya","orijinal","11614","11614","tracking"
"e_andong","b_FIC_Mong_Hailarekh","orijinal","11615","11615","tracking"
"e_andong","b_Liao_Linhuang","orijinal","11709","11709","tracking"
"e_andong","b_Liao_Huaizhou","orijinal","11708","11708","tracking"
"e_andong","b_Liao_Songzhanzhou","orijinal","11710","11710","tracking"
"e_andong","b_Liao_Zuzhou","orijinal","11711","11711","tracking"
"e_andong","b_Liao_Yungzhou","orijinal","11717","11717","tracking"
"e_andong","b_Liao_Raozhou","orijinal","11712","11712","tracking"
"e_andong","b_Liao_Qingzhou","orijinal","11707","11707","tracking"
"e_andong","b_FIC_Liao_Xilin","orijinal","11706","11706","tracking"
"e_andong","b_FIC_Liao_Ulanulagai","orijinal","11703","11703","tracking"
"e_andong","b_FIC_Liao_Ulanuer","orijinal","11704","11704","tracking"
"e_andong","b_FIC_Liao_Charnoer","orijinal","11705","11705","tracking"
"e_andong","b_Liao_Longhuazhou","orijinal","11756","11756","tracking"
"e_andong","b_Liao_Jiangshengzhou","orijinal","11755","11755","tracking"
"e_andong","b_FIC_Liao_Huopingan","orijinal","11728","11728","tracking"
"e_andong","b_FIC_Liao_Matudi","orijinal","11725","11725","tracking"
"e_andong","b_FIC_Liao_Baicaoer","orijinal","11726","11726","tracking"
"e_andong","b_FIC_Liao_Caoyuanan","orijinal","11727","11727","tracking"
"e_andong","b_FIC_Liao_Dalinuor","orijinal","11713","11713","tracking"
"e_andong","b_FIC_Liao_Hongdali","orijinal","11714","11714","tracking"
"e_andong","b_Liao_Wuzhou2","orijinal","11769","11769","tracking"
"e_andong","b_Liao_Weizhou2","orijinal","11767","11767","tracking"
"e_andong","b_Liao_Fuzhou","orijinal","11768","11768","tracking"
"e_andong","b_Liao_Yuanzhou","orijinal","11770","11770","tracking"
"e_andong","b_Liao_Yizhou2","orijinal","11757","11757","tracking"
"e_andong","b_Amur_Taizhou","orijinal","11654","11654","tracking"
"e_andong","b_FIC_Amur_Jianali","orijinal","11652","11652","tracking"
"e_andong","b_FIC_Amur_Nalidu","orijinal","11653","11653","tracking"
"e_andong","b_FIC_Amur_Hongan","orijinal","11655","11655","tracking"
"e_andong","b_Liao_Ningzhou","orijinal","11733","11733","tracking"
"e_andong","b_Liao_Fengzhou2","orijinal","11732","11732","tracking"
"e_andong","b_Liao_Taonan","orijinal","11731","11731","tracking"
"e_andong","b_Liao_Chunzhou","orijinal","11734","11734","tracking"
"e_andong","b_Liao_Changchun","orijinal","11735","11735","tracking"
"e_andong","b_FIC_Liao_Yumitudi","orijinal","11737","11737","tracking"
"e_andong","b_FIC_Liao_Heihorqin","orijinal","11738","11738","tracking"
"e_andong","b_FIC_Liao_Shuangliao","orijinal","11740","11740","tracking"
"e_andong","b_FIC_Liao_Horqin","orijinal","11739","11739","tracking"
"e_andong","b_FIC_Liao_Bayintailai","orijinal","11729","11729","tracking"
"e_andong","b_FIC_Liao_Zhanyu","orijinal","11730","11730","tracking"
"e_andong","b_EMan_Yizhou","orijinal","11870","11870","tracking"
"e_andong","b_FIC_EMan_Beidongan","orijinal","11869","11869","tracking"
"e_andong","b_FIC_EMan_Heihubo","orijinal","11862","11862","tracking"
"e_andong","b_EMan_Jixi","orijinal","11871","11871","tracking"
"e_andong","b_FIC_EMan_Dongxian","orijinal","11872","11872","tracking"
"e_andong","b_FIC_EMan_Dongying","orijinal","11856","11856","tracking"
"e_andong","b_Liao_Delizhen","orijinal","11816","11816","tracking"
"e_andong","b_FIC_Liao_Xitielian","orijinal","11815","11815","tracking"
"e_andong","b_FIC_EMan_Zhongtieli","orijinal","11855","11855","tracking"
"e_andong","b_EMan_Huligai","orijinal","11854","11854","tracking"
"e_andong","b_FIC_EMan_Hulilusean","orijinal","11857","11857","tracking"
"e_andong","b_FIC_EMan_Qiligashan","orijinal","11861","11861","tracking"
"e_andong","b_FIC_Amur_Dahedu","orijinal","11696","11696","tracking"
"e_andong","b_FIC_Amur_Henghetieli","orijinal","11697","11697","tracking"
"e_andong","b_Amur_Dazhou","orijinal","11695","11695","tracking"
"e_andong","b_FIC_Amur_Haixidu","orijinal","11692","11692","tracking"
"e_andong","b_FIC_Amur_Helincun","orijinal","11694","11694","tracking"
"e_andong","b_FIC_Amur_Ilanshan","orijinal","11691","11691","tracking"
"e_andong","b_FIC_Amur_Senlincun","orijinal","11693","11693","tracking"
"e_andong","b_FIC_EMan_Baihuaicun","orijinal","11858","11858","tracking"
"e_andong","b_FIC_EMan_Songhuajiang","orijinal","11859","11859","tracking"
"e_andong","b_FIC_EMan_Huaicao","orijinal","11860","11860","tracking"
"e_andong","b_FIC_EMan_Dacun","orijinal","11864","11864","tracking"
"e_andong","b_FIC_EMan_Huanghuai","orijinal","11863","11863","tracking"
"e_andong","b_FIC_EMan_Beihuaicun","orijinal","11865","11865","tracking"
"e_andong","b_FIC_EMan_Naolijiang","orijinal","11868","11868","tracking"
"e_andong","b_FIC_EMan_Bixinjiang","orijinal","11895","11895","tracking"
"e_andong","b_EMan_Huazhou","orijinal","11913","11913","tracking"
"e_andong","b_Liao_Jianzhou2","orijinal","11851","11851","tracking"
"e_andong","b_FIC_EMan_Shuaibinan","orijinal","11914","11914","tracking"
"e_andong","b_FIC_EMan_Nanxingkai","orijinal","11873","11873","tracking"
"e_andong","b_EMan_Dingzhou","orijinal","11911","11911","tracking"
"e_andong","b_EMan_Yongmingcheng","orijinal","11912","11912","tracking"
"e_andong","b_FIC_EMan_Dinglian","orijinal","11910","11910","tracking"
"e_andong","b_FIC_EMan_Shanganjugu","orijinal","11909","11909","tracking"
"e_andong","b_EMan_Anzhou","orijinal","11905","11905","tracking"
"e_andong","b_FIC_EMan_Silata_an","orijinal","11906","11906","tracking"
"e_andong","b_FIC_EMan_Luseqiu","orijinal","11907","11907","tracking"
"e_andong","b_FIC_EMan_Beiqiulin","orijinal","11902","11902","tracking"
"e_andong","b_FIC_EMan_Zhenzhuhai","orijinal","11904","11904","tracking"
"e_andong","b_FIC_EMan_Heizhuhai","orijinal","11903","11903","tracking"
"e_andong","b_EMan_Ningzhou","orijinal","11899","11899","tracking"
"e_andong","b_FIC_EMan_Qingshancun","orijinal","11900","11900","tracking"
"e_andong","b_FIC_EMan_Huangyuan","orijinal","11901","11901","tracking"
"e_andong","b_EMan_Supin","orijinal","11876","11876","tracking"
"e_andong","b_FIC_EMan_Xuduohe","orijinal","11874","11874","tracking"
"e_andong","b_FIC_EMan_Dongxingkai","orijinal","11875","11875","tracking"
"e_andong","b_FIC_EMan_Sanhean","orijinal","11908","11908","tracking"
"e_andong","b_FIC_EMan_Alimenyang","orijinal","11896","11896","tracking"
"e_andong","b_FIC_EMan_Zhonganyuan","orijinal","11897","11897","tracking"
"e_andong","b_FIC_EMan_Dongning","orijinal","11898","11898","tracking"
"e_andong","b_FIC_EMan_Yozejiang","orijinal","11890","11890","tracking"
"e_andong","b_FIC_EMan_Shuilinhai","orijinal","11889","11889","tracking"
"e_andong","b_Liao_Dading","orijinal","11721","11721","tracking"
"e_andong","b_Liao_Enzhou","orijinal","11720","11720","tracking"
"e_andong","b_Liao_Songshanzhou","orijinal","11719","11719","tracking"
"e_andong","b_cirlzj_jianting","orijinal","12427","12427","tracking"
"e_andong","b_cirlzj_liuheting","orijinal","12417","12417","tracking"
"e_andong","b_cirlzj_beian","orijinal","12429","12429","tracking"
"e_andong","b_cirlzj_chaolijiang","orijinal","12415","12415","tracking"
"e_andong","b_cirlzj_xuefang","orijinal","12416","12416","tracking"
"e_andong","b_cirlzj_luexiating","orijinal","12425","12425","tracking"
"e_andong","b_cirlzj_chengde","orijinal","12426","12426","tracking"
"e_andong","b_cirlzj_xinghua","orijinal","12418","12418","tracking"
"e_andong","b_cirlzj_qinglonghe","orijinal","12420","12420","tracking"
"e_andong","b_cirlzj_caodangzhen","orijinal","12428","12428","tracking"
"e_andong","b_cirlzj_yudaokou","orijinal","12430","12430","tracking"
"e_andong","b_Liao_Wuanzhou","orijinal","11754","11754","tracking"
"e_andong","b_Liao_Jianzhou","orijinal","11753","11753","tracking"
"e_andong","b_Liao_Gaozhou","orijinal","11718","11718","tracking"
"e_andong","b_Liao_Fengzhou","orijinal","11716","11716","tracking"
"e_andong","b_Liao_Yikunzhou","orijinal","11715","11715","tracking"
"e_andong","b_Liao_Chaoyang","orijinal","11759","11759","tracking"
"e_andong","b_Liao_Chuanzhou","orijinal","11761","11761","tracking"
"e_andong","b_Liao_Qianzhou2","orijinal","11772","11772","tracking"
"e_andong","b_Liao_Chengzhou","orijinal","11758","11758","tracking"
"e_andong","b_cirlzj_qinhuangdao","orijinal","12422","12422","tracking"
"e_andong","b_pingzhou","orijinal","9694","4885","tracking"
"e_andong","b_cirlzj_longtan","orijinal","12421","12421","tracking"
"e_andong","b_cirlzj_yuhejing","orijinal","12424","12424","tracking"
"e_andong","b_Liao_Liping","orijinal","11760","11760","tracking"
"e_andong","b_cirlzj_fusu","orijinal","12423","12423","tracking"
"e_andong","b_Liao_Andefu","orijinal","11775","11775","tracking"
"e_andong","b_Liao_Yizhou3","orijinal","11773","11773","tracking"
"e_andong","b_Liao_Xizhou","orijinal","11776","11776","tracking"
"e_andong","b_Liao_Jinzhou","orijinal","11774","11774","tracking"
"e_andong","b_Liao_Liaozhou","orijinal","11765","11765","tracking"
"e_andong","b_Liao_Suizhou","orijinal","11766","11766","tracking"
"e_andong","b_Liao_Shuangzhou","orijinal","11771","11771","tracking"
"e_andong","b_Liao_Xianzhou","orijinal","11762","11762","tracking"
"e_andong","b_Liao_Haibeizhou","orijinal","11763","11763","tracking"
"e_andong","b_Liao_Qianzhou","orijinal","11764","11764","tracking"
"e_andong","b_cirlxj_huanzhou","orijinal","12411","12411","tracking"
"e_andong","b_cirlxj_dongting","orijinal","12409","12409","tracking"
"e_andong","b_cirlxj_nanpo","orijinal","12410","12410","tracking"
"e_andong","b_cirlxj_yangcheng","orijinal","12406","12406","tracking"
"e_andong","b_cirlxj_yunyudi","orijinal","12407","12407","tracking"
"e_andong","b_cirlxj_lilingtaiyi","orijinal","12408","12408","tracking"
"e_srivijaya","b_JAV_Mataram","orijinal","11343","11343","tracking"
"e_srivijaya","b_JAV_Mamrati","orijinal","11342","11342","tracking"
"e_srivijaya","b_JAV_Borobodur","orijinal","11341","11341","tracking"
"e_srivijaya","b_JAV_Wwatan","orijinal","11350","11350","tracking"
"e_srivijaya","b_JAV_Bagaluhan","orijinal","11340","11340","tracking"
"e_srivijaya","b_JAV_Kampak","orijinal","11351","11351","tracking"
"e_srivijaya","b_JAV_Dieng","orijinal","11344","11344","tracking"
"e_srivijaya","b_JAV_Poh_Pitu","orijinal","11345","11345","tracking"
"e_srivijaya","b_JAV_Lwaram","orijinal","11348","11348","tracking"
"e_srivijaya","b_JAV_Kuwu","orijinal","11347","11347","tracking"
"e_srivijaya","b_JAV_Keling","orijinal","11346","11346","tracking"
"e_srivijaya","b_JAV_Kahuripan","orijinal","11356","11356","tracking"
"e_srivijaya","b_JAV_Hujung_Galuh","orijinal","11354","11354","tracking"
"e_srivijaya","b_JAV_Daha","orijinal","11355","11355","tracking"
"e_srivijaya","b_JAV_Tamwlang","orijinal","11353","11353","tracking"
"e_srivijaya","b_JAV_Kambang_Putih","orijinal","11349","11349","tracking"
"e_srivijaya","b_JAV_Anjukladang","orijinal","11352","11352","tracking"
"e_srivijaya","b_JAV_Blambangan","orijinal","11359","11359","tracking"
"e_srivijaya","b_JAV_Situbondo","orijinal","11360","11360","tracking"
"e_srivijaya","b_JAV_Pasuruhan","orijinal","11357","11357","tracking"
"e_srivijaya","b_JAV_Tumapel","orijinal","11358","11358","tracking"
"e_srivijaya","b_JAV_Pakuan_Pajajaran","orijinal","11330","11330","tracking"
"e_srivijaya","b_JAV_Banten","orijinal","11326","11326","tracking"
"e_srivijaya","b_JAV_Tangaram","orijinal","11327","11327","tracking"
"e_srivijaya","b_JAV_Tugu","orijinal","11328","11328","tracking"
"e_srivijaya","b_JAV_Cicatih","orijinal","11331","11331","tracking"
"e_srivijaya","b_JAV_Ujung_Kulon","orijinal","11325","11325","tracking"
"e_srivijaya","b_JAV_Kawali","orijinal","11337","11337","tracking"
"e_srivijaya","b_JAV_Cirebon","orijinal","11336","11336","tracking"
"e_srivijaya","b_JAV_Pangandaran","orijinal","11338","11338","tracking"
"e_srivijaya","b_JAV_Purwokerto","orijinal","11339","11339","tracking"
"e_srivijaya","b_JAV_Limbangan","orijinal","11332","11332","tracking"
"e_srivijaya","b_JAV_Cimanuk","orijinal","11335","11335","tracking"
"e_srivijaya","b_JAV_Batujaya","orijinal","11333","11333","tracking"
"e_srivijaya","b_JAV_Bojang_Menje","orijinal","11334","11334","tracking"
"e_srivijaya","b_IDO_Bedulu","orijinal","11366","11366","tracking"
"e_srivijaya","b_IDO_Buleleng","orijinal","11365","11365","tracking"
"e_srivijaya","b_IDO_Jembrana","orijinal","11364","11364","tracking"
"e_srivijaya","b_JAV_Sampang","orijinal","11361","11361","tracking"
"e_srivijaya","b_JAV_Sumenep","orijinal","11362","11362","tracking"
"e_srivijaya","b_JAV_Kangean","orijinal","11363","11363","tracking"
"e_srivijaya","b_IDO_Bima","orijinal","11369","11369","tracking"
"e_srivijaya","b_IDO_Lombok","orijinal","11367","11367","tracking"
"e_srivijaya","b_IDO_Taliwang","orijinal","11368","11368","tracking"
"e_srivijaya","b_SUM_Palembang","orijinal","11296","11296","tracking"
"e_srivijaya","b_SUM_Minanga_Tamwan","orijinal","11302","11302","tracking"
"e_srivijaya","b_SUM_Baros","orijinal","11303","11303","tracking"
"e_srivijaya","b_SUM_Salekar","orijinal","11297","11297","tracking"
"e_srivijaya","b_SUM_Musi","orijinal","11298","11298","tracking"
"e_srivijaya","b_SUM_Tulangbawang","orijinal","11306","11306","tracking"
"e_srivijaya","b_SUM_Menggala","orijinal","11307","11307","tracking"
"e_srivijaya","b_SUM_Palas_Pasemah","orijinal","11308","11308","tracking"
"e_srivijaya","b_SUM_Batu_Betil","orijinal","11309","11309","tracking"
"e_srivijaya","b_SUM_Pugong","orijinal","11310","11310","tracking"
"e_srivijaya","b_SUM_Kota_Kapur","orijinal","11322","11322","tracking"
"e_srivijaya","b_SUM_Bangka","orijinal","11323","11323","tracking"
"e_srivijaya","b_SUM_Belitung","orijinal","11324","11324","tracking"
"e_srivijaya","b_SUM_Batu_Brak","orijinal","11300","11300","tracking"
"e_srivijaya","b_SUM_Tanah_Abang","orijinal","11299","11299","tracking"
"e_srivijaya","b_SUM_Pedamaran","orijinal","11301","11301","tracking"
"e_srivijaya","b_SUM_Mesuji","orijinal","11305","11305","tracking"
"e_srivijaya","b_SUM_FIC_Rawatimur","orijinal","11304","11304","tracking"
"e_srivijaya","b_SUM_Jambi","orijinal","11294","11294","tracking"
"e_srivijaya","b_SUM_Votabura","orijinal","11295","11295","tracking"
"e_srivijaya","b_SUM_Tungkal","orijinal","11288","11288","tracking"
"e_srivijaya","b_SUM_Tumbesi","orijinal","11293","11293","tracking"
"e_srivijaya","b_SUM_Jamongas","orijinal","11289","11289","tracking"
"e_srivijaya","b_SUM_Dharmasraya","orijinal","11285","11285","tracking"
"e_srivijaya","b_SUM_Gudahiri","orijinal","11286","11286","tracking"
"e_srivijaya","b_SUM_Kuala_Kuantan","orijinal","11287","11287","tracking"
"e_srivijaya","b_SUM_Indragiri","orijinal","11282","11282","tracking"
"e_srivijaya","b_SUM_Karitang","orijinal","11280","11280","tracking"
"e_srivijaya","b_SUM_Rengat","orijinal","11281","11281","tracking"
"e_srivijaya","b_SUM_Lingga","orijinal","11278","11278","tracking"
"e_srivijaya","b_SUM_Kampe","orijinal","11279","11279","tracking"
"e_srivijaya","b_SUM_Tanjungpinang","orijinal","11277","11277","tracking"
"e_srivijaya","b_SUM_Karang_Brahi","orijinal","11291","11291","tracking"
"e_srivijaya","b_SUM_Teba","orijinal","11290","11290","tracking"
"e_srivijaya","b_SUM_Lahat","orijinal","11292","11292","tracking"
"e_srivijaya","b_SUM_Muara_Takus","orijinal","11270","11270","tracking"
"e_srivijaya","b_SUM_Pagaruyung","orijinal","11284","11284","tracking"
"e_srivijaya","b_SUM_Kahwas","orijinal","11271","11271","tracking"
"e_srivijaya","b_SUM_Kuntu","orijinal","11283","11283","tracking"
"e_srivijaya","b_SUM_Kampar","orijinal","11272","11272","tracking"
"e_srivijaya","b_SUM_Siak","orijinal","11273","11273","tracking"
"e_srivijaya","b_SUM_Boron","orijinal","11276","11276","tracking"
"e_srivijaya","b_SUM_Rokan","orijinal","11267","11267","tracking"
"e_srivijaya","b_SUM_Bengkalis","orijinal","11268","11268","tracking"
"e_srivijaya","b_SUM_Kalowang","orijinal","11266","11266","tracking"
"e_srivijaya","b_SUM_Pekanbaru","orijinal","11269","11269","tracking"
