"category","file_path","source_title_id","canonical_title_id","canonical_namespace","status","relation_type","rewrite_allowed","occurrence_count","line_numbers"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_awa","c_awa","mod","mapped","contextual","yes","6","657|658|662|663|1194|1195"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_bingo","c_bingo","mod","mapped","contextual","yes","2","668|669"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_bitchu","c_bitchu","mod","mapped","contextual","yes","2","674|675"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_bizen","c_bizen","mod","mapped","contextual","yes","2","680|681"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_bungo","c_bungo","mod","mapped","contextual","yes","16","686|687|691|692|696|697|701|702|706|707|711|712|716|717|721|722"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_buzen","c_buzen","mod","mapped","contextual","yes","2","727|728"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_chikugo","c_chikugo","mod","mapped","contextual","yes","6","733|734|739|740|744|745"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_echigo","c_echigo","mod","mapped","contextual","yes","18","756|757|761|762|766|767|771|772|776|777|781|782|786|787|791|792|2259|2263"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_echizen","c_echizen","mod","mapped","contextual","yes","12","797|798|802|803|807|808|812|813|817|818|822|823"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_harima","c_harima","mod","mapped","contextual","yes","6","829|830|834|835|839|840"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_hida","c_hida","mod","mapped","contextual","yes","2","845|846"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_higo","c_higo","mod","mapped","contextual","yes","10","851|852|856|857|861|862|866|867|1317|1318"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_hitachi","c_hitachi","mod","mapped","contextual","yes","32","872|873|877|878|882|883|887|888|892|893|897|898|902|903|907|908|912|913|917|918"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_hizen","c_hizen","mod","mapped","contextual","yes","4","943|944|948|949"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_hoki","c_hoki","mod","mapped","contextual","yes","2","2292|2296"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_inaba","c_inaba","mod","mapped","contextual","yes","4","956|957|961|962"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_isawa","c_isawa","mod","mapped","contextual","yes","2","967|968"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_ise","c_ise","mod","mapped","contextual","yes","10","978|979|988|989|993|994|998|999|1003|1004"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_iwaki","c_iwaki","mod","mapped","contextual","yes","6","1009|1010|1014|1015|2282|2286"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_iwami","c_iwami","mod","mapped","contextual","yes","2","1094|1095"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_iwase","c_iwase","mod","mapped","contextual","yes","8","1020|1021|1025|1026|1031|1032|2317|2321"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_iyo","c_iyo","mod","mapped","contextual","yes","2","1037|1038"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_izu","c_izu","mod","mapped","contextual","yes","22","983|984|1043|1044|1048|1049|1053|1054|1058|1059|1063|1064|1068|1069|1073|1074|1078|1079|1083|1084"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_izumo","c_izumo","mod","mapped","contextual","yes","8","1100|1101|1105|1106|1110|1111|2328|2332"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_kaga","c_kaga","mod","mapped","contextual","yes","6","1116|1117|1121|1122|2248|2252"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_kai","c_kai","mod","mapped","contextual","yes","14","1127|1128|1132|1133|1137|1138|1142|1143|1147|1148|1152|1153|1157|1158"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_kawachi","c_kawachi","mod","mapped","contextual","yes","10","1163|1164|1168|1169|2233|2239|2281|2285|2338|2342"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_kazusa","c_kazusa","mod","mapped","contextual","yes","12","1174|1175|1179|1180|1184|1185|1189|1190|1199|1200|1204|1205"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_kii","c_kii","mod","mapped","contextual","yes","18","1210|1211|1215|1216|1220|1221|1225|1226|1230|1231|1235|1236|1240|1241|1245|1246|2316|2320"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_korehari","c_korehari","mod","mapped","contextual","yes","2","2111|2112"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_kozuke","c_kozuke","mod","mapped","contextual","yes","18","1251|1252|1256|1257|1261|1262|1266|1267|1271|1272|1276|1277|1281|1282|1291|1292|1296|1297"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_mikawa","c_mikawa","mod","mapped","contextual","yes","14","1302|1303|1307|1308|1312|1313|1322|1323|1327|1328|1332|1333|1337|1338"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_mimasaka","c_mimasaka","mod","mapped","contextual","yes","4","1343|1344|1348|1349"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_mino","c_mino","mod","mapped","contextual","yes","16","1286|1287|1354|1355|1359|1360|1364|1365|1369|1370|1374|1375|1379|1380|2350|2354"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_musashi","c_musashi","mod","mapped","contextual","yes","62","1385|1386|1390|1391|1395|1396|1400|1401|1405|1406|1410|1411|1415|1416|1420|1421|1425|1426|1430|1431"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_noto","c_noto","mod","mapped","contextual","yes","2","1522|1523"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_nushiro","c_nushiro","mod","mapped","contextual","yes","4","646|647|651|652"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_omi","c_omi","mod","mapped","contextual","yes","22","1529|1530|1534|1535|1539|1540|1544|1545|1549|1550|1554|1555|1559|1560|1564|1565|1569|1570|2234|2240"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_osumi","c_osumi","mod","mapped","contextual","yes","4","1575|1576|1580|1581"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_owari","c_owari","mod","mapped","contextual","yes","18","1586|1587|1591|1592|1596|1597|1601|1602|1606|1607|1611|1612|1616|1617|1621|1622|2249|2253"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_sagami","c_sagami","mod","mapped","contextual","yes","58","1627|1628|1632|1633|1637|1638|1642|1643|1647|1648|1652|1653|1657|1658|1662|1663|1667|1668|1672|1673"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_sanuki","c_sanuki","mod","mapped","contextual","yes","2","1763|1764"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_satsuma","c_satsuma","mod","mapped","contextual","yes","6","1769|1770|1774|1775|1779|1780"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_settsu","c_settsu","mod","mapped","contextual","yes","12","1785|1786|1790|1791|1795|1796|1800|1801|1805|1806|2235|2241"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_shimosa","c_shimosa","mod","mapped","contextual","yes","20","1952|1953|1957|1958|1962|1963|1967|1968|1972|1973|1977|1978|1982|1983|1987|1988|1992|1993|1997|1998"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_shimotsuke","c_shimotsuke","mod","mapped","contextual","yes","20","2003|2004|2008|2009|2013|2014|2018|2019|2023|2024|2028|2029|2033|2034|2038|2039|2043|2044|2305|2310"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_shinano","c_shinano","mod","mapped","contextual","yes","56","1811|1812|1816|1817|1821|1822|1826|1827|1831|1832|1836|1837|1841|1842|1846|1847|1851|1852|1861|1862"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_suo","c_suo","mod","mapped","contextual","yes","10","2049|2050|2054|2055|2059|2060|2064|2065|2069|2070"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_suruga","c_suruga","mod","mapped","contextual","yes","14","2075|2076|2080|2081|2085|2086|2090|2091|2095|2096|2100|2101|2105|2106"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_tajima","c_tajima","mod","mapped","contextual","yes","2","2117|2118"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_tanba","c_tanba","mod","mapped","contextual","yes","6","2123|2124|2128|2129|2133|2134"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_tokisara","c_tokisara","mod","mapped","contextual","yes","10","750|751|2199|2200|2204|2205|2209|2210|2271|2275"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_tosa","c_tosa","mod","mapped","contextual","yes","10","2139|2140|2144|2145|2149|2150|2154|2155|2159|2160"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_totomi","c_totomi","mod","mapped","contextual","yes","10","2165|2166|2170|2171|2175|2176|2180|2181|2185|2186"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_tsushima","c_tsushima","mod","mapped","contextual","yes","2","2192|2193"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","c_yamato","c_yamato","mod","mapped","contextual","yes","10","973|974|2215|2216|2220|2221|2225|2226|2236|2242"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_japan_scripted_effects.txt","k_chrysanthemum_throne","k_chrysanthemum_throne","mod","mapped","contextual","yes","1","2707"
"common/scripted_effects","common\scripted_effects\10_dlc_tgp_silk_road_scripted_effects.txt","c_jingzhao","c_jingzhao","mod","mapped","contextual","yes","1","1081"
"common/scripted_effects","common\scripted_effects\RICE_tarim_basin_effects.txt","b_mogao","b_mogao","mod","mapped","contextual","yes","1","14"
"common/scripted_effects","common\scripted_effects\RICE_tarim_basin_effects.txt","c_liangzhou","c_liangzhou","mod","mapped","contextual","yes","1","164"
"common/scripted_effects","common\scripted_effects\RICE_tarim_basin_effects.txt","c_shanzhou","c_shanzhou","mod","mapped","contextual","yes","1","178"
"common/on_action","common\on_action\game_start.txt","c_chikuzen","c_chikuzen","mod","mapped","contextual","yes","1","7014"
"common/on_action","common\on_action\game_start.txt","d_bukgye","d_bukgye","mod","mapped","contextual","yes","2","6967|6991"
"common/on_action","common\on_action\game_start.txt","d_donggye","d_donggye","mod","mapped","contextual","yes","2","6968|6992"
"common/on_action","common\on_action\game_start.txt","d_yukju","d_yukju","mod","mapped","contextual","yes","2","6969|6993"
"common/on_action","common\on_action\game_start.txt","e_japan","e_japan","mod","mapped","contextual","yes","1","6615"
"common/on_action","common\on_action\game_start.txt","e_minister_of_rites","e_minister_of_rites","mod","mapped","contextual","yes","2","4092|4191"
"common/on_action","common\on_action\game_start.txt","h_china","h_china","mod","mapped","contextual","yes","1","2104"
"common/on_action","common\on_action\game_start.txt","k_chrysanthemum_throne","k_chrysanthemum_throne","mod","mapped","contextual","yes","1","4686"
"common/on_action","common\on_action\game_start.txt","k_viet","k_viet","mod","mapped","contextual","yes","1","1649"
"common/on_action","common\on_action\game_start.txt","k_yongson_throne","k_yongson_throne","mod","mapped","contextual","yes","1","1876"
"common/on_action","common\on_action\yearly_on_actions.txt","h_china","h_china","mod","mapped","contextual","yes","1","879"
"common/on_action","common\on_action\z_MB_game_start.txt","c_yamashiro","c_yamashiro","mod","mapped","contextual","yes","1","25173"
"common/on_action","common\on_action\z_MB_game_start.txt","d_sukhothai","d_sukhothai","mod","mapped","contextual","yes","1","25546"
"common/on_action","common\on_action\z_MB_game_start.txt","k_goguryeo","k_goguryeo","mod","mapped","contextual","yes","2","25480|25491"
"common/on_action","common\on_action\z_MB_game_start.txt","k_liuqiu","k_liuqiu","mod","mapped","contextual","yes","1","25169"
"common/scripted_triggers","common\scripted_triggers\00_succession_triggers.txt","e_goryeo","e_goryeo","mod","mapped","contextual","yes","1","161"
"common/scripted_triggers","common\scripted_triggers\00_succession_triggers.txt","h_china","h_china","mod","mapped","contextual","yes","2","35|55"
"common/script_values","common\script_values\tgp_japan_values.txt","e_japan","e_japan","mod","mapped","contextual","yes","3","114|124|3090"
