"source_title_id","source_tier","cluster_key","source_root_title","in_master","status","relation_type","rewrite_allowed","canonical_namespace","canonical_title_id"
"c_seongju","c","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","c_seongju"
"b_Goryeo_Gyeongsang_Milseong","b","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Milseong"
"c_deungju","c","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","c_deungju"
"b_Goryeo_Yanggwan_Chungju","b","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Chungju"
"b_Goryeo_Tamna_Tamna","b","e_goryeo > k_baekje > d_tamna","e_goryeo","yes","mapped","exact","yes","vanilla","b_Goryeo_Tamna_Tamna"
"c_yangju","c","e_goryeo > k_goguryeo > d_gwangju","e_goryeo","yes","mapped","contextual","yes","mod","c_yangju"
"b_Goryeo_Yanggwan_Nampo","b","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Nampo"
"c_sangju","c","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","c_sangju"
"c_seogyeong","c","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","c_seogyeong"
"c_ilseon","c","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","c_ilseon"
"c_gokju","c","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","c_gokju"
"b_Goryeo_Yanggwan_Pyeongchang","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Pyeongchang"
"b_Goryeo_Yanggwan_Jukju","b","e_goryeo > k_goguryeo > d_gwangju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Jukju"
"d_jeonju","d","e_goryeo > k_baekje > d_jeonju","e_goryeo","yes","mapped","contextual","yes","mod","d_jeonju"
"b_Goryeo_Donggye_Tongcheon","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Donggye_Tongcheon"
"b_Goryeo_Bukgye_Jangjeong","b","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Jangjeong"
"b_Goryeo_Seohae_Gokju","b","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Gokju"
"b_Goryeo_Donggye_Deungju","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Donggye_Deungju"
"d_bukgye","d","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","d_bukgye"
"b_Goryeo_Seohae_Hwangju","b","e_goryeo > k_goguryeo > d_haeju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Hwangju"
"b_Goryeo_Jeolla_Jeonju","b","e_goryeo > k_baekje > d_jeonju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Jeonju"
"b_Goryeo_Bukgye_Gaju","b","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Gaju"
"b_Goryeo_Jeolla_Gangseong","b","e_goryeo > k_baekje > d_jeonju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Gangseong"
"b_Goryeo_Jeolla_Namyang","b","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Namyang"
"b_Goryeo_Gyeongsang_Geoje","b","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Geoje"
"b_Goryeo_Yanggwan_Cheonan","b","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Cheonan"
"c_boseong","c","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","c_boseong"
"b_Goryeo_Gyeongsang_Gyeongju","b","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Gyeongju"
"b_Goryeo_Gyeongsang_Hapcheon","b","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Hapcheon"
"b_Goryeo_Bukgye_Seongju","b","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Seongju"
"b_Goryeo_Seohae_Dongju","b","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Dongju"
"b_Goryeo_Donggye_Samcheok","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Donggye_Samcheok"
"d_gyeongju","d","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","d_gyeongju"
"d_gaeseong","d","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","d_gaeseong"
"d_donggye","d","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","d_donggye"
"b_Goryeo_Gyoju_Yanggu","b","e_goryeo > k_goguryeo > d_gyoju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyoju_Yanggu"
"b_Goryeo_Gyoju_Pyeonggang","b","e_goryeo > k_goguryeo > d_gyoju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyoju_Pyeonggang"
"b_Goryeo_Yanggwan_Yeongwol","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Yeongwol"
"b_Goryeo_Bukgye_Yonggang","b","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Yonggang"
"b_Goryeo_Yanggwan_Yanggeun","b","e_goryeo > k_goguryeo > d_gwangju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Yanggeun"
"b_Goryeo_Bukgye_Isan","b","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Isan"
"b_Goryeo_Yanggwan_Goeju","b","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Goeju"
"c_goseong","c","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","c_goseong"
"d_naju","d","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","d_naju"
"b_Goryeo_Jeolla_Jindo","b","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Jindo"
"c_chungju","c","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","c_chungju"
"b_Goryeo_Gyeongsang_Gijang","b","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Gijang"
"b_Goryeo_Yanggwan_Seorim","b","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Seorim"
"b_Goryeo_Gyeongsang_Sunan","b","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Sunan"
"b_Goryeo_Yanggwan_Buseong","b","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Buseong"
"b_Goryeo_Gyeongsang_Yeongsan","b","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Yeongsan"
"c_naju","c","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","c_naju"
"b_Goryeo_Donggye_Ganseong","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Donggye_Ganseong"
"c_taeju","c","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","c_taeju"
"b_Goryeo_Jeolla_Donggang","b","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Donggang"
"c_gwiju","c","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","c_gwiju"
"b_Goryeo_Gyeongsang_Dain","b","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Dain"
"c_dongju","c","e_goryeo > k_goguryeo > d_gyoju","e_goryeo","yes","mapped","contextual","yes","mod","c_dongju"
"b_FIC_EMan_Bao","b","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","b_FIC_EMan_Bao"
"b_Goryeo_Donggye_Goseong","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Donggye_Goseong"
"b_Goryeo_Yanggwan_Yesan","b","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Yesan"
"c_haeju","c","e_goryeo > k_goguryeo > d_haeju","e_goryeo","yes","mapped","contextual","yes","mod","c_haeju"
"b_Goryeo_Seohae_Tosan","b","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Tosan"
"c_jinju","c","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","c_jinju"
"e_goryeo","e","e_goryeo","e_goryeo","yes","mapped","contextual","yes","mod","e_goryeo"
"b_Goryeo_Yanggwan_Gwangju","b","e_goryeo > k_goguryeo > d_gwangju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Gwangju"
"b_Goryeo_Seohae_Pyeongju","b","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Pyeongju"
"d_jinju","d","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","d_jinju"
"c_uiju","c","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","c_uiju"
"b_Goryeo_Gyeongsang_Giju","b","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Giju"
"b_Goryeo_Gyoju_Chunju","b","e_goryeo > k_goguryeo > d_gyoju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyoju_Chunju"
"b_Goryeo_Bukgye_Muju","b","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Muju"
"c_dangseong","c","e_goryeo > k_goguryeo > d_gwangju","e_goryeo","yes","mapped","contextual","yes","mod","c_dangseong"
"b_Goryeo_Gyeongsang_Boryeong","b","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Boryeong"
"b_Goryeo_Bukgye_Maengju","b","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Maengju"
"b_Goryeo_Gaeseong_Chuiljeon","b","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gaeseong_Chuiljeon"
"c_hwangju","c","e_goryeo > k_goguryeo > d_haeju","e_goryeo","yes","mapped","contextual","yes","mod","c_hwangju"
"b_Goryeo_Gyeongsang_Hadong","b","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Hadong"
"b_Goryeo_Donggye_Myeongju","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Donggye_Myeongju"
"c_ulju","c","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","c_ulju"
"b_Goryeo_Bukgye_Wiju","b","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Wiju"
"b_Goryeo_Seohae_Haeju","b","e_goryeo > k_goguryeo > d_haeju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Haeju"
"b_Goryeo_Seohae_Pungju","b","e_goryeo > k_goguryeo > d_haeju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Pungju"
"b_Goryeo_Jeolla_Jillye","b","e_goryeo > k_baekje > d_jeonju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Jillye"
"b_Goryeo_Bukgye_Taeju","b","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Taeju"
"b_Goryeo_Jeolla_Naju","b","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Naju"
"b_Goryeo_Seohae_Bongju","b","e_goryeo > k_goguryeo > d_haeju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Bongju"
"b_Goryeo_Gyoju_Icheon","b","e_goryeo > k_goguryeo > d_gyoju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyoju_Icheon"
"c_andong","c","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","c_andong"
"d_yukju","d","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","d_yukju"
"c_pungju","c","e_goryeo > k_goguryeo > d_haeju","e_goryeo","yes","mapped","contextual","yes","mod","c_pungju"
"b_Goryeo_Jeolla_Jinan","b","e_goryeo > k_baekje > d_jeonju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Jinan"
"b_Goryeo_Gyeongsang_Gyeongsanbu","b","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Gyeongsanbu"
"b_Goryeo_Yanggwan_Anseong","b","e_goryeo > k_goguryeo > d_gwangju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Anseong"
"c_gwangju","c","e_goryeo > k_goguryeo > d_gwangju","e_goryeo","yes","mapped","contextual","yes","mod","c_gwangju"
"b_Goryeo_Gyoju_Hongcheon","b","e_goryeo > k_goguryeo > d_gyoju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyoju_Hongcheon"
"c_pyeongju","c","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","c_pyeongju"
"c_hamyang","c","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","c_hamyang"
"c_inje","c","e_goryeo > k_goguryeo > d_gyoju","e_goryeo","yes","mapped","contextual","yes","mod","c_inje"
"b_Goryeo_Gyoju_Girin","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyoju_Girin"
"b_Goryeo_Yanggwan_Yangju","b","e_goryeo > k_goguryeo > d_gwangju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Yangju"
"b_Goryeo_Bukgye_Sukju","b","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Sukju"
"c_gongju","c","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","c_gongju"
"b_Goryeo_Gyoju_Nangcheon","b","e_goryeo > k_goguryeo > d_gyoju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyoju_Nangcheon"
"b_Goryeo_Yanggwan_Poju","b","e_goryeo > k_goguryeo > d_gwangju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Poju"
"c_gaeseong","c","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","c_gaeseong"
"c_jillye","c","e_goryeo > k_baekje > d_jeonju","e_goryeo","yes","mapped","contextual","yes","mod","c_jillye"
"c_hongju","c","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","c_hongju"
"c_jangheung","c","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","c_jangheung"
"b_Goryeo_Donggye_Ingnyeong","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Donggye_Ingnyeong"
"b_Goryeo_Gaeseong_Tosan","b","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gaeseong_Tosan"
"b_Goryeo_Jeolla_Namwon","b","e_goryeo > k_baekje > d_jeonju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Namwon"
"b_Goryeo_Jeolla_Imsil","b","e_goryeo > k_baekje > d_jeonju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Imsil"
"b_Goryeo_Yanggwan_Cheongju","b","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Cheongju"
"b_Goryeo_Gaeseong_Gaeseong","b","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gaeseong_Gaeseong"
"b_Goryeo_Gyoju_Geumseong","b","e_goryeo > k_goguryeo > d_gyoju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyoju_Geumseong"
"b_Goryeo_Bukgye_Tonghae","b","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Tonghae"
"b_Goryeo_Seohae_Cheongsong","b","e_goryeo > k_goguryeo > d_haeju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Cheongsong"
"k_goguryeo","k","e_goryeo > k_goguryeo","e_goryeo","yes","mapped","contextual","yes","mod","k_goguryeo"
"c_jangjeong","c","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","c_jangjeong"
"d_tamna","d","e_goryeo > k_baekje > d_tamna","e_goryeo","yes","mapped","contextual","yes","mod","d_tamna"
"c_yeongwon","c","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","c_yeongwon"
"b_Goryeo_Gyeongsang_Sangju","b","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Sangju"
"b_Goryeo_Jeolla_Seungpyeong","b","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Seungpyeong"
"b_Goryeo_Gyeongsang_Uljin","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Uljin"
"b_Goryeo_Seohae_Yeomju","b","e_goryeo > k_goguryeo > d_haeju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Yeomju"
"b_Goryeo_Jeolla_Yeongam","b","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Yeongam"
"b_Goryeo_Gyeongsang_Yeju","b","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Yeju"
"b_Goryeo_Seohae_Sineun","b","e_goryeo > k_goguryeo > d_gaeseong","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Seohae_Sineun"
"b_Goryeo_Jeolla_Yeonggwang","b","e_goryeo > k_baekje > d_jeonju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Yeonggwang"
"b_Goryeo_Gyeongsang_Guemju","b","e_goryeo > k_silla > d_jinju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Guemju"
"b_Goryeo_Bukgye_Seonju","b","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Seonju"
"k_silla","k","e_goryeo > k_silla","e_goryeo","yes","mapped","contextual","yes","mod","k_silla"
"b_Goryeo_Donggye_Yeju","b","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Donggye_Yeju"
"b_Goryeo_Yanggwan_Gyeonju","b","e_goryeo > k_goguryeo > d_gwangju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Yanggwan_Gyeonju"
"b_Goryeo_Bukgye_Cheolju","b","e_goryeo > k_goguryeo > d_yukju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Cheolju"
"c_cheongju","c","e_goryeo > k_baekje > d_chungju","e_goryeo","yes","mapped","contextual","yes","mod","c_cheongju"
"b_Goryeo_Jeolla_Boseong","b","e_goryeo > k_baekje > d_naju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Boseong"
"b_Goryeo_Bukgye_Yangam","b","e_goryeo > k_goguryeo > d_bukgye","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Bukgye_Yangam"
"b_Goryeo_Gyeongsang_Jaesan","b","e_goryeo > k_silla > d_gyeongju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Gyeongsang_Jaesan"
"b_Goryeo_Jeolla_Mupung","b","e_goryeo > k_baekje > d_jeonju","e_goryeo","yes","mapped","contextual","yes","mod","b_Goryeo_Jeolla_Mupung"
"c_ulleong","c","e_goryeo > k_silla > d_donggye","e_goryeo","yes","mapped","contextual","yes","mod","c_ulleong"
"k_yongson_throne","k","k_yongson_throne > k_yongson_throne","k_yongson_throne","yes","mapped","contextual","yes","mod","k_yongson_throne"
"b_Liao_Weizhou2","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Weizhou2"
"b_FIC_Mong_Xisaiyin","b","e_andong > k_shiwei > d_SW_heicheziguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Xisaiyin"
"b_FIC_Amur_Nenshidi","b","e_andong > k_shiwei > d_SW_ruzheguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Nenshidi"
"b_Liao_Zhongjing","b","e_andong > k_balhae > d_BAL_parhae","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Zhongjing"
"b_Liao_Chunzhou","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Chunzhou"
"b_Liao_Fuzhou2","b","e_andong > k_balhae > d_BAL_buyeo","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Fuzhou2"
"b_Liao_Yizhou3","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Yizhou3"
"b_cirlzj_chengde","b","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","b_cirlzj_chengde"
"c_lxj_yuyidong","c","e_andong > k_raole > d_LIAO_zhongjing","e_andong","yes","mapped","contextual","yes","mod","c_lxj_yuyidong"
"b_Liao_Qianzhou","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Qianzhou"
"b_FIC_Liao_Horqin","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Horqin"
"b_Liao_Changchun","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Changchun"
"b_FIC_Amur_Jiashanbei","b","e_andong > k_shiwei > d_SW_puyudao","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Jiashanbei"
"b_Mong_Pibeihe","b","e_andong > k_shiwei > d_SW_dashiweiguo","e_andong","yes","mapped","contextual","yes","mod","b_Mong_Pibeihe"
"b_Liao_Yuanzhou","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_Liao_Yuanzhou"
"b_FIC_Amur_Hurka","b","e_andong > k_shiwei > d_SW_lingxiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Hurka"
"b_FIC_Liao_Quliuan","b","e_andong > k_balhae > d_BAL_amnok_jangryeong","e_andong","yes","mapped","exact","yes","vanilla","b_FIC_Liao_Quliuan"
"b_FIC_Liao_Heihorqin","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Heihorqin"
"k_raole","k","e_andong > k_raole","e_andong","yes","mapped","exact","yes","vanilla","k_raole"
"b_cirlzj_qinhuangdao","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_cirlzj_qinhuangdao"
"d_BAL_cheolli","d","e_andong > k_luzhen > d_BAL_cheolli","e_andong","yes","mapped","contextual","yes","mod","d_BAL_cheolli"
"b_Liao_Jinzhou","b","e_andong > k_raole > d_liaoxi","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Jinzhou"
"b_Liao_Hezhou","b","e_andong > k_balhae > d_BAL_amnok_jangryeong","e_andong","yes","mapped","exact","yes","vanilla","b_Liao_Hezhou"
"b_FIC_Liao_Baicaoer","b","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Baicaoer"
"b_FIC_Liao_Yumitudi","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Yumitudi"
"b_FIC_EMan_Huanghuai","b","e_andong > k_luzhen > d_BAL_hoewon","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Huanghuai"
"b_FIC_Mong_Nyurgol","b","e_andong > k_shiwei > d_SW_dashiweiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Nyurgol"
"b_Amur_Taizhou","b","e_andong > k_khitan > d_LIAO_shangjing","e_andong","yes","mapped","contextual","yes","mod","b_Amur_Taizhou"
"b_FIC_Liao_Matudi","b","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Liao_Matudi"
"b_FIC_Amur_Dalukou","b","e_andong > k_shiwei > d_SW_ruzheguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Amur_Dalukou"
"b_FIC_EMan_Luseqiu","b","e_andong > k_luzhen > d_BAL_yeojintang","e_andong","yes","mapped","contextual","yes","mod","b_FIC_EMan_Luseqiu"
"c_LIAO_raozhou","c","e_andong > k_khitan > d_LIAO_linhuang","e_andong","yes","mapped","contextual","yes","mod","c_LIAO_raozhou"
"b_FIC_Mong_Hailarekh","b","e_andong > k_shiwei > d_SW_dashiweiguo","e_andong","yes","mapped","contextual","yes","mod","b_FIC_Mong_Hailarekh"
"b_Liao_Mozhou","b","e_andong > k_balhae > d_BAL_moe_su","e_andong","yes","mapped","contextual","yes","mod","b_mozhou_china"
