"source_title_id","source_tier","cluster_key","source_root_title","source_kingdom","source_duchy","source_county","source_file","source_title_path","source_province_count"
"b_SUM_Kahwas","b","e_srivijaya > k_malayadvipa > d_SUM_riau","e_srivijaya","k_malayadvipa","d_SUM_riau","c_SUM_muara_takus","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_muara_takus > b_SUM_Kahwas","1"
"b_SUM_Bengkulu","b","e_srivijaya > k_malayadvipa > d_SUM_minangkabau","e_srivijaya","k_malayadvipa","d_SUM_minangkabau","c_SUM_bengkulu","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_minangkabau > c_SUM_bengkulu > b_SUM_Bengkulu","1"
"b_SUM_Tungkal","b","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_jambi","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_jambi > b_SUM_Tungkal","1"
"c_SUM_lampung","c","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_lampung","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_lampung","5"
"b_IDO_Lombok","b","e_srivijaya > k_yavakadvipa > d_IDO_bali","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_lombok_and_sumbawa","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_lombok_and_sumbawa > b_IDO_Lombok","1"
"b_SUM_Tiku","b","e_srivijaya > k_malayadvipa > d_SUM_minangkabau","e_srivijaya","k_malayadvipa","d_SUM_minangkabau","c_SUM_minangkabau","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_minangkabau > c_SUM_minangkabau > b_SUM_Tiku","1"
"b_SUM_Batu_Brak","b","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_pasemah","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_pasemah > b_SUM_Batu_Brak","1"
"c_SUM_lingga","c","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_lingga","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_lingga","3"
"b_marakele","b","e_srivijaya > k_malayadvipa > d_handumans","e_srivijaya","k_malayadvipa","d_handumans","c_andamans","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_handumans > c_andamans > b_marakele","1"
"b_JAV_Cirebon","b","e_srivijaya > k_yavakadvipa > d_JAV_taruma","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_galuh","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_galuh > b_JAV_Cirebon","1"
"b_THAI_Kanchanadit","b","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_THAI_tambralinga","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_THAI_tambralinga > b_THAI_Kanchanadit","1"
"b_IDO_Buleleng","b","e_srivijaya > k_yavakadvipa > d_IDO_bali","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_bali","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_bali > b_IDO_Buleleng","1"
"b_SUM_Muara_Takus","b","e_srivijaya > k_malayadvipa > d_SUM_riau","e_srivijaya","k_malayadvipa","d_SUM_riau","c_SUM_muara_takus","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_muara_takus > b_SUM_Muara_Takus","1"
"c_SUM_perlak","c","e_srivijaya > k_malayadvipa > d_SUM_aceh","e_srivijaya","k_malayadvipa","d_SUM_aceh","c_SUM_perlak","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_perlak","4"
"b_SUM_Pekanbaru","b","e_srivijaya > k_malayadvipa > d_SUM_riau","e_srivijaya","k_malayadvipa","d_SUM_riau","c_SUM_pekanbaru","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_pekanbaru > b_SUM_Pekanbaru","1"
"b_SUM_Menggala","b","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_lampung","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_lampung > b_SUM_Menggala","1"
"b_SUM_Tumbesi","b","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_jambi","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_jambi > b_SUM_Tumbesi","1"
"b_MAL_Kelantan","b","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kelantan","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kelantan > b_MAL_Kelantan","1"
"c_THAI_tambralinga","c","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_THAI_tambralinga","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_THAI_tambralinga","4"
"b_SUM_FIC_Rawatimur","b","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_east_sumatra","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_east_sumatra > b_SUM_FIC_Rawatimur","1"
"b_SUM_Boron","b","e_srivijaya > k_malayadvipa > d_SUM_riau","e_srivijaya","k_malayadvipa","d_SUM_riau","c_SUM_kampar","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_kampar > b_SUM_Boron","1"
"c_MAL_kedah","c","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kedah","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kedah","4"
"b_IDO_Taliwang","b","e_srivijaya > k_yavakadvipa > d_IDO_bali","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_lombok_and_sumbawa","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_lombok_and_sumbawa > b_IDO_Taliwang","1"
"b_SUM_Singkil","b","e_srivijaya > k_malayadvipa > d_SUM_aceh","e_srivijaya","k_malayadvipa","d_SUM_aceh","c_SUM_barus","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_barus > b_SUM_Singkil","1"
"b_JAV_Borobodur","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_mataram","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_mataram > b_JAV_Borobodur","1"
"c_MAL_semantan","c","e_srivijaya > k_hujung_medini > d_MAL_pahang","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_semantan","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_semantan","2"
"b_MAL_Tinggano","b","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kelantan","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kelantan > b_MAL_Tinggano","1"
"c_SUM_lambri","c","e_srivijaya > k_malayadvipa > d_SUM_aceh","e_srivijaya","k_malayadvipa","d_SUM_aceh","c_SUM_lambri","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_lambri","4"
"b_SUM_Selat_Panjang","b","e_srivijaya > k_malayadvipa > d_SUM_riau","e_srivijaya","k_malayadvipa","d_SUM_riau","c_SUM_meranti","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_meranti > b_SUM_Selat_Panjang","1"
"d_JAV_taruma","d","e_srivijaya > k_yavakadvipa > d_JAV_taruma","e_srivijaya","k_yavakadvipa","d_JAV_taruma","","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_taruma","14"
"b_JAV_Daha","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_janggala","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_janggala > b_JAV_Daha","1"
"b_MAL_Inderapura","b","e_srivijaya > k_hujung_medini > d_MAL_pahang","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_pahang","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_pahang > b_MAL_Inderapura","1"
"b_SUM_Perlak","b","e_srivijaya > k_malayadvipa > d_SUM_aceh","e_srivijaya","k_malayadvipa","d_SUM_aceh","c_SUM_perlak","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_perlak > b_SUM_Perlak","1"
"c_SUM_palembang","c","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_palembang","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_palembang","5"
"c_mentawai","c","e_srivijaya > k_malayadvipa > d_nias","e_srivijaya","k_malayadvipa","d_nias","c_mentawai","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_nias > c_mentawai","3"
"b_JAV_Bagaluhan","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_mataram","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_mataram > b_JAV_Bagaluhan","1"
"b_MAL_Patani","b","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_patani","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_patani > b_MAL_Patani","1"
"b_SUM_Karitang","b","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_indragiri","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_indragiri > b_SUM_Karitang","1"
"k_hujung_medini","k","e_srivijaya > k_hujung_medini","e_srivijaya","k_hujung_medini","","","00_landed_titles.txt","e_srivijaya > k_hujung_medini","36"
"b_SUM_Rengat","b","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_indragiri","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_indragiri > b_SUM_Rengat","1"
"c_MAL_kelantan","c","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kelantan","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kelantan","3"
"b_MAL_Bujang","b","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_kedah","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kedah > b_MAL_Bujang","1"
"c_JAV_galuh","c","e_srivijaya > k_yavakadvipa > d_JAV_taruma","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_galuh","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_galuh","5"
"e_srivijaya","e","e_srivijaya","e_srivijaya","","","","00_landed_titles.txt","e_srivijaya","162"
"b_SUM_Medan","b","e_srivijaya > k_malayadvipa > d_SUM_aceh","e_srivijaya","k_malayadvipa","d_SUM_aceh","c_SUM_perlak","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_perlak > b_SUM_Medan","1"
"b_JAV_Mamrati","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_mataram","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_mataram > b_JAV_Mamrati","1"
"b_muot","b","e_srivijaya > k_malayadvipa > d_handumans","e_srivijaya","k_malayadvipa","d_handumans","c_nakkavaram","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_handumans > c_nakkavaram > b_muot","1"
"b_JAV_Kangean","b","e_srivijaya > k_yavakadvipa > d_IDO_bali","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_JAV_madura","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_JAV_madura > b_JAV_Kangean","1"
"b_THAI_Mardelang","b","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_THAI_tambralinga","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_THAI_tambralinga > b_THAI_Mardelang","1"
"b_SUM_Batu_Betil","b","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_lampung","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_lampung > b_SUM_Batu_Betil","1"
"c_JAV_kalingga","c","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_kalingga","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_kalingga","5"
"b_onge","b","e_srivijaya > k_malayadvipa > d_handumans","e_srivijaya","k_malayadvipa","d_handumans","c_andamans","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_handumans > c_andamans > b_onge","1"
"c_IDO_lombok_and_sumbawa","c","e_srivijaya > k_yavakadvipa > d_IDO_bali","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_lombok_and_sumbawa","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_lombok_and_sumbawa","3"
"b_SUM_Bahal","b","e_srivijaya > k_malayadvipa > d_SUM_aceh","e_srivijaya","k_malayadvipa","d_SUM_aceh","c_SUM_panai","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_panai > b_SUM_Bahal","1"
"c_SUM_dharmasraya","c","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_dharmasraya","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_dharmasraya","3"
"b_THAI_Trang","b","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_THAI_tambralinga","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_THAI_tambralinga > b_THAI_Trang","1"
"b_SUM_Pedamaran","b","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_pasemah","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_pasemah > b_SUM_Pedamaran","1"
"b_MAL_Endau","b","e_srivijaya > k_hujung_medini > d_MAL_pahang","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_gelanggi","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_gelanggi > b_MAL_Endau","1"
"b_JAV_Ujung_Kulon","b","e_srivijaya > k_yavakadvipa > d_JAV_taruma","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda > b_JAV_Ujung_Kulon","1"
"c_JAV_sunda","c","e_srivijaya > k_yavakadvipa > d_JAV_taruma","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda","6"
"c_IDO_bali","c","e_srivijaya > k_yavakadvipa > d_IDO_bali","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_IDO_bali","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_IDO_bali","3"
"b_SUM_Salekar","b","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_palembang","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_palembang > b_SUM_Salekar","1"
"b_JAV_Banten","b","e_srivijaya > k_yavakadvipa > d_JAV_taruma","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda > b_JAV_Banten","1"
"b_SUM_Indragiri","b","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_indragiri","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_indragiri > b_SUM_Indragiri","1"
"b_SUM_Pugong","b","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_lampung","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_lampung > b_SUM_Pugong","1"
"b_riau","b","e_srivijaya > k_hujung_medini > d_MAL_pahang","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_riau","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_riau > b_riau","1"
"b_JAV_Kambang_Putih","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_janggala","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_janggala > b_JAV_Kambang_Putih","1"
"b_SUM_Tripa","b","e_srivijaya > k_malayadvipa > d_SUM_aceh","e_srivijaya","k_malayadvipa","d_SUM_aceh","c_SUM_barus","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_barus > b_SUM_Tripa","1"
"b_SUM_Belitung","b","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_bangka-belitung","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_bangka-belitung > b_SUM_Belitung","1"
"b_JAV_Sumenep","b","e_srivijaya > k_yavakadvipa > d_IDO_bali","e_srivijaya","k_yavakadvipa","d_IDO_bali","c_JAV_madura","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_IDO_bali > c_JAV_madura > b_JAV_Sumenep","1"
"b_SUM_Palembang","b","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_palembang","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_palembang > b_SUM_Palembang","1"
"d_MAL_pahang","d","e_srivijaya > k_hujung_medini > d_MAL_pahang","e_srivijaya","k_hujung_medini","d_MAL_pahang","","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_pahang","18"
"b_JAV_Kahuripan","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_janggala","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_janggala > b_JAV_Kahuripan","1"
"c_SUM_kampar","c","e_srivijaya > k_malayadvipa > d_SUM_riau","e_srivijaya","k_malayadvipa","d_SUM_riau","c_SUM_kampar","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_kampar","3"
"b_JAV_Cimanuk","b","e_srivijaya > k_yavakadvipa > d_JAV_taruma","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_cimanuk","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_cimanuk > b_JAV_Cimanuk","1"
"b_SUM_Jamongas","b","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_jambi","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_jambi > b_SUM_Jamongas","1"
"b_SUM_Teba","b","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_karang_brahi","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_karang_brahi > b_SUM_Teba","1"
"d_SUM_jambi","d","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi","17"
"b_SUM_Samudra","b","e_srivijaya > k_malayadvipa > d_SUM_aceh","e_srivijaya","k_malayadvipa","d_SUM_aceh","c_SUM_lambri","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_lambri > b_SUM_Samudra","1"
"b_JAV_Bojang_Menje","b","e_srivijaya > k_yavakadvipa > d_JAV_taruma","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_cimanuk","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_cimanuk > b_JAV_Bojang_Menje","1"
"b_SUM_Tanjung","b","e_srivijaya > k_malayadvipa > d_SUM_aceh","e_srivijaya","k_malayadvipa","d_SUM_aceh","c_SUM_panai","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_panai > b_SUM_Tanjung","1"
"b_SUM_Pasai","b","e_srivijaya > k_malayadvipa > d_SUM_aceh","e_srivijaya","k_malayadvipa","d_SUM_aceh","c_SUM_lambri","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_lambri > b_SUM_Pasai","1"
"b_SUM_Lahat","b","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_karang_brahi","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_karang_brahi > b_SUM_Lahat","1"
"d_SUM_riau","d","e_srivijaya > k_malayadvipa > d_SUM_riau","e_srivijaya","k_malayadvipa","d_SUM_riau","","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_riau","14"
"b_JAV_Wwatan","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_mataram","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_mataram > b_JAV_Wwatan","1"
"c_SUM_pekanbaru","c","e_srivijaya > k_malayadvipa > d_SUM_riau","e_srivijaya","k_malayadvipa","d_SUM_riau","c_SUM_pekanbaru","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_pekanbaru","2"
"b_SUM_Suir","b","e_srivijaya > k_malayadvipa > d_SUM_riau","e_srivijaya","k_malayadvipa","d_SUM_riau","c_SUM_meranti","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_meranti > b_SUM_Suir","1"
"b_JAV_Keling","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_kalingga","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_kalingga > b_JAV_Keling","1"
"b_SUM_Siak","b","e_srivijaya > k_malayadvipa > d_SUM_riau","e_srivijaya","k_malayadvipa","d_SUM_riau","c_SUM_kampar","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_kampar > b_SUM_Siak","1"
"k_malayadvipa","k","e_srivijaya > k_malayadvipa","e_srivijaya","k_malayadvipa","","","00_landed_titles.txt","e_srivijaya > k_malayadvipa","82"
"b_JAV_Tangaram","b","e_srivijaya > k_yavakadvipa > d_JAV_taruma","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda > b_JAV_Tangaram","1"
"c_MAL_patani","c","e_srivijaya > k_hujung_medini > d_MAL_langkasuka","e_srivijaya","k_hujung_medini","d_MAL_langkasuka","c_MAL_patani","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_patani","3"
"b_JAV_Blambangan","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_lumajang","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_lumajang > b_JAV_Blambangan","1"
"b_JAV_Kuwu","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_kalingga","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_kalingga > b_JAV_Kuwu","1"
"b_SUM_Karang_Brahi","b","e_srivijaya > k_malayadvipa > d_SUM_jambi","e_srivijaya","k_malayadvipa","d_SUM_jambi","c_SUM_karang_brahi","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_karang_brahi > b_SUM_Karang_Brahi","1"
"d_IDO_bali","d","e_srivijaya > k_yavakadvipa > d_IDO_bali","e_srivijaya","k_yavakadvipa","d_IDO_bali","","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_IDO_bali","9"
"b_JAV_Situbondo","b","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","c_JAV_lumajang","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram > c_JAV_lumajang > b_JAV_Situbondo","1"
"d_JAV_mataram","d","e_srivijaya > k_yavakadvipa > d_JAV_mataram","e_srivijaya","k_yavakadvipa","d_JAV_mataram","","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_mataram","21"
"b_MAL_Kiuli","b","e_srivijaya > k_hujung_medini > d_MAL_pahang","e_srivijaya","k_hujung_medini","d_MAL_pahang","c_MAL_pahang","00_landed_titles.txt","e_srivijaya > k_hujung_medini > d_MAL_pahang > c_MAL_pahang > b_MAL_Kiuli","1"
"b_JAV_Pakuan_Pajajaran","b","e_srivijaya > k_yavakadvipa > d_JAV_taruma","e_srivijaya","k_yavakadvipa","d_JAV_taruma","c_JAV_sunda","00_landed_titles.txt","e_srivijaya > k_yavakadvipa > d_JAV_taruma > c_JAV_sunda > b_JAV_Pakuan_Pajajaran","1"
"c_nias","c","e_srivijaya > k_malayadvipa > d_nias","e_srivijaya","k_malayadvipa","d_nias","c_nias","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_nias > c_nias","2"
"b_SUM_Minanga_Tamwan","b","e_srivijaya > k_malayadvipa > d_SUM_palembang","e_srivijaya","k_malayadvipa","d_SUM_palembang","c_SUM_palembang","00_landed_titles.txt","e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_palembang > b_SUM_Minanga_Tamwan","1"
